,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
6784,6784,Keppel Offshore & Marine,26/4/2022,Salary scales,5.0,Dock Master,,reviews,objective,neutral,,"pro : easy relaxed environment . work capability . con : no negativity , always positive mind overcome problem",0.8056747,5406.0,"pro : easy relaxed environment . work capability . con : no negativity , always positive mind overcome problem"
6794,6794,Keppel Offshore & Marine,28/4/2022,Working at here,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : learning project management skill learn handle stress . con : long work hour many project responsibility lousy benefit no bonus aws,0.72094,5416.0,pro : learning project management skill learn handle stress . con : long work hour many project responsibility lousy benefit no bonus aws
6802,6802,Keppel Offshore & Marine,27/2/2022,Electrical safety,5.0,Electrician,Singapore,reviews,objective,neutral,,pro : always apply standard safety producer . con : must understand related electrical knowledge .,0.9200508,5424.0,pro : always apply standard safety producer . con : must understand related electrical knowledge .
6808,6808,Keppel Offshore & Marine,27/1/2022,"Good environment, good culture",5.0,Structural Engineer,,reviews,objective,neutral,,"pro : working culture good colleague nice , salary ok. con : industry sensitive market",0.8061553,5430.0,"pro : working culture good colleague nice , salary ok. con : industry sensitive market"
6816,6816,Keppel Offshore & Marine,11/1/2022,Good,5.0,Superintendent,Singapore,reviews,objective,neutral,,pro : good place start work . con : far city area,0.7827829,5438.0,pro : good place start work . con : far city area
6833,6833,Keppel Offshore & Marine,1/11/2021,No hold barred,1.0,Safety Officer,,reviews,objective,neutral,,pro : salary credit time every month . con : -,0.9055139,5455.0,pro : salary credit time every month . con : -
6851,6851,Keppel Offshore & Marine,29/8/2021,Long working hours,1.0,Engineer,,reviews,objective,neutral,,pro : plenty room learn . con : location far .,0.83277804,5473.0,pro : plenty room learn . con : location far .
6854,6854,Keppel Offshore & Marine,25/8/2021,Much deteriorated from old days,1.0,Vice President Finance,Singapore,reviews,objective,neutral,,pro : use high bonus . con : lack leadership low morale,0.91811687,5476.0,pro : use high bonus . con : lack leadership low morale
6858,6858,Keppel Offshore & Marine,15/8/2021,Work life,1.0,Engineer,,reviews,objective,neutral,,pro : get involved major capital project lot opportunity deal people . con : long work hour harsh environment bonus use good,0.85406095,5480.0,pro : get involved major capital project lot opportunity deal people . con : long work hour harsh environment bonus use good
6871,6871,Keppel Offshore & Marine,21/6/2021,Engineer,1.0,Engineer,,reviews,objective,neutral,,pro : suitable wiling work multi national company . con : work life balance challenge,0.92537004,5493.0,pro : suitable wiling work multi national company . con : work life balance challenge
6874,6874,Keppel Offshore & Marine,8/6/2021,Company with a big name,1.0,Assistant Research Engineer,"Tuas,",reviews,objective,neutral,,"pro : good step stone work cause company name . otherwise , nothing much learn value .. con : traditional thinking , order effect change , perhaps good get walk ground .",0.6845807,5496.0,"pro : good step stone work cause company name . otherwise , nothing much learn value .. con : traditional thinking , order effect change , perhaps good get walk ground ."
6882,6882,Keppel Offshore & Marine,27/3/2021,Good place to work,5.0,Assistant Business Development Manager,Singapore,reviews,objective,neutral,,pro : plenty learn many opportunity job rotation .. con : career salary progression may no fast company .,0.92400175,5504.0,pro : plenty learn many opportunity job rotation .. con : career salary progression may no fast company .
6903,6903,Keppel Offshore & Marine,16/2/2021,Dont work here,1.0,Structural Engineer,Singapore,reviews,objective,neutral,,"pro : well-established company , exposure international project . con : inflexible , long working hour , low pay",0.8732623,5525.0,"pro : well-established company , exposure international project . con : inflexible , long working hour , low pay"
6905,6905,Keppel Offshore & Marine,30/12/2020,I can manage to complete my task with safety quality & productively.,5.0,Senior Piping Supervisor,Singapore,reviews,objective,neutral,,"pro : good safety culture , team work , customer care . con : salary not update , no bone",0.89533955,5527.0,"pro : good safety culture , team work , customer care . con : salary not update , no bone"
6908,6908,Keppel Offshore & Marine,23/1/2021,Keppel fels,1.0,Engineer,,reviews,objective,neutral,,"pro : strong brand name , good resume . con : outdated management , inflexible work style",0.6055467,5530.0,"pro : strong brand name , good resume . con : outdated management , inflexible work style"
6909,6909,Keppel Offshore & Marine,17/12/2020,Local MNC with great work culture,5.0,Engineer,Singapore,reviews,objective,neutral,,pro : highly motivated people strong win mentality best job stability country workplace accessible . con : work captivate it⊙s hard stop,0.807451,5531.0,pro : highly motivated people strong win mentality best job stability country workplace accessible . con : work captivate it⊙s hard stop
6910,6910,Keppel Offshore & Marine,12/12/2020,Great place for starters!,5.0,Management Trainee,,reviews,objective,neutral,,pro : get learn lot new skill . con : work start early end late,0.91125035,5532.0,pro : get learn lot new skill . con : work start early end late
6912,6912,Keppel Offshore & Marine,12/1/2021,very bad,1.0,Engineer,,reviews,objective,neutral,,"pro : cheap food canteen . con : low salary , no.aws , long work hour",0.65299577,5534.0,"pro : cheap food canteen . con : low salary , no.aws , long work hour"
6927,6927,Keppel Offshore & Marine,10/11/2020,Job at KF,1.0,Anonymous Employee,Singapore,reviews,objective,neutral,,pro : start work early end early . con : long work hour no work life balance,0.91963917,5549.0,pro : start work early end early . con : long work hour no work life balance
6937,6937,Keppel Offshore & Marine,4/8/2020,Best place to be,5.0,Project Manager,Singapore,reviews,objective,neutral,,pro : collegiate good family balance . con : family like environment boost confidence,0.8432673,5559.0,pro : collegiate good family balance . con : family like environment boost confidence
6938,6938,Keppel Offshore & Marine,6/9/2020,good starting place,1.0,Engineer,Singapore,reviews,objective,neutral,,pro : good place start work . con : long hour limit progression,0.8306845,5560.0,pro : good place start work . con : long hour limit progression
6946,6946,Keppel Offshore & Marine,5/4/2020,nil,5.0,Senior Engineer,Singapore,reviews,objective,neutral,,pro : strong company sustainable allows minor error . con : hard work require throughout,0.92732006,5568.0,pro : strong company sustainable allows minor error . con : hard work require throughout
6951,6951,Keppel Offshore & Marine,9/2/2020,Engineer,5.0,,,reviews,objective,neutral,,pro : challenge reward job end day complete project .. con : early start day .,0.9075777,5573.0,pro : challenge reward job end day complete project .. con : early start day .
6964,6964,Keppel Offshore & Marine,11/9/2019,Seiner System Consultant,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good team . task time line cool .. con : far place,0.6418338,5586.0,pro : good team . task time line cool .. con : far place
6970,6970,Keppel Offshore & Marine,5/8/2019,Ndt technician,5.0,Ndt Technician,Singapore,reviews,objective,neutral,,pro : improve knowledge . con : yes challenge,0.92061913,5592.0,pro : improve knowledge . con : yes challenge
6993,6993,Keppel Offshore & Marine,27/5/2019,Oil & Gas is a cyclical industry,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : good place learn . con : limited progression career prospect,0.90506923,5615.0,pro : good place learn . con : limited progression career prospect
6996,6996,Keppel Offshore & Marine,27/3/2019,Leader in Offshore and Marine New Building,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : commitment , teamwork , exposure , opportunity , reward . con : work life balance , work load",0.9232301,5618.0,"pro : commitment , teamwork , exposure , opportunity , reward . con : work life balance , work load"
6997,6997,Keppel Offshore & Marine,22/3/2019,Manager,5.0,,,reviews,objective,neutral,,"pro : talk follow code conduct ethic town hall meeting . con : ot lot , no work life balance",0.7232964,5619.0,"pro : talk follow code conduct ethic town hall meeting . con : ot lot , no work life balance"
7004,7004,Keppel Offshore & Marine,2/2/2019,. . . . .,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : lot thing learn even outside job scope . con : work environment may not suit everyone,0.854867,5626.0,pro : lot thing learn even outside job scope . con : work environment may not suit everyone
7011,7011,Keppel Offshore & Marine,28/11/2018,Big company with little to no career progression,1.0,Anonymous Employee,Singapore,reviews,objective,neutral,,pro : job stability productivity bonus . con : no work life balance . lack career progression .,0.6984175,5633.0,pro : job stability productivity bonus . con : no work life balance . lack career progression .
7016,7016,Keppel Offshore & Marine,11/9/2018,-,5.0,,"Tuas,",reviews,objective,neutral,,pro : environment quite safe . con : long work hour key point,0.8398584,5638.0,pro : environment quite safe . con : long work hour key point
7022,7022,Keppel Offshore & Marine,12/9/2018,Do not recommend,1.0,Mechanical Engineering,,reviews,objective,neutral,,"pro : good step stone graduate . con : no direction , bonus use good not anymore , boss word final .",0.6349238,5644.0,"pro : good step stone graduate . con : no direction , bonus use good not anymore , boss word final ."
7030,7030,Keppel Offshore & Marine,21/6/2018,Superintendent,1.0,Superintendent,Singapore,reviews,objective,neutral,,"pro : use high bonus 8 month large company many department less time good place start fresh graduate . con : low basic , low bonus . 0.2 month . revise annual package many component remove . good place start fresh graduate may not place continue",0.59524703,5652.0,"pro : use high bonus 8 month large company many department less time good place start fresh graduate . con : low basic , low bonus . 0.2 month . revise annual package many component remove . good place start fresh graduate may not place continue"
7037,7037,Keppel Offshore & Marine,12/4/2018,Good Bonus!,5.0,Engineer,Singapore,reviews,objective,neutral,,"pro : good bonus . , learn lot . kind people .. con : everything bad . except good bonus ! oil crash !",0.5466175,5659.0,"pro : good bonus . , learn lot . kind people .. con : everything bad . except good bonus ! oil crash !"
7051,7051,Keppel Offshore & Marine,21/11/2017,Not worth the time and effort,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : good money business good . con : dont realise talent nothing motivate employee,0.5218745,5673.0,pro : good money business good . con : dont realise talent nothing motivate employee
7054,7054,Keppel Offshore & Marine,31/10/2017,Marine,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : staff friendly easy work . cohesive like small family .. con : overtime frequent quite stressful project final delivery stage . urgent last minute meeting,0.5232594,5676.0,pro : staff friendly easy work . cohesive like small family .. con : overtime frequent quite stressful project final delivery stage . urgent last minute meeting
7062,7062,Keppel Offshore & Marine,30/8/2017,Not worth to work in this firm,1.0,Anonymous Employee,Singapore,reviews,objective,neutral,,pro : decent salary concern employee wellness . con : hectic working hour management not easily approachable not friendly no vision /mission goal,0.61572737,5684.0,pro : decent salary concern employee wellness . con : hectic working hour management not easily approachable not friendly no vision /mission goal
7076,7076,Keppel Offshore & Marine,26/5/2017,"No work life balance, past few years was alright. Now one person take care 5-6 jobs",1.0,Foreman,"Clementi New Town,",reviews,objective,neutral,,pro : u want stress pressure u come . u want no life work u come . con : free transportation home . want earn money overtime . satisfied .,0.6711588,5698.0,pro : u want stress pressure u come . u want no life work u come . con : free transportation home . want earn money overtime . satisfied .
7077,7077,Keppel Offshore & Marine,14/5/2017,Plenty to learn,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : plenty learn , helpful senior . con : benefit , work life balance , fairness",0.8971481,5699.0,"pro : plenty learn , helpful senior . con : benefit , work life balance , fairness"
7078,7078,Keppel Offshore & Marine,9/4/2017,Excellent,5.0,Senior Project Manager,Singapore,reviews,objective,neutral,,"pro : excellent exposure anybody . management dynamic especially senior management unbiased .. con : middle management miss , senior management ha not able develop middle management efficiently .",0.48269096,5700.0,"pro : excellent exposure anybody . management dynamic especially senior management unbiased .. con : middle management miss , senior management ha not able develop middle management efficiently ."
7082,7082,Keppel Offshore & Marine,11/3/2017,Planner,5.0,,,reviews,objective,neutral,,pro : good bonus past . excellent place learn project management . con : use long working hour . independent work,0.7124379,5704.0,pro : good bonus past . excellent place learn project management . con : use long working hour . independent work
7085,7085,Keppel Offshore & Marine,5/4/2017,Trainee,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : bonus steep learning curve good exposure . con : progression / promotion criterion unclear basic salary not competitive far location job not evenly distribute individual performance poorly reward,0.5685248,5707.0,pro : bonus steep learning curve good exposure . con : progression / promotion criterion unclear basic salary not competitive far location job not evenly distribute individual performance poorly reward
7100,7100,Keppel Offshore & Marine,29/8/2016,Administrator,5.0,,,reviews,objective,neutral,,pro : gain knowledge big company . con : saturday need work 5 day per week,0.92193824,5722.0,pro : gain knowledge big company . con : saturday need work 5 day per week
7115,7115,Keppel Offshore & Marine,4/5/2016,Full time - 3 years,1.0,,,reviews,objective,neutral,,pro : good place fresh graduate start good bonus .. con : long hour physically demand,0.72140425,5737.0,pro : good place fresh graduate start good bonus .. con : long hour physically demand
7119,7119,Keppel Offshore & Marine,15/1/2016,Good,5.0,Assistant Engineer Piping,Singapore,reviews,objective,neutral,,"pro : keppel get chanes work repair gradation sea go vessel , vlcc tanker , dredger , stone dumper pipe laying vessel etc . also involve fpso fso conversion project .. con : postive way work",0.8173133,5741.0,"pro : keppel get chanes work repair gradation sea go vessel , vlcc tanker , dredger , stone dumper pipe laying vessel etc . also involve fpso fso conversion project .. con : postive way work"
7130,7130,Keppel Offshore & Marine,11/8/2015,No work life balance,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : save lot money . con : no work life balance,0.91055703,5752.0,pro : save lot money . con : no work life balance
7141,7141,Keppel Offshore & Marine,9/11/2014,"A good career for local (or those would to stay in Singapore for long term)

A good career starter for the rest",5.0,Project Engineer,Singapore,reviews,objective,neutral,,"pro : steep learn curve , strong culture , good starting package . con : local orient comapny , work life balance issue .",0.79433775,5763.0,"pro : steep learn curve , strong culture , good starting package . con : local orient comapny , work life balance issue ."
7157,7157,Keppel Offshore & Marine,17/3/2014,Great !,5.0,Commercial Assistant,Singapore,reviews,objective,neutral,,pro : kfels support many people low qualification survive sustain livelihood employ give enough . kind enough provide transport flow . experience learn kfels would useful someone step ltd pte ltd company .. con : food staff canteen need improve,0.6635228,5779.0,pro : kfels support many people low qualification survive sustain livelihood employ give enough . kind enough provide transport flow . experience learn kfels would useful someone step ltd pte ltd company .. con : food staff canteen need improve
7158,7158,Keppel Offshore & Marine,1/3/2014,great,5.0,Accountant,Singapore,reviews,objective,neutral,,pro : great prospect go engineering . con : little pay bonus top,0.7219453,5780.0,pro : great prospect go engineering . con : little pay bonus top
7190,7190,Keppel Offshore & Marine,23/11/2021,Place where talent is acknowledged,5.0,Assistant Manager,,reviews,objective,neutral,,pro : 1 ) part diverse team talented pool 2 ) global exposure 3 ) one get equip accord international work standard 4 ) opinion matter 5 ) strong team & group dynamism 6 ) learning opportunity . con : one need learn get along fast & dynamic environment,0.819867,5812.0,pro : 1 ) part diverse team talented pool 2 ) global exposure 3 ) one get equip accord international work standard 4 ) opinion matter 5 ) strong team & group dynamism 6 ) learning opportunity . con : one need learn get along fast & dynamic environment
7193,7193,Keppel Offshore & Marine,7/12/2021,I hecking love this company,1.0,Marine Engineer,"Norwalk, CT",reviews,objective,neutral,,"pro : good place fresh graduate start good bonus . con : no work life balance , much meeting include lunch work hour",0.85451293,5815.0,"pro : good place fresh graduate start good bonus . con : no work life balance , much meeting include lunch work hour"
7201,7201,Keppel Offshore & Marine,12/2/2021,Ok company to work for,1.0,Engineer,"Houston, TX",reviews,objective,neutral,,pro : work lenient allow employee time medical family reason .. con : not enough work employee pay low .,0.79680717,5823.0,pro : work lenient allow employee time medical family reason .. con : not enough work employee pay low .
7203,7203,Keppel Offshore & Marine,9/12/2020,Piping Designer,5.0,Assistant Engineer,Mumbai,reviews,objective,neutral,,pro : attitude drive project . con : not notice downside work keppel,0.91668576,5825.0,pro : attitude drive project . con : not notice downside work keppel
7204,7204,Keppel Offshore & Marine,30/11/2020,Mumbai office is bad and disgusting and Cheaters,1.0,Engineer,Mumbai,reviews,objective,neutral,,pro : good exposure project good team work . con : no good hand false promise bonus package,0.80726916,5826.0,pro : good exposure project good team work . con : no good hand false promise bonus package
7205,7205,Keppel Offshore & Marine,14/10/2020,Professionals and friendly attidude,5.0,Project Leader,Varna,reviews,objective,neutral,,"pro : much learn , possibility work abroad . con : part big machine rotate slowly . management decision take century .",0.9004627,5827.0,"pro : much learn , possibility work abroad . con : part big machine rotate slowly . management decision take century ."
7208,7208,Keppel Offshore & Marine,15/1/2020,"Commissioning ,charge-hand",5.0,Anonymous Employee,,reviews,objective,neutral,,pro : felt best environment work safety . con : chance professional late technology !,0.7637608,5830.0,pro : felt best environment work safety . con : chance professional late technology !
7209,7209,Keppel Offshore & Marine,30/10/2019,Good to work in Keppel,5.0,Commissioned Officer,Dhaka,reviews,objective,neutral,,"pro : innovative , creative , learn lot .. con : bit tight worker , less ot .",0.9142743,5831.0,"pro : innovative , creative , learn lot .. con : bit tight worker , less ot ."
7212,7212,Keppel Offshore & Marine,18/5/2019,Assistant Engineer,5.0,Assistant Engineer,Mumbai,reviews,objective,neutral,,pro : excellent exposure fresher average pay . con : high work pressure lack conveyance,0.8318445,5834.0,pro : excellent exposure fresher average pay . con : high work pressure lack conveyance
7214,7214,Keppel Offshore & Marine,17/6/2019,Boring,1.0,Electrical Engineer,Varna,reviews,objective,neutral,,pro : flexible working hour . .. con : total lack money . .,0.9314855,5836.0,pro : flexible working hour . .. con : total lack money . .
7221,7221,Keppel Offshore & Marine,5/11/2018,Good company,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good culture helpful senior . con : low pay high overtime,0.9094874,5843.0,pro : good culture helpful senior . con : low pay high overtime
7225,7225,Keppel Offshore & Marine,2/1/2018,Manager,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good remuneration strong energy throughout company rub co-worker loyalty staff . con : traditional value make differ view sometimes frown upon,0.86222273,5847.0,pro : good remuneration strong energy throughout company rub co-worker loyalty staff . con : traditional value make differ view sometimes frown upon
7228,7228,Keppel Offshore & Marine,26/7/2017,Good Company,5.0,IT Technician,Rio de Janeiro,reviews,objective,neutral,,pro : good people great benefit .. con : working time location . health plan,0.64856225,5850.0,pro : good people great benefit .. con : working time location . health plan
7229,7229,Keppel Offshore & Marine,19/4/2017,Technician,5.0,Marine Technician,Rio de Janeiro,reviews,objective,neutral,,pro : 's good company marine industry singapore . . .making new rig building .. con : good company take care employee safety . follow safety start rule regulation .,0.6502734,5851.0,pro : 's good company marine industry singapore . . .making new rig building .. con : good company take care employee safety . follow safety start rule regulation .
7231,7231,Keppel Offshore & Marine,26/12/2016,Keppel,5.0,,,reviews,objective,neutral,,pro : world 's number 1 oil rig builder . con : keppel policy motto,0.8768218,5853.0,pro : world 's number 1 oil rig builder . con : keppel policy motto
7235,7235,Keppel Offshore & Marine,9/8/2016,Sr QA Inspector,5.0,"Senior QA Inspector,",Rio de Janeiro,reviews,objective,neutral,,"pro : high bonus , cast exposure field . con : medium pressurize project delivery",0.92108595,5857.0,"pro : high bonus , cast exposure field . con : medium pressurize project delivery"
7251,7251,Keppel Offshore & Marine,24/12/2011,Bad,1.0,Hull Superinteindent,,reviews,objective,neutral,,"pro : keppel fels bonus one high , however large sacrifice large sum .. con : work stress extremely high production tends lot on-site supervision . typical working hour may run 8.30pm/10.30pm politics plentiful .",0.53731936,5873.0,"pro : keppel fels bonus one high , however large sacrifice large sum .. con : work stress extremely high production tends lot on-site supervision . typical working hour may run 8.30pm/10.30pm politics plentiful ."
