,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
6811,6811,Keppel Offshore & Marine,27/2/2022,A Fallen Giant that will never ever stand tall again.,1.0,Manager,Singapore,reviews,subjective,negative,,"pro : use good place learn endure tough working environment , also lucky enough work good team good colleague good bos . however , opportunity not exist anymore current sorry state company . upside current situation many employee find time hand reason push factor find good job .. con : 1. headcount continue drop alarm rate , little no effort replace leaver , cause leave behind extremely disgruntle disillusion . 2. base salary much low market rate without significant bonus make , low total remuneration not attract keep talent . 3. staff morale all-time low . seem look forward good retrenchment package anticipate merger sembcorp good career growth company . no one believe latter anymore . 4 . `` `` culture yesteryear eradicate employee minimum mainly resort draw line others achieve former . 5. company die rather quickly without genuine investment focus innovation r & , last 7-8 year .",0.90989196,5433.0,"pro : use good place learn endure tough working environment , also lucky enough work good team good colleague good bos . however , opportunity not exist anymore current sorry state company . upside current situation many employee find time hand reason push factor find good job .. con : 1. headcount continue drop alarm rate , little no effort replace leaver , cause leave behind extremely disgruntle disillusion . 2. base salary much low market rate without significant bonus make , low total remuneration not attract keep talent . 3. staff morale all-time low . seem look forward good retrenchment package anticipate merger sembcorp good career growth company . no one believe latter anymore . 4 . `` `` culture yesteryear eradicate employee minimum mainly resort draw line others achieve former . 5. company die rather quickly without genuine investment focus innovation r & , last 7-8 year ."
6813,6813,Keppel Offshore & Marine,20/1/2022,Good working environment,5.0,Document Controller,,reviews,subjective,positive,,"pro : good boss , great colleague positive work environment .. con : long hour , early start work 7.30am . normal offshore company comfort .",0.6750847,5435.0,"pro : good boss , great colleague positive work environment .. con : long hour , early start work 7.30am . normal offshore company comfort ."
6818,6818,Keppel Offshore & Marine,2/1/2022,Nil,5.0,Engineer,Singapore,reviews,subjective,positive,,pro : good step stone learn experience . con : no comment . must hardworking,0.53773487,5440.0,pro : good step stone learn experience . con : no comment . must hardworking
6840,6840,Keppel Offshore & Marine,11/10/2021,Life in KSL,1.0,Process Excellence Engineer,"Tuas,",reviews,subjective,negative,,"pro : company transport bus stop near residence , though still pay .. con : no work life balance . inflexible working hour . clock clock system sirens meal time make one feel like live jail .",0.7737955,5462.0,"pro : company transport bus stop near residence , though still pay .. con : no work life balance . inflexible working hour . clock clock system sirens meal time make one feel like live jail ."
6857,6857,Keppel Offshore & Marine,12/8/2021,Get away from here,1.0,Graduate Engineer,Singapore,reviews,subjective,negative,,"pro : friendly colleague nice willing teach definitely no pro friendly people . con : expect work 6 day wk , 6th day earn ot allowance low new hire management trainee scheme scheme scam no training nice way company bond prevent leave due pay break bond break bond anyway cause not worth suffer . workforce company old school young employee work manual",0.7917708,5479.0,"pro : friendly colleague nice willing teach definitely no pro friendly people . con : expect work 6 day wk , 6th day earn ot allowance low new hire management trainee scheme scheme scam no training nice way company bond prevent leave due pay break bond break bond anyway cause not worth suffer . workforce company old school young employee work manual"
6865,6865,Keppel Offshore & Marine,16/6/2021,Good,5.0,Manager,Singapore,reviews,subjective,positive,,"pro : good management , good salary , good benefit . con : salary high , no overtime",0.5435154,5487.0,"pro : good management , good salary , good benefit . con : salary high , no overtime"
6872,6872,Keppel Offshore & Marine,15/6/2021,"Poor Senior Management, too ignorant to listen to feedback",1.0,Management Trainee,"Tuas,",reviews,subjective,negative,,pro : great team work hard day night company . con : lousy management poor hr team,0.69499004,5494.0,pro : great team work hard day night company . con : lousy management poor hr team
6897,6897,Keppel Offshore & Marine,6/3/2021,Stressful and incompetent management,1.0,Facility Support Officer,,reviews,subjective,negative,,"pro : work life balance , no comment . con : pay not not dignify scope work no bonus management fail big time .",0.6707531,5519.0,"pro : work life balance , no comment . con : pay not not dignify scope work no bonus management fail big time ."
6898,6898,Keppel Offshore & Marine,27/2/2021,Job description is vague and not hired for the right job.,1.0,Graduate Engineer,Singapore,reviews,subjective,negative,,"pro : company transport provide . friendly colleague cheap canteen food . con : 1 ) upselling company interview later realize , empty promise . 2 ) bond 2 year management trainee scheme no idea bond 3 ) pay peanut expect provide buffet return company . basically milk dry . 4 ) almost 0 work life balance even entry level job . 5 ) don⊙t know , ask . ask already still get scold .",0.90722895,5520.0,"pro : company transport provide . friendly colleague cheap canteen food . con : 1 ) upselling company interview later realize , empty promise . 2 ) bond 2 year management trainee scheme no idea bond 3 ) pay peanut expect provide buffet return company . basically milk dry . 4 ) almost 0 work life balance even entry level job . 5 ) don⊙t know , ask . ask already still get scold ."
6911,6911,Keppel Offshore & Marine,13/1/2021,Poor management,1.0,Engineer,Pioneer,reviews,subjective,negative,,pro : nothing good say . con : everything bad,0.63098574,5533.0,pro : nothing good say . con : everything bad
6921,6921,Keppel Offshore & Marine,22/10/2020,Good job,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : good , good , good , good , good . con : kinda tire overall good",0.8087137,5543.0,"pro : good , good , good , good , good . con : kinda tire overall good"
6933,6933,Keppel Offshore & Marine,11/10/2020,At your own risk,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : none none none none none . con : bad culture , bad people , bad environment",0.78464484,5555.0,"pro : none none none none none . con : bad culture , bad people , bad environment"
6941,6941,Keppel Offshore & Marine,21/7/2020,Strongly not recommended,1.0,Engineer,Singapore,reviews,subjective,negative,,pro : 1 ) good place obtain experience knowledge . con : 1 ) no work life balance . expect > 60hour week constantly 2 ) low ot pay 3 ) company prefers hire foreigner 4 ) no introduction technology improve process . expect use excel track everything manual filling form 5 ) hr not help employee,0.85062134,5563.0,pro : 1 ) good place obtain experience knowledge . con : 1 ) no work life balance . expect > 60hour week constantly 2 ) low ot pay 3 ) company prefers hire foreigner 4 ) no introduction technology improve process . expect use excel track everything manual filling form 5 ) hr not help employee
6952,6952,Keppel Offshore & Marine,6/2/2020,Balanced,5.0,Commercial Officer,"Tuas,",reviews,subjective,positive,,pro : good work-life balance . good benefit . good colleague .. con : slow pace wait department environment,0.588925,5574.0,pro : good work-life balance . good benefit . good colleague .. con : slow pace wait department environment
6958,6958,Keppel Offshore & Marine,18/12/2019,Keppel Shipyard,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : use give big bonus , not anymore corruption incident slow offshore market . con : 1. lack train 2. low basic pay 3. work underpay 4. no benefit slow give benefit 5. manager get bdae card , officer bdae email , anything get nothing 6. unappreciated unless work big boss 7. no work life balance 8. dirty / rundown office space 9. transport bus not safe / dirty 10. no freedom speech / get gun",0.9302002,5580.0,"pro : use give big bonus , not anymore corruption incident slow offshore market . con : 1. lack train 2. low basic pay 3. work underpay 4. no benefit slow give benefit 5. manager get bdae card , officer bdae email , anything get nothing 6. unappreciated unless work big boss 7. no work life balance 8. dirty / rundown office space 9. transport bus not safe / dirty 10. no freedom speech / get gun"
6961,6961,Keppel Offshore & Marine,29/11/2019,Be prepared to sacrifice a lot while benefits are a bare minimum,1.0,Graduate Engineer,Noida,reviews,subjective,negative,,"pro : colleague friendly , helpful . food option though limited relatively cheap .. con : management traineeship scheme ploy rope new grad maintain manpower level since turnover rate high . overwork , $ 8 per hour `` overtime allowance `` , low pay , management cut number leave day without replacement benefit `` people could n't clear enough `` ( reality not afford give workload ) , minimum 44-hour work week ( maximum accord mom regulation ) prepare burn night weekend .",0.89837664,5583.0,"pro : colleague friendly , helpful . food option though limited relatively cheap .. con : management traineeship scheme ploy rope new grad maintain manpower level since turnover rate high . overwork , $ 8 per hour `` overtime allowance `` , low pay , management cut number leave day without replacement benefit `` people could n't clear enough `` ( reality not afford give workload ) , minimum 44-hour work week ( maximum accord mom regulation ) prepare burn night weekend ."
6969,6969,Keppel Offshore & Marine,17/9/2019,Bad for smart and hard-working people,1.0,Engineer,Singapore,reviews,subjective,negative,,pro : relax lifestyle not competent hard-working . con : poor growth option eventually burden others ' work reasonably productive,0.49319217,5591.0,pro : relax lifestyle not competent hard-working . con : poor growth option eventually burden others ' work reasonably productive
6974,6974,Keppel Offshore & Marine,19/7/2019,A company that allows u to think out of the box.,5.0,Engineer,Singapore,reviews,subjective,positive,,"pro : good salary . good bonus . good bos colleague . good benefit . no wonder people retire .. con : 7.30am work . no hp bill claim , basic pay offer make good",0.7648122,5596.0,"pro : good salary . good bonus . good bos colleague . good benefit . no wonder people retire .. con : 7.30am work . no hp bill claim , basic pay offer make good"
6976,6976,Keppel Offshore & Marine,9/8/2019,"Bad pay, culture and toxic environment",1.0,Engineer,,reviews,subjective,negative,,"pro : nothing write . con : pay bad , bonus bad , chance advance career worse .",0.8402472,5598.0,"pro : nothing write . con : pay bad , bonus bad , chance advance career worse ."
6981,6981,Keppel Offshore & Marine,17/7/2019,Keppel Shipyard Tuas,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : cheap food transportation every location . con : poor management - many leader tell different thing customer focus no welfare long hour - weekend ph,0.85450786,5603.0,pro : cheap food transportation every location . con : poor management - many leader tell different thing customer focus no welfare long hour - weekend ph
6990,6990,Keppel Offshore & Marine,5/6/2019,Production Engineer,1.0,Production Engineer,Singapore,reviews,subjective,negative,,"pro : scold belittle foreign worker . next line promote local . turn rate high , long stay long , get chance . fresh grad good increment 1st 2 year . ( 20 % increment yearly ) .. con : bos promise promotion serve role first ( something like probation ) without salary grade . first salary talk later . spend money study ( local uni ntu/nus ) company not agree request ask fresh grad salary . scolding culture . bos expect work long hour weekend proof productive . always chase everyone make job move fault people dont move . lousy benefit . bad bonus ( less 2 month 13th mth inclusive ) , bad increment ( 1-3 % ) . fresh grad bond 2 year management trainee not typical management trainee scheme like company . bond 2 year not train take management role .",0.9131891,5612.0,"pro : scold belittle foreign worker . next line promote local . turn rate high , long stay long , get chance . fresh grad good increment 1st 2 year . ( 20 % increment yearly ) .. con : bos promise promotion serve role first ( something like probation ) without salary grade . first salary talk later . spend money study ( local uni ntu/nus ) company not agree request ask fresh grad salary . scolding culture . bos expect work long hour weekend proof productive . always chase everyone make job move fault people dont move . lousy benefit . bad bonus ( less 2 month 13th mth inclusive ) , bad increment ( 1-3 % ) . fresh grad bond 2 year management trainee not typical management trainee scheme like company . bond 2 year not train take management role ."
7018,7018,Keppel Offshore & Marine,24/9/2018,Employment review,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : learn platform totally army style perform task instead encouraging word . produce result . con : poor management structure . stay away company , not worth try even couple month . deserve half star .",0.83334357,5640.0,"pro : learn platform totally army style perform task instead encouraging word . produce result . con : poor management structure . stay away company , not worth try even couple month . deserve half star ."
7029,7029,Keppel Offshore & Marine,7/7/2018,superintendent,1.0,Superintendent,Singapore,reviews,subjective,negative,,"pro : absolutely no pro company .. con : favouritism low salary bad management many middle manager , no chance get promote cheat management trainee programe . basically make use graduate low grade job name managent trainee . ntu nu graduate work diploma holder manager , year .",0.9295388,5651.0,"pro : absolutely no pro company .. con : favouritism low salary bad management many middle manager , no chance get promote cheat management trainee programe . basically make use graduate low grade job name managent trainee . ntu nu graduate work diploma holder manager , year ."
7038,7038,Keppel Offshore & Marine,24/4/2018,Engineer,1.0,Anonymous Employee,"Tuas,",reviews,subjective,negative,,"pro : good place people retire .. con : place much confidence management trainee program , result no career progression opportunity experience employee not hire base management trainee program . lack knowledge design experience handle worker .",0.52993107,5660.0,"pro : good place people retire .. con : place much confidence management trainee program , result no career progression opportunity experience employee not hire base management trainee program . lack knowledge design experience handle worker ."
7040,7040,Keppel Offshore & Marine,4/4/2018,Fall of a titan. Need urgent transformation.,1.0,Senior Executive,,reviews,subjective,negative,,"pro : big offshore name . free bus service . con : 1. job rotation ( within business unit within keppel ) heavily frown upon . management make sound it⊙s easy move get rotate ⊜one keppel , one career⊝ tag line . however , actual ground situation complete opposite . many colleague leave keppel supervisor refuse let get rotate department/bu work 6-7 year . 2. lack direction . lot big talk strategy outlook . bus not real concrete plan future . little competitive advantage keppel market . many staff leave due uncertainty keppel . 3. average compensation . tough business environment , pay stagnant year bonus fell significantly . expect ~20 % industry rate . colleague leave public sector > 20 % increament . 4. management team egoistic resistant change . employee give open feedback townhall meeting flag sent direct supervisor office ⊜re-alignment⊝ . 5. middle management yes-man not dare question management fear repercussion . 6. increase job-scope due massive outflow staff . job , pay .",0.93470395,5662.0,"pro : big offshore name . free bus service . con : 1. job rotation ( within business unit within keppel ) heavily frown upon . management make sound it⊙s easy move get rotate ⊜one keppel , one career⊝ tag line . however , actual ground situation complete opposite . many colleague leave keppel supervisor refuse let get rotate department/bu work 6-7 year . 2. lack direction . lot big talk strategy outlook . bus not real concrete plan future . little competitive advantage keppel market . many staff leave due uncertainty keppel . 3. average compensation . tough business environment , pay stagnant year bonus fell significantly . expect ~20 % industry rate . colleague leave public sector > 20 % increament . 4. management team egoistic resistant change . employee give open feedback townhall meeting flag sent direct supervisor office ⊜re-alignment⊝ . 5. middle management yes-man not dare question management fear repercussion . 6. increase job-scope due massive outflow staff . job , pay ."
7047,7047,Keppel Offshore & Marine,10/1/2018,Executive,1.0,Executive,,reviews,subjective,negative,,pro : cheap cafeteria food . company transport worker - islandwide . good company feature cv . build confidence . con : work start early . low salary package . micromanage culture . fast work pace culture . naive management . senior management get well salary package .,0.5249875,5669.0,pro : cheap cafeteria food . company transport worker - islandwide . good company feature cv . build confidence . con : work start early . low salary package . micromanage culture . fast work pace culture . naive management . senior management get well salary package .
7063,7063,Keppel Offshore & Marine,30/8/2017,Horrendous,1.0,HSE Coordinator,,reviews,subjective,negative,,"pro : one lead name marine industry , meet eye ; read `` con `` section .. con : poor monetary reward , not suffice time effort qualification . management go yap non stop safety system program n't practise preach . employee ca n't park motor vehicle inside carpark , reason carpark reserve client , keppel need set priority straight seriously ! stingy budget ! want feel office singapore back 80s , please feel free visit operation building . third world ! wooden table messy . goodness ! messy hr system , not open employee different department level . send course cost $ 7000 government subsidy 's $ 700 complete , management say bond 2 year break bond cost $ 2000 ! huh wtf . one ali baba company typical local mindset",0.9435807,5685.0,"pro : one lead name marine industry , meet eye ; read `` con `` section .. con : poor monetary reward , not suffice time effort qualification . management go yap non stop safety system program n't practise preach . employee ca n't park motor vehicle inside carpark , reason carpark reserve client , keppel need set priority straight seriously ! stingy budget ! want feel office singapore back 80s , please feel free visit operation building . third world ! wooden table messy . goodness ! messy hr system , not open employee different department level . send course cost $ 7000 government subsidy 's $ 700 complete , management say bond 2 year break bond cost $ 2000 ! huh wtf . one ali baba company typical local mindset"
7065,7065,Keppel Offshore & Marine,29/8/2017,ForEver Low Salary,1.0,Manager,Singapore,reviews,subjective,negative,,pro : totally disappoint . no pro .. con : -,0.7346598,5687.0,pro : totally disappoint . no pro .. con : -
7067,7067,Keppel Offshore & Marine,21/8/2017,Operation Superintendent,1.0,Superintendent,"Tuas,",reviews,subjective,negative,,"pro : within short period time gain lot knowledge . con : basically zoo , people point finger one another instead get job . many manager , ca n't many chef cook pot soup . old system , even singapore proceeding smart nation , still use army style . loud voice get job . everybody work base self appraisal instead company benefit",0.8092607,5689.0,"pro : within short period time gain lot knowledge . con : basically zoo , people point finger one another instead get job . many manager , ca n't many chef cook pot soup . old system , even singapore proceeding smart nation , still use army style . loud voice get job . everybody work base self appraisal instead company benefit"
7071,7071,Keppel Offshore & Marine,21/6/2017,Horrible,5.0,Engineer,Singapore,reviews,subjective,negative,,"pro : sadly , no pro place desk & chair canteen food cheap lot sunshine & rain . con : no incentive work 7 day week , include ph top heavy office aircon usually desk n't power socket , carry portable charger everywhere",0.79834753,5693.0,"pro : sadly , no pro place desk & chair canteen food cheap lot sunshine & rain . con : no incentive work 7 day week , include ph top heavy office aircon usually desk n't power socket , carry portable charger everywhere"
7072,7072,Keppel Offshore & Marine,10/7/2017,Pay doesn't matches work load,1.0,Piping Superintendent,Singapore,reviews,subjective,negative,,"pro : bonus high good time . many chance overseas deployment . heavy emphasis safety . bos approachable . con : time , 0 bonus . pay freeze 2 year . total no regard employee . mentality everyone replaceable . benefit almost close none . low leave compare company . high management no direction . no effort retain talent . work load increase due employee leave . low overseas allowance",0.88058233,5694.0,"pro : bonus high good time . many chance overseas deployment . heavy emphasis safety . bos approachable . con : time , 0 bonus . pay freeze 2 year . total no regard employee . mentality everyone replaceable . benefit almost close none . low leave compare company . high management no direction . no effort retain talent . work load increase due employee leave . low overseas allowance"
7083,7083,Keppel Offshore & Marine,10/4/2017,No work-life balance n unreasonable management,1.0,Superintendent,"Bukit Merah Estate,",reviews,subjective,negative,,"pro : pro 's bonus unfortunately due downturn . 's good 0 month .. con : management living world unrealistic , setting target . rigid , military style management .",0.84366083,5705.0,"pro : pro 's bonus unfortunately due downturn . 's good 0 month .. con : management living world unrealistic , setting target . rigid , military style management ."
7111,7111,Keppel Offshore & Marine,2/5/2016,Review,5.0,,,reviews,subjective,positive,,"pro : good working environment , positive culture , good senior management . con : nothing could think",0.61295384,5733.0,"pro : good working environment , positive culture , good senior management . con : nothing could think"
7122,7122,Keppel Offshore & Marine,9/12/2015,Backstabbing Malaysian Managers,1.0,Senior Engineer,Singapore,reviews,subjective,negative,,"pro : decent pay , total package bonus somewhat low industry norm .. con : large number malaysian chinese middle manager , not interested manage , interested self promotion , cover backside , power game . skilled make look good senior management , torturous work .",0.53216976,5744.0,"pro : decent pay , total package bonus somewhat low industry norm .. con : large number malaysian chinese middle manager , not interested manage , interested self promotion , cover backside , power game . skilled make look good senior management , torturous work ."
7136,7136,Keppel Offshore & Marine,5/6/2015,Look elsewhere if you have a choice.,1.0,Production,"Tuas,",reviews,subjective,negative,,"pro : money good ( surface ) . 're techie , plenty sophisticated equipment board learn . prestigious company .. con : extremely long working hour . official working hour 730 430 pm . 're almost always expect work till 630 830 even beyond project rush hit milestone . expect work sunday . new order dry owner delay rig delivery , maybe 's no need keep rushing . might wrong , management still rush even 's no need . calculate much time spend earn good money , 'll see look good surface . strict one hour lunch break get convert punchlist/lunch/shouting meeting . no chance even short breather . pointless whatsapp group . 1 project , 10 group . message come consistently . phone call every 5 minute . good sign high end plan ( $ 90 ) prevent bill shock . blame culture . become fault section not play ball right . bad health . 'll get overstretch physically mentally . clean dust mask become coat black soot 15 minute compartment . canot stay office even though ton paperwork . eye watch . pathetic overtime pay . many many .",0.85577875,5758.0,"pro : money good ( surface ) . 're techie , plenty sophisticated equipment board learn . prestigious company .. con : extremely long working hour . official working hour 730 430 pm . 're almost always expect work till 630 830 even beyond project rush hit milestone . expect work sunday . new order dry owner delay rig delivery , maybe 's no need keep rushing . might wrong , management still rush even 's no need . calculate much time spend earn good money , 'll see look good surface . strict one hour lunch break get convert punchlist/lunch/shouting meeting . no chance even short breather . pointless whatsapp group . 1 project , 10 group . message come consistently . phone call every 5 minute . good sign high end plan ( $ 90 ) prevent bill shock . blame culture . become fault section not play ball right . bad health . 'll get overstretch physically mentally . clean dust mask become coat black soot 15 minute compartment . canot stay office even though ton paperwork . eye watch . pathetic overtime pay . many many ."
7140,7140,Keppel Offshore & Marine,21/1/2015,Worst! HIGHER Nitec feedback,1.0,,,reviews,subjective,negative,,"pro : 're live jurong west good .. con : wake early jus beat traffic . treat like foreigner . sweat like hell , no tea break . white overall look brown overall irregardless . strict lunch time hour . punch hour .",0.7849081,5762.0,"pro : 're live jurong west good .. con : wake early jus beat traffic . treat like foreigner . sweat like hell , no tea break . white overall look brown overall irregardless . strict lunch time hour . punch hour ."
7149,7149,Keppel Offshore & Marine,28/9/2014,"Overworked, Underpaid, No Welfare.",1.0,Engineer,Singapore,reviews,subjective,negative,,"pro : hand operationally focus work environment . good learning ground fresh offshore & marine . con : low basic pay , no allowance , ot rate insultingly low . no work-life balance , no welfare , draconian stone age hr practice 're gut bonus , decline . bonus 2014 - pay 2015 likely 5 month . company squeeze like sugar cane 're work spit 're .",0.8999266,5771.0,"pro : hand operationally focus work environment . good learning ground fresh offshore & marine . con : low basic pay , no allowance , ot rate insultingly low . no work-life balance , no welfare , draconian stone age hr practice 're gut bonus , decline . bonus 2014 - pay 2015 likely 5 month . company squeeze like sugar cane 're work spit 're ."
7159,7159,Keppel Offshore & Marine,28/12/2013,The best place to work.,5.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : no doubt work shipyard bare weatheras hot humid , dusty dirty , box see challenging like family work not work not 100s 1000s get chance meet many race country get know culture learn many thing not teach school book degree , people try work know try say .. con : mostly not careful vigilant cause accident injuried someone , main reason work must attend safety couse prevent accident protect property asset .",0.9065419,5781.0,"pro : no doubt work shipyard bare weatheras hot humid , dusty dirty , box see challenging like family work not work not 100s 1000s get chance meet many race country get know culture learn many thing not teach school book degree , people try work know try say .. con : mostly not careful vigilant cause accident injuried someone , main reason work must attend safety couse prevent accident protect property asset ."
