,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
1144,1144,Circles.Life,2016-09-12,Bad Enviroment - avoid at all cost,1.0,,,reviews,subjective,negative,en,"pro : flexi-hours superior approval , snack pantry , casual dress code . con : management temperamental , rude , override mid-lvl decision impose , direction control employee execute , pay low across board no bonus , little support difficult task expectation always high , deadline unreasonable .",0.9029545,,
1293,1293,Circles.Life,2018-09-19,"""Nasty, unsympathetic top down culture""",1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,en,"pro : colleague good work . con : ceo care money employee . send email dont come time high level micromanagement not work , follow script . no proper planning roadmap engineering no discussion improvement , job fix patch , fix patch codebase nightmare work cto not familiar term knowledge transfer , software design , time estimation want u work 24/7 blame , insult front others mate team give bad review founder founder believe blindly hr dont treat emloyees human stay away , dont join",0.9461079,,
1321,1321,Circles.Life,2019-04-18,Worst company ever,1.0,Senior Software Engineer,,reviews,subjective,negative,en,"pro : food pantry nothing else . con : mid-level & high-level manager lack management skill micro management . position software engineer actual job operation bug fixing . keep ask release new thing top terrible code base dig horrible spaghetti code . senior make bug force new hire fix , beg senior get help resolve bug make senior . never care new member .",0.9394255,,
1332,1332,Circles.Life,2020-02-28,Progressive company but with low employee satisfaction,1.0,Anonymous Employee,,reviews,subjective,negative,en,pro : 1. free coffee machine 2. well-stocked pantry 3. fridge variety drink 4. dress work attire 5. helpful friendly colleague . con : 1. poor work life balance ot weekend burnt . 2. leader not proficient work often clueless . 3. team member may bear blame poor decision making manager occasionally . 4. high turnover over-expansion due poor management decision . 5. honesty discourage employee speak flaw ask leave . 6. uncomfortable environment leader demean use vulgarity excessively . 7. poor plan result team abruptly shut employee take axe . 8. unreasonably high target lead unnecessary stress team . 9. poor internal system process lead inefficiency .,0.9456249,,
1348,1348,Circles.Life,2019-09-04,-,1.0,-,Philippines,benefits,subjective,negative,en,poor benefit give employee compare agent singapore .,0.8415785,,
1350,1350,Circles.Life,2019-04-18,-,1.0,-,Singapore,benefits,subjective,negative,en,one basically healthcare clinic . dental not include . wednesday lunch . benefit .,0.496022,,
4472,4472,Circles.Life,4/10/2019,-,5.0,-,India,benefits,subjective,positive,,"flexi work culture , excellent performance bonus .",0.8088981,3094.0,"flexi work culture , excellent performance bonus ."
4476,4476,Circles.Life,21/2/2022,-,5.0,-,Singapore,benefits,subjective,positive,,best class esop programe,0.53744245,3098.0,best class esop programe
4481,4481,Circles.Life,2/4/2022,-,1.0,-,Singapore,benefits,subjective,negative,,- dismal annual leave ( 14 day ),0.68765974,3103.0,- dismal annual leave ( 14 day )
4485,4485,Circles.Life,30/9/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"every year ( july ) , get choose two month salary-worth company stock option , one month salary bonus . not related company yearly bonus ( usually grant january ) . huge opportunity get share grow start ! ! !",0.52966905,3107.0,"every year ( july ) , get choose two month salary-worth company stock option , one month salary bonus . not related company yearly bonus ( usually grant january ) . huge opportunity get share grow start ! ! !"
4486,4486,Circles.Life,29/8/2021,-,5.0,-,Singapore,benefits,subjective,positive,,- monthly team bond team lunch budget - free snack pantry - unlimited wfh covid 19,0.5611818,3108.0,- monthly team bond team lunch budget - free snack pantry - unlimited wfh covid 19
4489,4489,Circles.Life,7/7/2021,-,1.0,-,Singapore,benefits,subjective,negative,,"esop programme nonexistent . sell hard lure , sell keep 're dangle , never officially release launch programme employee sign . no encashment update award either . charlatan",0.8631541,3111.0,"esop programme nonexistent . sell hard lure , sell keep 're dangle , never officially release launch programme employee sign . no encashment update award either . charlatan"
4490,4490,Circles.Life,16/5/2021,-,5.0,-,Singapore,benefits,subjective,positive,,great benefit company size .,0.85834813,3112.0,great benefit company size .
4495,4495,Circles.Life,31/1/2021,-,1.0,-,Singapore,benefits,subjective,negative,,"esop - paper , never get . bonus never slice , coz want no rational answer .",0.7154452,3117.0,"esop - paper , never get . bonus never slice , coz want no rational answer ."
4498,4498,Circles.Life,11/6/2020,-,5.0,-,Singapore,benefits,subjective,positive,,implemented 1 day self care leave per month till may ever since wfh . well stocked pantry miss give budget $ 80 get whatever help us wfh good . could well leave encashed instead bring day forward .,0.5310361,3120.0,implemented 1 day self care leave per month till may ever since wfh . well stocked pantry miss give budget $ 80 get whatever help us wfh good . could well leave encashed instead bring day forward .
4500,4500,Circles.Life,18/1/2020,-,5.0,-,Singapore,benefits,subjective,positive,,free weekly lunch monthly team activity . flexible office hour occasional work home also avail . co-payment dependent 's insurance well .,0.6523731,3122.0,free weekly lunch monthly team activity . flexible office hour occasional work home also avail . co-payment dependent 's insurance well .
4502,4502,Circles.Life,2/9/2019,-,5.0,-,Singapore,benefits,subjective,positive,,"free wednesday lunch , fully stock pantry drink snack , air-conditioned office plenty meeting room",0.78524345,3124.0,"free wednesday lunch , fully stock pantry drink snack , air-conditioned office plenty meeting room"
11416,11416,Circles.Life,6/6/2022,A good place to earn and grow,5.0,Senior Graphic Designer,Jakarta,reviews,subjective,positive,,"pro : - best team , colleague , manager ! - great salary - good benefit - hybrid working system let work office home . - lot opportunity grow - almost no hierarchy org chart make voice matter - hard work recognize . con : - no yearly incremental salary - sometimes work pace seem rush reduce work quality",0.62353736,10038.0,"pro : - best team , colleague , manager ! - great salary - good benefit - hybrid working system let work office home . - lot opportunity grow - almost no hierarchy org chart make voice matter - hard work recognize . con : - no yearly incremental salary - sometimes work pace seem rush reduce work quality"
11417,11417,Circles.Life,17/9/2022,Superb workplace with good bosses,5.0,Senior Account Manager,,reviews,subjective,negative,,pro : like boss company culture . con : bad office location employee benefit far improve,0.6183685,10039.0,pro : like boss company culture . con : bad office location employee benefit far improve
11431,11431,Circles.Life,29/6/2022,Great Experience,5.0,Technical Project Manager,,reviews,subjective,positive,,"pro : 's beautiful experience thus far . happy current role , work team help company achieve delivery goal . personally experience good work life balance circle life .. con : work location improve . admittedly singapore office not within walk distance mrt train station company provide shuttle bus select mrts . work remote location tuas , would say far bad far improve .",0.63149786,10053.0,"pro : 's beautiful experience thus far . happy current role , work team help company achieve delivery goal . personally experience good work life balance circle life .. con : work location improve . admittedly singapore office not within walk distance mrt train station company provide shuttle bus select mrts . work remote location tuas , would say far bad far improve ."
11436,11436,Circles.Life,30/6/2022,Red Flags Everywhere,1.0,Engineering Manager,,reviews,subjective,negative,,"pro : get work singapore . con : waterfall product engineering , big upfront design plan - comparatively recent startup need undergo digital transformation year ? unlike modern product company , team ground little real autonomy ownership/responsibility outcome . mentality cultivate churn line code resolve production ticket quick possible - no thought future no sustainable engineering skill . hire talent difficult peer competitor - quality outflow outsize inflow many time . horror story csop ( company stock option plan ) - not transparent , vested option unable exercise . low product discovery scaling capability - not remember last time circle news . cto write fancy ivory tower newsletter nothing 's happen ground . labour arbitrage @ sri lanka not give value expect .",0.92791593,10058.0,"pro : get work singapore . con : waterfall product engineering , big upfront design plan - comparatively recent startup need undergo digital transformation year ? unlike modern product company , team ground little real autonomy ownership/responsibility outcome . mentality cultivate churn line code resolve production ticket quick possible - no thought future no sustainable engineering skill . hire talent difficult peer competitor - quality outflow outsize inflow many time . horror story csop ( company stock option plan ) - not transparent , vested option unable exercise . low product discovery scaling capability - not remember last time circle news . cto write fancy ivory tower newsletter nothing 's happen ground . labour arbitrage @ sri lanka not give value expect ."
11443,11443,Circles.Life,23/5/2022,3 months at the wrong place can feel like a lifetime,1.0,Product Manager,Singapore,reviews,subjective,negative,,"pro : none [ trust , really try think pro order write balanced review ] . con : 1. people , esp senior leader oftentimes curse [ use tasteless profanity might sound place mobster movie martin scorcesse ] yell loudly meeting . 2. 's strong belief output = outcome . consequently , 's crazy pressure deliver software near disregard outcome 3. no triaging bug [ triaging anything really ] . even one customer complain bug website , pm engg expect drop everything get call customer repro fix bug . spend even one day pm / engg consumer product , realize unsustainable . 4. backstabbing politics . , spend 12 year life various engg pm role see fair bit office politics . whole new level . case owner different vertical launch product know fully well dependency area give 2 hrs notice . team scramble meet arbitrary deadline 5. uninspiring colleague . mostly fresh college grad massive ego . bulk time spend ( unsuccessfully ) coaching mentor rather collaborate build successful product . knowledge gap alone bearable couple oodles braggadoccio make 3 mo spent company forgettable experience .",0.94743526,10065.0,"pro : none [ trust , really try think pro order write balanced review ] . con : 1. people , esp senior leader oftentimes curse [ use tasteless profanity might sound place mobster movie martin scorcesse ] yell loudly meeting . 2. 's strong belief output = outcome . consequently , 's crazy pressure deliver software near disregard outcome 3. no triaging bug [ triaging anything really ] . even one customer complain bug website , pm engg expect drop everything get call customer repro fix bug . spend even one day pm / engg consumer product , realize unsustainable . 4. backstabbing politics . , spend 12 year life various engg pm role see fair bit office politics . whole new level . case owner different vertical launch product know fully well dependency area give 2 hrs notice . team scramble meet arbitrary deadline 5. uninspiring colleague . mostly fresh college grad massive ego . bulk time spend ( unsuccessfully ) coaching mentor rather collaborate build successful product . knowledge gap alone bearable couple oodles braggadoccio make 3 mo spent company forgettable experience ."
11450,11450,Circles.Life,18/4/2022,infalted titles,1.0,Senior Software Engineer,,reviews,subjective,negative,,"pro : government support good public branding . con : u always feel management not honest , csop not straightforward system not good market , difficult scale ... disrupt bad dinosaur not interesting innovation short term cost cut mentatlity , rotten software practice , learn bad stuff use promotion keep people , rank n't reflect leverage u see good devops culture/product dev , please n't come u want tear hair",0.9394327,10072.0,"pro : government support good public branding . con : u always feel management not honest , csop not straightforward system not good market , difficult scale ... disrupt bad dinosaur not interesting innovation short term cost cut mentatlity , rotten software practice , learn bad stuff use promotion keep people , rank n't reflect leverage u see good devops culture/product dev , please n't come u want tear hair"
11452,11452,Circles.Life,11/4/2022,Consider Carefully before joining,1.0,,Singapore,reviews,subjective,negative,,pro : - . con : glad finance team leave depressing workplace no work life balance . - no action employee feedback/survey ( etc . pulsecheck ) - not sure happen employee stock option ( esop ) left - top management,0.8764241,10074.0,pro : - . con : glad finance team leave depressing workplace no work life balance . - no action employee feedback/survey ( etc . pulsecheck ) - not sure happen employee stock option ( esop ) left - top management
11453,11453,Circles.Life,9/4/2022,Shady company,1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,,"pro : - experience may vary . report care manager hear many horror story team . - many young employee , fun vibrant ( , depend team ) - many learn opportunity ( nothing place , good/bad depend perspective ) . con : - not feel like management know . long-term plan change every quarter . - benefit pale comparison industry standard . ( no flex claim , no dental claim , benefit get mobile phone claim ) - want build `` saas `` product not correct pool talent achieve goal . felt like sell dream not materialize . - shady practice whole csop initiative . not clearly explain , many question not answer , felt like company withhold information purpose . offer share cash , please take cash . save trouble chase information avoid lure trap `` vested `` option expire .",0.8802544,10075.0,"pro : - experience may vary . report care manager hear many horror story team . - many young employee , fun vibrant ( , depend team ) - many learn opportunity ( nothing place , good/bad depend perspective ) . con : - not feel like management know . long-term plan change every quarter . - benefit pale comparison industry standard . ( no flex claim , no dental claim , benefit get mobile phone claim ) - want build `` saas `` product not correct pool talent achieve goal . felt like sell dream not materialize . - shady practice whole csop initiative . not clearly explain , many question not answer , felt like company withhold information purpose . offer share cash , please take cash . save trouble chase information avoid lure trap `` vested `` option expire ."
11454,11454,Circles.Life,29/3/2022,Think thrice,1.0,Senior Software Engineer,,reviews,subjective,negative,,"pro : quite customer centric focus . con : distressing legacy , innovation difficult , good ppl leave , hard replace little skill proper engineering culture should , hero culture give imposter syndrome search opportunity",0.7261339,10076.0,"pro : quite customer centric focus . con : distressing legacy , innovation difficult , good ppl leave , hard replace little skill proper engineering culture should , hero culture give imposter syndrome search opportunity"
11456,11456,Circles.Life,22/3/2022,Stay away!,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : free snack soft drink .. con : - team work silo , less synergy - untouchables management especially engineering - full incompetence staff - blaming culture , always point finger push away accountability",0.79461616,10078.0,"pro : free snack soft drink .. con : - team work silo , less synergy - untouchables management especially engineering - full incompetence staff - blaming culture , always point finger push away accountability"
11460,11460,Circles.Life,19/2/2022,This is a Fool's paradise!,1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,,pro : * software engineer n't know happen feel great company & tech leadership spread positive news/reviews .. con : * stone age engineering practises * toxic culture * poor tech leadership right cto middle management * zero learning .,0.8401837,10082.0,pro : * software engineer n't know happen feel great company & tech leadership spread positive news/reviews .. con : * stone age engineering practises * toxic culture * poor tech leadership right cto middle management * zero learning .
11463,11463,Circles.Life,17/2/2022,"Tech leadership can't be trusted, exit ASAP",1.0,Engineering Manager,"Tampines New Town, ",reviews,subjective,negative,,"pro : learn politics craft work anywhere . world class political leader tech learn . lot leadership video , motivation talk learn .. con : top leadership tech n't paint right picture , always play mind game always come hidden agenda . bring impotent leader friend family spoil entire culture , result toxic culture . poor pay 24/7 firefighting culture .",0.82321286,10085.0,"pro : learn politics craft work anywhere . world class political leader tech learn . lot leadership video , motivation talk learn .. con : top leadership tech n't paint right picture , always play mind game always come hidden agenda . bring impotent leader friend family spoil entire culture , result toxic culture . poor pay 24/7 firefighting culture ."
11466,11466,Circles.Life,11/2/2022,Very bad engineering culture,1.0,Software Engineer,Singapore River,reviews,subjective,negative,,"pro : learn work like slave .. con : plenty not sure write . poor leadership tech , zero learning engineer . people trap marketing . time leave .",0.8508751,10088.0,"pro : learn work like slave .. con : plenty not sure write . poor leadership tech , zero learning engineer . people trap marketing . time leave ."
11469,11469,Circles.Life,22/1/2022,"Confidence destroyed with depression, self doubt and mental stress",1.0,Finance,Singapore,reviews,subjective,negative,,"pro : great potential good people young employee raw talent good team sg philippine . con : saw glassdoor review join , should listen gut . issue isolated top leadership . company leader top outlive value . create something great , not lead anymore without destroy company . think slave camp endless presentation update take age make decision . answer not want , try prove wrong insult profession . whole team depress want nightmare end . get courage quit best decision ever make . take good 3 month recover . wo n't let quit grind confidence ground make depress . every time number present , want . show stupid brilliant number . team work night day arrange number , everything look good hide management mistake . n't care life no vacation work holiday false deadline make budget , false sense urgency get team work extra hour . think team not work unless sit front office . change seating plan people sit front office keep eye people not work . see bit relaxed happy mood , make sure destroy confidence get depress .",0.9353995,10091.0,"pro : great potential good people young employee raw talent good team sg philippine . con : saw glassdoor review join , should listen gut . issue isolated top leadership . company leader top outlive value . create something great , not lead anymore without destroy company . think slave camp endless presentation update take age make decision . answer not want , try prove wrong insult profession . whole team depress want nightmare end . get courage quit best decision ever make . take good 3 month recover . wo n't let quit grind confidence ground make depress . every time number present , want . show stupid brilliant number . team work night day arrange number , everything look good hide management mistake . n't care life no vacation work holiday false deadline make budget , false sense urgency get team work extra hour . think team not work unless sit front office . change seating plan people sit front office keep eye people not work . see bit relaxed happy mood , make sure destroy confidence get depress ."
11470,11470,Circles.Life,8/1/2022,glorified waterfall sweat shop,1.0,Software Engineer,Singapore,reviews,subjective,negative,,"pro : get work singapore . con : hippo , lack autonomy epitome agile theatre/cargo cult , frustrate u understand technological business agility work longer hour , fight fire = > high performance recognition engineering/product diverse , disproportionate cto country even though no operation",0.8541903,10092.0,"pro : get work singapore . con : hippo , lack autonomy epitome agile theatre/cargo cult , frustrate u understand technological business agility work longer hour , fight fire = > high performance recognition engineering/product diverse , disproportionate cto country even though no operation"
11473,11473,Circles.Life,27/10/2021,Great place to learn,5.0,Marketing Executive,Singapore,reviews,subjective,negative,,pro : give lot responsibility day 1. con : company move quickly often lose focus . 's always sense rush everywhere people feel overwhelm .,0.6879655,10095.0,pro : give lot responsibility day 1. con : company move quickly often lose focus . 's always sense rush everywhere people feel overwhelm .
11475,11475,Circles.Life,6/11/2021,Bottom of the Barrel Engineering Practices,1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,,"pro : - people nice - good story mission . con : - no automated test , culture around dev testing , local testing , manual qa - architecture messy , distribute system couple deploy lockstep - ~5 year legacy code without safeguard , no way refactor - unpaid unhealthy on-call . phone ring 10 time day time . legal ? - fixation process instead technical excellence value - constant whack-a-mole game , n't learn proper skill - due attrition high , title , pay recognition inflated difficulty attract best talent - people n't see acknowledge problem - every day pass problem compound , 's no sign improvement . uphill get steep steeper .",0.93076307,10097.0,"pro : - people nice - good story mission . con : - no automated test , culture around dev testing , local testing , manual qa - architecture messy , distribute system couple deploy lockstep - ~5 year legacy code without safeguard , no way refactor - unpaid unhealthy on-call . phone ring 10 time day time . legal ? - fixation process instead technical excellence value - constant whack-a-mole game , n't learn proper skill - due attrition high , title , pay recognition inflated difficulty attract best talent - people n't see acknowledge problem - every day pass problem compound , 's no sign improvement . uphill get steep steeper ."
11478,11478,Circles.Life,28/10/2021,A Company Filled with Incompetent Leaders,1.0,Engineer,,reviews,subjective,negative,,"pro : mc policy sick .. con : - incompetent people promote leader - change direction frequent - constantly look secret formula success ( e.g . cto read new book ( phoenix project ) , would change direction whole engineering team book say ) - every change direction implement half-baked , no vision tenacity see thing - security take grant ( security integrity deprioritised chase revenue - even devops see ) - ciso ( self-proclaimed ) severe insecurity issue - whenever something happen , would `` arrow `` work staff micromanage - ciso 's attitude change daily - dependent cto treat day - cto love play favourite - want surround people agree , constantly toy ciso career progression , salary increment , bonuses - lousy benefit ( ca n't claim dental , minimum 14 day annual leave , etc ) - covid restriction not observe ( e.g . senior management ask everybody come back office work , claim essential service . safeentry not enforce , safe distancing not enforce , employee not wear mask office ) - many fresh grad join company get promote fast ( no real-world industrial experience ) - engineer burn , work night , weekend - no work-life balance - nobody respect working hour , annual leave weekend boundary - senior management initiate lot open-hours , townhalls , 1-1s , not take feedback ground seriously . cto band yes-men dismiss everything `` responsibility achieve this/that `` - no salary increment ( even work 2 year ) - major lack resource",0.9372042,10100.0,"pro : mc policy sick .. con : - incompetent people promote leader - change direction frequent - constantly look secret formula success ( e.g . cto read new book ( phoenix project ) , would change direction whole engineering team book say ) - every change direction implement half-baked , no vision tenacity see thing - security take grant ( security integrity deprioritised chase revenue - even devops see ) - ciso ( self-proclaimed ) severe insecurity issue - whenever something happen , would `` arrow `` work staff micromanage - ciso 's attitude change daily - dependent cto treat day - cto love play favourite - want surround people agree , constantly toy ciso career progression , salary increment , bonuses - lousy benefit ( ca n't claim dental , minimum 14 day annual leave , etc ) - covid restriction not observe ( e.g . senior management ask everybody come back office work , claim essential service . safeentry not enforce , safe distancing not enforce , employee not wear mask office ) - many fresh grad join company get promote fast ( no real-world industrial experience ) - engineer burn , work night , weekend - no work-life balance - nobody respect working hour , annual leave weekend boundary - senior management initiate lot open-hours , townhalls , 1-1s , not take feedback ground seriously . cto band yes-men dismiss everything `` responsibility achieve this/that `` - no salary increment ( even work 2 year ) - major lack resource"
11480,11480,Circles.Life,16/9/2021,"A sham, a puff, and everything that amounts to nothing",1.0,People and Culture,,reviews,subjective,negative,,"pro : ca n't think anything , seriously . lot huff puff , promise smokescreen initially .. con : broken promise , founder n't agree anything yet no gut tell team , leave figure thing . folk n't really know run company",0.9180663,10102.0,"pro : ca n't think anything , seriously . lot huff puff , promise smokescreen initially .. con : broken promise , founder n't agree anything yet no gut tell team , leave figure thing . folk n't really know run company"
11482,11482,Circles.Life,17/7/2021,Yes this is how a startup should be.,5.0,Senior Android Engineer,Singapore,reviews,subjective,negative,,"pro : want understand happen inside circles.life , really recommend people read book `` inspired `` . always hear phrase least week leadership team , `` imagine ceo circle , decide situation ? `` , clearly indicate mindset leadership team , treat employee . personally , experience .. con : communication barrier upper management employee , management try break , monthly feedback , open office hour , etc . , slowly employee get trust provide real feedback .",0.6363083,10104.0,"pro : want understand happen inside circles.life , really recommend people read book `` inspired `` . always hear phrase least week leadership team , `` imagine ceo circle , decide situation ? `` , clearly indicate mindset leadership team , treat employee . personally , experience .. con : communication barrier upper management employee , management try break , monthly feedback , open office hour , etc . , slowly employee get trust provide real feedback ."
11488,11488,Circles.Life,12/7/2021,Worst company to work for….,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : nothing good company . currently , look leave new job secure .. con : company live world . oblivious go outside world . founder talk lot fail walk talk . leadership team full think good actually . cto think great leader , doesn ’ know mean leader . team young not know drive company success . also racist company give recent ad controversy . not singapore company . majority foreigner not know singapore labour law . ministry manpower should investigate company . lastly , offering flaw . information security not secure result data loss . blatantly lie customer meet security standard not . integrity definitely not part company .",0.9336076,10110.0,"pro : nothing good company . currently , look leave new job secure .. con : company live world . oblivious go outside world . founder talk lot fail walk talk . leadership team full think good actually . cto think great leader , doesn ’ know mean leader . team young not know drive company success . also racist company give recent ad controversy . not singapore company . majority foreigner not know singapore labour law . ministry manpower should investigate company . lastly , offering flaw . information security not secure result data loss . blatantly lie customer meet security standard not . integrity definitely not part company ."
11490,11490,Circles.Life,25/6/2021,Don't get buttered up by the vision and waste your effort here,1.0,Engineering,Singapore,reviews,subjective,negative,,"pro : saas idea , nothing else good company .. con : founder high class attitude . complain straight manager keep smile face . cto bring good pal take top position . either get good book else prepare face roadblock various juncture . prepare lack psychological safety work . often hear people ask leave poor performing not align company vision reason fact step cto pal tail find kind excuse let go . execution extremely bad questionable engineering practice short cut lead kind firefighting place feature factory new feature buggy patch work . often feature get production due product requirement kind bugs/problems occur lead even `` workarounds `` tech debt reward framework base role expansion promotion . don ` expect get yearly adjustment good company performance bonus ( bonus % throughout whole company ) . role expansion require double/triple hat mere 5 % - 10 % increment . whole covid period engineering team try get work office top level prefers . however 90 % company work office without mask , safe distancing , temperature check even safe entry enforcement ! especially prevalent senior leadership ( cxos ) mostly office daily without mask , meet people large group time . issue raise leadership feedback/townhall/open hour leadership response lack lustre .",0.93280613,10112.0,"pro : saas idea , nothing else good company .. con : founder high class attitude . complain straight manager keep smile face . cto bring good pal take top position . either get good book else prepare face roadblock various juncture . prepare lack psychological safety work . often hear people ask leave poor performing not align company vision reason fact step cto pal tail find kind excuse let go . execution extremely bad questionable engineering practice short cut lead kind firefighting place feature factory new feature buggy patch work . often feature get production due product requirement kind bugs/problems occur lead even `` workarounds `` tech debt reward framework base role expansion promotion . don ` expect get yearly adjustment good company performance bonus ( bonus % throughout whole company ) . role expansion require double/triple hat mere 5 % - 10 % increment . whole covid period engineering team try get work office top level prefers . however 90 % company work office without mask , safe distancing , temperature check even safe entry enforcement ! especially prevalent senior leadership ( cxos ) mostly office daily without mask , meet people large group time . issue raise leadership feedback/townhall/open hour leadership response lack lustre ."
11495,11495,Circles.Life,18/6/2021,Join if you wish to ruin your mental health,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : good individual team . con : horrible leader , include cto company feel employee oblige overwork work 110 % even outside office hour no standard salary hierarchy . severely underpaid unjustifiably overpaid well employee non existent . leader see norm employee work ot day , everyday include weekend ph . ask employee time mental health , cto respond individual ’ responsibility take care mental health . no yearly salary review increment . counter offer unreasonably high salary employee try leave desperate attempt not lose employee .",0.95094657,10117.0,"pro : good individual team . con : horrible leader , include cto company feel employee oblige overwork work 110 % even outside office hour no standard salary hierarchy . severely underpaid unjustifiably overpaid well employee non existent . leader see norm employee work ot day , everyday include weekend ph . ask employee time mental health , cto respond individual ’ responsibility take care mental health . no yearly salary review increment . counter offer unreasonably high salary employee try leave desperate attempt not lose employee ."
11497,11497,Circles.Life,6/5/2021,Great place to learn and grow.,5.0,Product Manager,Singapore,reviews,subjective,positive,,pro : circus life great place learn grow . get lot responsibility short period time . company expand fast new saas business lot potential . new engineering org great solve real problem telco world . 'm learn lot see lot opportunity learn near medium long term .. con : not 9 6:00 job work life balance respect management .,0.6502794,10119.0,pro : circus life great place learn grow . get lot responsibility short period time . company expand fast new saas business lot potential . new engineering org great solve real problem telco world . 'm learn lot see lot opportunity learn near medium long term .. con : not 9 6:00 job work life balance respect management .
