,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
10099,10099,Tribal Worldwide,25/6/2021,The bitchiest place I've worked,1.0,Project Manager,,reviews,subjective,negative,,"pro : nice office , good benefit , good talk , . con : clicky team , no support , big blame culture adam eve account team catty unprofessional comment",0.46865958,8721.0,"pro : nice office , good benefit , good talk , . con : clicky team , no support , big blame culture adam eve account team catty unprofessional comment"
10100,10100,Tribal Worldwide,21/4/2021,Great Agency with no egos,5.0,"Associate Director, Project Management","New York, NY",reviews,subjective,positive,,"pro : incredibly smart people , scrappy team , good work/life balance . con : nothing think",0.701926,8722.0,"pro : incredibly smart people , scrappy team , good work/life balance . con : nothing think"
10101,10101,Tribal Worldwide,17/3/2021,Great Company,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : great company work . good people good fun . con : no con speak,0.8381723,8723.0,pro : great company work . good people good fun . con : no con speak
10105,10105,Tribal Worldwide,31/3/2021,Definitely wouldn't recommend,1.0,Production,Sydney,reviews,subjective,negative,,"pro : - designer , developer producer nice people try best environment n't support . con : - poor leadership . md manager n't care employee make clear . - quick turnaround . staff always leave frustration replace less qualified people . - white men champion workplace . - long hour , low pay . day lieu n't possibility , despite work many weekend . - no possibility career progression . no one promote last year .",0.9158613,8727.0,"pro : - designer , developer producer nice people try best environment n't support . con : - poor leadership . md manager n't care employee make clear . - quick turnaround . staff always leave frustration replace less qualified people . - white men champion workplace . - long hour , low pay . day lieu n't possibility , despite work many weekend . - no possibility career progression . no one promote last year ."
10114,10114,Tribal Worldwide,26/8/2019,A Good Company to work,5.0,Anonymous Employee,Bangalore,reviews,subjective,positive,,pro : work ddb nice experience . nice tech team . employee friendly . con : nothing .. everything satisfoed .,0.7781613,8736.0,pro : work ddb nice experience . nice tech team . employee friendly . con : nothing .. everything satisfoed .
10122,10122,Tribal Worldwide,7/6/2018,Brilliant workplace!,5.0,Account Director,"London, England",reviews,subjective,positive,,pro : - great environment - genious managment team always willing not best job client also make sure member team happy motivated - “ human ” . not one number - agency lot diversity - career oportunities huge - lot brilliant people work . always learn best . con : no con . really love work !,0.597451,8744.0,pro : - great environment - genious managment team always willing not best job client also make sure member team happy motivated - “ human ” . not one number - agency lot diversity - career oportunities huge - lot brilliant people work . always learn best . con : no con . really love work !
10125,10125,Tribal Worldwide,4/6/2018,They don't know what their doing,1.0,Anonymous Employee,"Paddington, England",reviews,subjective,negative,,"pro : really hard think pro .... get flexi time cookie jar kitchen . con : - management joke - ever work adam eve .... good luck throw bus give change tribal wo n't back - adam eve nasty even though produce amaze work - tribal 's office need good renovation - 's stick 90 's even though digital agency .... - tribal often sell job amazing , make sure read job spec hand - honestly , company amazing name ever work , work automotive brand . - management love promise thing ...... nothing ever come promise ! - freelancer soak money - no culture",0.9257099,8747.0,"pro : really hard think pro .... get flexi time cookie jar kitchen . con : - management joke - ever work adam eve .... good luck throw bus give change tribal wo n't back - adam eve nasty even though produce amaze work - tribal 's office need good renovation - 's stick 90 's even though digital agency .... - tribal often sell job amazing , make sure read job spec hand - honestly , company amazing name ever work , work automotive brand . - management love promise thing ...... nothing ever come promise ! - freelancer soak money - no culture"
10126,10126,Tribal Worldwide,26/2/2018,Worked at Tribalworldwide at London Paddington office,5.0,DevOps Consultant,"London, England",reviews,subjective,positive,,"pro : great company work , friendly , fun good challenge . opportunity learn late great tech devops world , company encourage put best devops tech/tools .. con : slow lift building .",0.6431086,8748.0,"pro : great company work , friendly , fun good challenge . opportunity learn late great tech devops world , company encourage put best devops tech/tools .. con : slow lift building ."
10127,10127,Tribal Worldwide,12/4/2018,Awful,1.0,Anonymous Employee,"London, England",reviews,subjective,negative,,"pro : office nice . really nice people .. con : - no career progression ( forget ) - think tech company , code embarrass full hack make client happy ( dev take pride build , look somewhere else ) . example : vw app app store 2.2 rating - false . false promise client , inevitably lead frustration massive workload small team - no vision - no care employee",0.82166564,8749.0,"pro : office nice . really nice people .. con : - no career progression ( forget ) - think tech company , code embarrass full hack make client happy ( dev take pride build , look somewhere else ) . example : vw app app store 2.2 rating - false . false promise client , inevitably lead frustration massive workload small team - no vision - no care employee"
10132,10132,Tribal Worldwide,25/1/2018,"Max effort, min appreciation, worked until burnout",1.0,Head of Tech,Melbourne,reviews,subjective,negative,,"pro : truly talented amazing individual . collaborate area group ( ddb group ) . con : no business vision . no business plan . goal constantly shift . md not understand little experience business management . micromanaged md . no adequate process / process adopt drop revert back reactive management ( firefighting ) . no adequate project management - no adequate planning ( concurrent projects/ resource ) , every project result resource shift every way firefight issue day . reason project get merit talent amount effort ( overtime ) individual job . no slas client , employee contact ask work hour outside hour , weekend , public holiday , annual leave ( personally ask work away annual leave 2 occasion . no role overlap/support , someone get sick create gap others often unable fill .",0.9298542,8754.0,"pro : truly talented amazing individual . collaborate area group ( ddb group ) . con : no business vision . no business plan . goal constantly shift . md not understand little experience business management . micromanaged md . no adequate process / process adopt drop revert back reactive management ( firefighting ) . no adequate project management - no adequate planning ( concurrent projects/ resource ) , every project result resource shift every way firefight issue day . reason project get merit talent amount effort ( overtime ) individual job . no slas client , employee contact ask work hour outside hour , weekend , public holiday , annual leave ( personally ask work away annual leave 2 occasion . no role overlap/support , someone get sick create gap others often unable fill ."
10133,10133,Tribal Worldwide,23/1/2018,"No appreciation, long hours and micro management",1.0,Anonymous Employee,Sydney,reviews,subjective,negative,,pro : good people work .. con : expect work long hour micromanagement time n't trust employee no transparency management . n't see many employee work long ... care much ( quantity ) instead quality . not enough budget company event . : ( management care target target $ $ . treat staff well treat well .,0.8768523,8755.0,pro : good people work .. con : expect work long hour micromanagement time n't trust employee no transparency management . n't see many employee work long ... care much ( quantity ) instead quality . not enough budget company event . : ( management care target target $ $ . treat staff well treat well .
10136,10136,Tribal Worldwide,12/10/2017,working at tribal,5.0,Web Developer,"Paddington, England",reviews,subjective,positive,,"pro : fun , great , friendly , fun , positive . con : long , hour , tight , deadline ,",0.61739236,8758.0,"pro : fun , great , friendly , fun , positive . con : long , hour , tight , deadline ,"
10137,10137,Tribal Worldwide,6/11/2017,Account manager,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : flexible time good work life balance . con : extremely unprofessional . hire job not match job description . eventually got fire nowhere . no development no warning . staff absolute idiot . really show `` director medium `` never come work opinion everything . one bad job 've ever life . would slave away hour find work n't good enough . n't mind disorganized company work tribal . pay well fire without warning . blessing get fire .,0.946879,8759.0,pro : flexible time good work life balance . con : extremely unprofessional . hire job not match job description . eventually got fire nowhere . no development no warning . staff absolute idiot . really show `` director medium `` never come work opinion everything . one bad job 've ever life . would slave away hour find work n't good enough . n't mind disorganized company work tribal . pay well fire without warning . blessing get fire .
10138,10138,Tribal Worldwide,24/10/2017,Horrible experience,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : good location beautiful office building happy hour . con : horrible management horrible work environment treat employee slave,0.82012457,8760.0,pro : good location beautiful office building happy hour . con : horrible management horrible work environment treat employee slave
10139,10139,Tribal Worldwide,18/9/2017,good people,5.0,Creative,"New York, NY",reviews,subjective,positive,,pro : good people good vibe good work environment . con : nothing really really good good,0.7718507,8761.0,pro : good people good vibe good work environment . con : nothing really really good good
10145,10145,Tribal Worldwide,25/7/2017,Nice & simple people with nice & simple ideas,1.0,Anonymous Employee,"New York, NY",reviews,subjective,negative,,"pro : mostly reasonable hour , minimal ego agency . con : 's never good sign employee consider weekly bagel one best part company ... constant battle limited resource across department , big small account run via freelancer never care much , creative strategy lacked innovation general awareness modern culture",0.75805664,8767.0,"pro : mostly reasonable hour , minimal ego agency . con : 's never good sign employee consider weekly bagel one best part company ... constant battle limited resource across department , big small account run via freelancer never care much , creative strategy lacked innovation general awareness modern culture"
10156,10156,Tribal Worldwide,6/5/2016,"Tech department is a revolving door, with good reason",1.0,HTML Developer,"London, England",reviews,subjective,negative,,"pro : 're friend right people , least get solidarity - even 's talk terrible place 're drown sorrow pub . another pro least 's consistently bad . stop surprise . otherwise , n't know . free coffee biscuit ok , guess .. con : begin ? - hugely misogynistic culture 's feed top - false promise client lead project overburn . every . damn . time . - no support professional development whatsoever - unpaid overtime expect regular basis - no promotion opportunities unless 're white man friend top - sexual harasser company protect , report not act upon",0.94431615,8778.0,"pro : 're friend right people , least get solidarity - even 's talk terrible place 're drown sorrow pub . another pro least 's consistently bad . stop surprise . otherwise , n't know . free coffee biscuit ok , guess .. con : begin ? - hugely misogynistic culture 's feed top - false promise client lead project overburn . every . damn . time . - no support professional development whatsoever - unpaid overtime expect regular basis - no promotion opportunities unless 're white man friend top - sexual harasser company protect , report not act upon"
10174,10174,Tribal Worldwide,3/9/2014,"Limited growth and opportunities, lack of accountability",1.0,Account,"New York, NY",reviews,subjective,negative,,"pro : 's casual environment . drink every wednesday .. con : awkward vibe . many people n't job , cause people care constantly pick slack . leadership 's response well n't want scare away xyz . everyone suffers ca n't recruit retain talent ? poor management . president no idea run agency no one respect him- hence , bad work . heavy cya paranoia culture handful spread team member , distract create good work . suck ups get promote despite work performance ,",0.9444632,8796.0,"pro : 's casual environment . drink every wednesday .. con : awkward vibe . many people n't job , cause people care constantly pick slack . leadership 's response well n't want scare away xyz . everyone suffers ca n't recruit retain talent ? poor management . president no idea run agency no one respect him- hence , bad work . heavy cya paranoia culture handful spread team member , distract create good work . suck ups get promote despite work performance ,"
10176,10176,Tribal Worldwide,14/7/2014,"Career dead end, no reason for company's existence.",1.0,Anonymous Employee,"New York, NY",reviews,subjective,negative,,"pro : free kind bar , bagel thursday , wednesday happy hour , genuinely nice folk .. con : unbelievably poorly run shop . zero mentorship . no training . extremely aggressive turnover rate ( even advertising , esp 's less 50 employee ) = no culture . not single person `` upper management `` look learn . course , 's president , cfo , chief strategist no one like one business director n't actually run business . somehow two ecds even though 's three client . many fundamentally broken thing little directionless shop , seem ladder incompetant president . wow clueless run shop , read people , get client . no one respect , reflect work output . people promote base ability kiss butt , not merit . floater keep around work hard wo n't get anywhere n't kiss butt .",0.9277602,8798.0,"pro : free kind bar , bagel thursday , wednesday happy hour , genuinely nice folk .. con : unbelievably poorly run shop . zero mentorship . no training . extremely aggressive turnover rate ( even advertising , esp 's less 50 employee ) = no culture . not single person `` upper management `` look learn . course , 's president , cfo , chief strategist no one like one business director n't actually run business . somehow two ecds even though 's three client . many fundamentally broken thing little directionless shop , seem ladder incompetant president . wow clueless run shop , read people , get client . no one respect , reflect work output . people promote base ability kiss butt , not merit . floater keep around work hard wo n't get anywhere n't kiss butt ."
10180,10180,Tribal Worldwide,13/4/2014,Quickly deteriorating,1.0,Anonymous Employee,"New York, NY",reviews,subjective,negative,,"pro : happy hour wednesday , bagel thursday . con : poor management n't care employee morale goal . extremely high turnover future n't look bright .",0.87290454,8802.0,"pro : happy hour wednesday , bagel thursday . con : poor management n't care employee morale goal . extremely high turnover future n't look bright ."
10203,10203,Tribal Worldwide,22/11/2010,Once great Tribal being eroded by DDB UK ignorance,1.0,,"London, England",reviews,subjective,negative,,"pro : upon time great digital agency call tribalddb . even rat adage global agency year 2007 - cool ! attract really smart talent highly innovative creativity technology .. con : ddb recognise major client like vw philip start spend money digital old ad format . instead embrace positive change , granddad ddb felt need put baseball cap try lead tribalddb . tell tribalddb 's senior management important part business . tell . demonstrate put one person digital background management team wear baseball cap make real decision would not let tribal people earn sort money smart talent start leave .",0.6964667,8825.0,"pro : upon time great digital agency call tribalddb . even rat adage global agency year 2007 - cool ! attract really smart talent highly innovative creativity technology .. con : ddb recognise major client like vw philip start spend money digital old ad format . instead embrace positive change , granddad ddb felt need put baseball cap try lead tribalddb . tell tribalddb 's senior management important part business . tell . demonstrate put one person digital background management team wear baseball cap make real decision would not let tribal people earn sort money smart talent start leave ."
10204,10204,Tribal Worldwide,28/7/2010,"No direction, no support, overuse of freelancers... leads to lost clients and fired account staff!",1.0,Account Supervisor,"Chicago, IL",reviews,subjective,negative,,"pro : name brand client . look good resume .. con : major account radically understaffed account side . no respect interest strategy , production . revolve door freelance creative note client .",0.5254238,8826.0,"pro : name brand client . look good resume .. con : major account radically understaffed account side . no respect interest strategy , production . revolve door freelance creative note client ."
10206,10206,Tribal Worldwide,13/4/2010,High Turnover,1.0,Art Director,"Dallas, TX",reviews,subjective,negative,,"pro : get lot work portfolio short amount time , client tend fortune 500 company . 'll get opportunity work lot different client short amount time . high turnover mean 'll know lot people country different agency pretty quickly . lot people pass tribal .. con : incredibly short deadline , long hour , little no work life balance , quality work often suffer favor get thing quickly cheaply . turnover high . raise promotion come slowly often hire junior replace may expect raise . ( come junior saw couple senior get boot , saw thing happen two year later still n't get raise bonus ) . 's boys club , sure , okay 're woman work creative department . thing change lot since massive layoff 2009 , corporate culture thing cause tribal unsuccessful still remain hear . junior no experience , take job . experienced n't need build book , stay away .",0.9072046,8828.0,"pro : get lot work portfolio short amount time , client tend fortune 500 company . 'll get opportunity work lot different client short amount time . high turnover mean 'll know lot people country different agency pretty quickly . lot people pass tribal .. con : incredibly short deadline , long hour , little no work life balance , quality work often suffer favor get thing quickly cheaply . turnover high . raise promotion come slowly often hire junior replace may expect raise . ( come junior saw couple senior get boot , saw thing happen two year later still n't get raise bonus ) . 's boys club , sure , okay 're woman work creative department . thing change lot since massive layoff 2009 , corporate culture thing cause tribal unsuccessful still remain hear . junior no experience , take job . experienced n't need build book , stay away ."
10207,10207,Tribal Worldwide,23/2/2010,"One of the best agencies in Holland, highly creative and fair on people",5.0,,Amsterdam,reviews,subjective,positive,,"pro : good range international local client , willing challenge . creatives lot freedom , company drive creative . expectation high , work quality improve . experienced people , strong management . nice , international team . great work life balance ! n't work later 1800u usually , never weekend .. con : always busy project , sometimes pressure high . 's 20 min bike central city",0.6869297,8829.0,"pro : good range international local client , willing challenge . creatives lot freedom , company drive creative . expectation high , work quality improve . experienced people , strong management . nice , international team . great work life balance ! n't work later 1800u usually , never weekend .. con : always busy project , sometimes pressure high . 's 20 min bike central city"
