,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
1243,1243,Recruit Express,2020-10-22,Evil,1.0,Recruiter,Hong Kong,reviews,subjective,negative,en,pro : leave company hr smell bad . con : awful awful awful awful place,0.9201976,,
1291,1291,Recruit Express,2016-02-23,Recruitment Consultant,1.0,,Hong Kong,reviews,subjective,negative,en,"pro : none ! n't become victim company .. con : scam like hire fresh grad fresh grad easy victimize . company 80/20 system place deduct 20 % salary dont meet monthly target receive 80 % salary . n't recruitment company inhumane like recruit express/recruit legal search asia . choose wisely interview recruitment firm make choice . due diligence n't victim company ! bad company ever ! get 7 day annual leave per year . management extremely bad . no training expect pick phone start job immediately call `` job training `` . since not training , consultant unprofessional unethical . also competitive among employee . turn rate extremely high . n't even bother make friend . terrible work culture.not mention , n't real database system store clients/candidates information , use word excel file . brainwash wrong value make believe nothing should thankful mr.sim ( ceo ) give job . also tell best recruitment firm singapore make revenue not true .",0.9461637,,
1318,1318,Recruit Express,2019-11-13,Toxic work environment,1.0,Human Resources Consultant,"Tampines New Town, ",reviews,subjective,negative,en,"pro : survive , survive anywhere .. con : - toxic work place fake people . - numbers/ kpi drive company . - little guidance junior team member . expect know everything even tho promise teach us . ridiculous company . - traditional old school company",0.9191948,,
1352,1352,Recruit Express,2016-02-23,-,1.0,-,Hong Kong,benefits,subjective,negative,en,bad . pass probation not get sick leave pay . take no pay leave + provide doctor note otherwise give hard time . probation not measure length employment . pass probation close 4 case within 3 month consecutively . pass probation get dental plan cover $ 1000 per year phone bill allowance $ 150 per month .,0.92475736,,
4703,4703,Recruit Express,17/10/2017,-,1.0,-,Hong Kong,benefits,subjective,negative,,"no benefit , deduct basic salary agency wo n't , n't waste time horrible company",0.88852197,3325.0,"no benefit , deduct basic salary agency wo n't , n't waste time horrible company"
4705,4705,Recruit Express,11/12/2021,-,1.0,-,Malaysia,benefits,subjective,negative,,"best : manager good , staff friendly bad : no benefit , computer old , salary not good !",0.7987643,3327.0,"best : manager good , staff friendly bad : no benefit , computer old , salary not good !"
4722,4722,Recruit Express,12/10/2018,-,1.0,-,Singapore,benefits,subjective,negative,,start 12 day annual leave . zero compassion leave unless direct family member . grandparent not consider direct .,0.5568389,3344.0,start 12 day annual leave . zero compassion leave unless direct family member . grandparent not consider direct .
4730,4730,Recruit Express,2/3/2017,-,1.0,-,Singapore,benefits,subjective,negative,,"not allow take annual leave unless get confirm , could take one year . even confirm , consultant inside dont take al mc much .",0.74292654,3352.0,"not allow take annual leave unless get confirm , could take one year . even confirm , consultant inside dont take al mc much ."
13121,13121,Recruit Express,15/11/2021,Good training ground but not a place to stay.,1.0,Consultant,,reviews,subjective,negative,,"pro : good colleague , team member , young environment . con : -all number , target , -employees suffer pay-cut 20 % not hit target . -told find reason come back work covid-19 period . -told payroll even chase invoice , innocent consultant get salary deduct invoice not pay client .",0.8799305,11743.0,"pro : good colleague , team member , young environment . con : -all number , target , -employees suffer pay-cut 20 % not hit target . -told find reason come back work covid-19 period . -told payroll even chase invoice , innocent consultant get salary deduct invoice not pay client ."
13132,13132,Recruit Express,1/9/2021,Traditional company,1.0,HR- Recruiter,,reviews,subjective,negative,,"pro : colleague friendly helpful - team-players . career growth present sale good .. con : low base pay , pay base commission . sale base , target quite difficult hit especially new industry ( prepare receive sarcastic behaviour even know new ) . management pushy sometimes , word come mouth make speechless . company culture way average . computer slow outdated , impact productivity add time spent waiting .",0.8920738,11754.0,"pro : colleague friendly helpful - team-players . career growth present sale good .. con : low base pay , pay base commission . sale base , target quite difficult hit especially new industry ( prepare receive sarcastic behaviour even know new ) . management pushy sometimes , word come mouth make speechless . company culture way average . computer slow outdated , impact productivity add time spent waiting ."
13136,13136,Recruit Express,4/8/2021,A pure sales person,1.0,Human Resources Coordinator,,reviews,subjective,negative,,pro : always busy win ’ feel bore since endless thing . go home time not perm staff . con : always busy also mean no time toilet . always pushy . unable hit target keep nagging . computer outdated slow,0.88103914,11758.0,pro : always busy win ’ feel bore since endless thing . go home time not perm staff . con : always busy also mean no time toilet . always pushy . unable hit target keep nagging . computer outdated slow
13145,13145,Recruit Express,2/6/2021,"If you want to try HR, don't do under recruitment agencies",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : fun colleague talk . con : terrible management kpis every week set ridiculously hard achieve achievable take time office hour unpaid well , incentive ( commission ) give not worth effort match",0.8931703,11767.0,"pro : fun colleague talk . con : terrible management kpis every week set ridiculously hard achieve achievable take time office hour unpaid well , incentive ( commission ) give not worth effort match"
13147,13147,Recruit Express,27/5/2021,Misleading job description,1.0,Lab Sorter,,reviews,subjective,negative,,"pro : agent reply rather quickly . con : -agent seem not sure fact not double check confirm thing , lead empty promise -agent mislead job requirement",0.89930356,11769.0,"pro : agent reply rather quickly . con : -agent seem not sure fact not double check confirm thing , lead empty promise -agent mislead job requirement"
13148,13148,Recruit Express,15/4/2021,Good,5.0,Front Office Manager,"Jurong West New Town, ",reviews,subjective,positive,,"pro : friendly , helpful freedom give . con : not think one .. good",0.73649174,11770.0,"pro : friendly , helpful freedom give . con : not think one .. good"
13156,13156,Recruit Express,27/4/2021,Worst company in Singapore by far,1.0,Contractor,Singapore,reviews,subjective,negative,,pro : none fact . con : every con ever think . n't pay salary,0.49741048,11778.0,pro : none fact . con : every con ever think . n't pay salary
13160,13160,Recruit Express,6/4/2021,Overcharge clients and underpay staffs,1.0,Technical Recruiter,"Orchard, ",reviews,subjective,negative,,"pro : earn good commission stupid client willing pay . con : recruitment market always affect charge client much high should pay . also deduct fee candidate ' salary earn way . client candidate not happy us long run . especially government client , no idea charge much high should pay candidate . audit client not carry properly .",0.9137421,11782.0,"pro : earn good commission stupid client willing pay . con : recruitment market always affect charge client much high should pay . also deduct fee candidate ' salary earn way . client candidate not happy us long run . especially government client , no idea charge much high should pay candidate . audit client not carry properly ."
13162,13162,Recruit Express,2/4/2021,No work life balance,1.0,Recruitment Consultant,,reviews,subjective,negative,,"pro : renumeration might good good salesperson .. con : basically sale job hence typical toxic sale culture backstabbing people steal client etc . depend division , level professionalism differs . subject paycuts not meet sale target . sale target reset every month need work super hard . no life need ot meet target . benefit also bad . extremely difficult take even half day leave medical purpose .",0.9248475,11784.0,"pro : renumeration might good good salesperson .. con : basically sale job hence typical toxic sale culture backstabbing people steal client etc . depend division , level professionalism differs . subject paycuts not meet sale target . sale target reset every month need work super hard . no life need ot meet target . benefit also bad . extremely difficult take even half day leave medical purpose ."
13171,13171,Recruit Express,19/1/2021,fff,5.0,Project Engineer,"Tampines New Town, ",reviews,subjective,positive,,pro : good company work supportive management . con : nothing much say con .,0.6744687,11793.0,pro : good company work supportive management . con : nothing much say con .
13180,13180,Recruit Express,2/12/2020,Worse Company Ever,1.0,Recruiter,,reviews,subjective,negative,,"pro : no pro lol . con : beware ! ! asks current employee fill fake review glassdoor , read review even join sme . super lousy technical system , move time . yes-man mentality sme .",0.9162477,11802.0,"pro : no pro lol . con : beware ! ! asks current employee fill fake review glassdoor , read review even join sme . super lousy technical system , move time . yes-man mentality sme ."
13187,13187,Recruit Express,16/6/2020,toxic place,1.0,Recruiter,"Orchard, ",reviews,subjective,negative,,"pro : u survive , show work stress pressure . suggest go good company ! . con : toxic , poor culture , no support mgmt",0.78338844,11809.0,"pro : u survive , show work stress pressure . suggest go good company ! . con : toxic , poor culture , no support mgmt"
13188,13188,Recruit Express,15/4/2020,temp job for student,1.0,Temporary Administrative Assistant,Singapore,reviews,subjective,negative,,pro : no pro unfortunately . con : cheap labour like really sia,0.51811004,11810.0,pro : no pro unfortunately . con : cheap labour like really sia
13195,13195,Recruit Express,10/10/2019,Bad experience in Infocomms,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : bad bad bad experience . think work small team mean good teamwork people support good one n't see . superb sale n't equate high moral value . no work ethic , no professionalism . selfish , self righteous , play mind game word game , backstabber , play rank game , use rank sale get people follow . con : nothing vicious cycle .",0.90561426,11817.0,"pro : bad bad bad experience . think work small team mean good teamwork people support good one n't see . superb sale n't equate high moral value . no work ethic , no professionalism . selfish , self righteous , play mind game word game , backstabber , play rank game , use rank sale get people follow . con : nothing vicious cycle ."
13199,13199,Recruit Express,11/7/2019,A place to stress out,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : enjoy cut throat environment place welcome . con : poor work ethic , management style , unnecessary politics . ’ number game ( ’ , never welfare , unfair pay cut , ot siao ’ fill role , sorry pay still need get brutally cut not bye ) even though time ’ base luck job market view ultimate “ skill ”",0.9054951,11821.0,"pro : enjoy cut throat environment place welcome . con : poor work ethic , management style , unnecessary politics . ’ number game ( ’ , never welfare , unfair pay cut , ot siao ’ fill role , sorry pay still need get brutally cut not bye ) even though time ’ base luck job market view ultimate “ skill ”"
13204,13204,Recruit Express,25/2/2019,Cut Throat Company,1.0,Sales Consultant,"Woodlands New Town, ",reviews,subjective,negative,,"pro : high incentive top performer .. con : 1 ) give leave , bos tell `` nobody take leave first year us `` first week . 2 ) likewise , give basic medical coverage , scrunity fall sick . expect turn even cough lung ( telemarketing speak client candidate mandatory daily activity ) 3 ) pay cut dont hit minimum target . 4 ) pay cut , client delay payment . basically zero effort pay . 5 ) pathetic low basic , expect come 830am sharp , people leave 8pm . ( anyone leave dot scruntised ) 6 ) daily debrief = daily scolding , super micro manage",0.93973696,11826.0,"pro : high incentive top performer .. con : 1 ) give leave , bos tell `` nobody take leave first year us `` first week . 2 ) likewise , give basic medical coverage , scrunity fall sick . expect turn even cough lung ( telemarketing speak client candidate mandatory daily activity ) 3 ) pay cut dont hit minimum target . 4 ) pay cut , client delay payment . basically zero effort pay . 5 ) pathetic low basic , expect come 830am sharp , people leave 8pm . ( anyone leave dot scruntised ) 6 ) daily debrief = daily scolding , super micro manage"
13210,13210,Recruit Express,24/6/2018,"Rewarding career, dynamic environment!",5.0,Senior Recruitment Consultant,"Orchard, ",reviews,subjective,positive,,"pro : long put consistent effort , able hit target earn incentive . company always hire overall vibe office cheerful dynamic . flat management structure ceo interact us every day ask day , share us market insight , share us motivational quote keep us go . 's enjoyable 5 plus year never regret choice ! . con : nothing major complain !",0.44266415,11832.0,"pro : long put consistent effort , able hit target earn incentive . company always hire overall vibe office cheerful dynamic . flat management structure ceo interact us every day ask day , share us market insight , share us motivational quote keep us go . 's enjoyable 5 plus year never regret choice ! . con : nothing major complain !"
13211,13211,Recruit Express,5/7/2018,TOXIC ENVIRONMENT + UNPROFESSIONAL SERVICES (0.5/5),1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : - equips adaptive aggressive + pushy sale - dog-eat-dog setting ( make scramble survival ) - love toxic environment , job . con : - senior manager company not professional & not deserve respect ( imagine get scream & shout across office even though n't fault ) - company ' resource inadequate big company ( imagine 2-3 people share particular computer telephone set ) - colleague always flaunt wealth - unethical business tactic order get sale",0.923734,11833.0,"pro : - equips adaptive aggressive + pushy sale - dog-eat-dog setting ( make scramble survival ) - love toxic environment , job . con : - senior manager company not professional & not deserve respect ( imagine get scream & shout across office even though n't fault ) - company ' resource inadequate big company ( imagine 2-3 people share particular computer telephone set ) - colleague always flaunt wealth - unethical business tactic order get sale"
13213,13213,Recruit Express,19/5/2018,A realistic and competitive company,1.0,Recruitment Consultant,,reviews,subjective,negative,,"pro : good stepping stone enter recruitment hr industry . fast pace competitive environment promote competition one another .. con : company sale result drive , measure one performance base sale figure number , not much effort skill set . learn wise , environment focus lot speed sale skill term telemarketing , not much learn think learn hr skill set role . company also not provide much enrichment promise one one coaching mentorship , face one throw sea survive drown . not make , many time leave company , force leave ask leave . not get much say company leader director set think company long time grow mind set line company - want , . ca n't , go . benefit staff minimal , much low average market standard , really commission look join . sale excellent , get fair share commission deserve , not meet target , prepare suffer 20 % paycut market-rate basic salary risk get underpaid alternate saturday burn buck sale .",0.6193533,11835.0,"pro : good stepping stone enter recruitment hr industry . fast pace competitive environment promote competition one another .. con : company sale result drive , measure one performance base sale figure number , not much effort skill set . learn wise , environment focus lot speed sale skill term telemarketing , not much learn think learn hr skill set role . company also not provide much enrichment promise one one coaching mentorship , face one throw sea survive drown . not make , many time leave company , force leave ask leave . not get much say company leader director set think company long time grow mind set line company - want , . ca n't , go . benefit staff minimal , much low average market standard , really commission look join . sale excellent , get fair share commission deserve , not meet target , prepare suffer 20 % paycut market-rate basic salary risk get underpaid alternate saturday burn buck sale ."
13220,13220,Recruit Express,20/4/2017,Dont work here,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : colleague nice allow good work environment . con : ceo probably bad person ever meet . not rude , sarcastic unprofessional interview candidate . come work , isnt good either .",0.7904865,11842.0,"pro : colleague nice allow good work environment . con : ceo probably bad person ever meet . not rude , sarcastic unprofessional interview candidate . come work , isnt good either ."
13222,13222,Recruit Express,20/2/2017,Do not recommend,1.0,Recruitment Consultant,Singapore,reviews,subjective,negative,,"pro : young dynamic environment , highly motivate . con : much micro management poor employee welfare use shady contract term employee",0.69961977,11844.0,"pro : young dynamic environment , highly motivate . con : much micro management poor employee welfare use shady contract term employee"
13225,13225,Recruit Express,18/8/2016,Recruitment consultant,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : call center set thus never feeling quiet environment .. con : target unreasonable long working hour . basically colleague competitor u imagine kind unhealthy environment . enjoy one thing rest life , job .",0.8727031,11847.0,"pro : call center set thus never feeling quiet environment .. con : target unreasonable long working hour . basically colleague competitor u imagine kind unhealthy environment . enjoy one thing rest life , job ."
13226,13226,Recruit Express,7/8/2016,Don't Recommend,1.0,Recruitment Consultant,"Orchard, ",reviews,subjective,negative,,"pro : - team work base environment - earn money peer fresh graduate . con : - gossipy environment - not family orientate , mean 's not advise start family unless sale come even not work - people make degrade comment make even leave - management ask consultant post good comment glassdoor",0.8705427,11848.0,"pro : - team work base environment - earn money peer fresh graduate . con : - gossipy environment - not family orientate , mean 's not advise start family unless sale come even not work - people make degrade comment make even leave - management ask consultant post good comment glassdoor"
13241,13241,Recruit Express,26/1/2016,Poor company!,1.0,,,reviews,subjective,negative,,pro : nil nil nil nil nil ! ! . con : sale sale & sale . never hit sale kenna scold . expect new comer hit unrealistic sale every week . minimal training expect know everything . new comer make mistake kenna scold manager senior consultant even though never provide adequate training . 1 computer many people share . totally no staff welfare !,0.9380045,11863.0,pro : nil nil nil nil nil ! ! . con : sale sale & sale . never hit sale kenna scold . expect new comer hit unrealistic sale every week . minimal training expect know everything . new comer make mistake kenna scold manager senior consultant even though never provide adequate training . 1 computer many people share . totally no staff welfare !
13243,13243,Recruit Express,12/1/2016,Sales job with a terrible supervisor,1.0,Recruitment Consultant,Singapore,reviews,subjective,negative,,"pro : get insight firm look candidate job opening .. con : 1. poor work culture - supervisor constantly nag call friend push temp job . also persistently micromanaging every aspect . ( achieve high weekly target one week absence ) add , overhear branch manager give earful supervisor right afterwards , supervisor almost exact word manager say . seem blame pass mlm-ish style business model . 2. outdated information system - single work station available team three four employee . function search candidate company 's candidate database not make aware month job . even , process manually pen paper ( bring pen notebook around senior morning get client job order would send us email exact detail later day ) . ask could n't send us email skip menial process reprimand `` lazy gen `` brat .",0.9466113,11865.0,"pro : get insight firm look candidate job opening .. con : 1. poor work culture - supervisor constantly nag call friend push temp job . also persistently micromanaging every aspect . ( achieve high weekly target one week absence ) add , overhear branch manager give earful supervisor right afterwards , supervisor almost exact word manager say . seem blame pass mlm-ish style business model . 2. outdated information system - single work station available team three four employee . function search candidate company 's candidate database not make aware month job . even , process manually pen paper ( bring pen notebook around senior morning get client job order would send us email exact detail later day ) . ask could n't send us email skip menial process reprimand `` lazy gen `` brat ."
13244,13244,Recruit Express,6/11/2015,Do NOT join them unless you want to be exploited,1.0,Recruitment Consultant,Singapore,reviews,subjective,negative,,"pro : really none .... con : - no benefit ( medical leave ) confirmed staff no fixed probation period ( extend without limit think enough sale ) -- check ministry manpower regard mention illegal company give benefit long work 3 month company - lose 20 % monthly salary not reach kpi - pay one whole month salary resign within first 3 month subsequently , pay 2 week salary resign & not receive incentive submit resignation letter - meeting hour always work overtime - company always organize event saturday compulsory attend ( prepare sacrifice almost saturday company & work alternate saturday ) - sale orient ; teach brainwash candidate accept job even not he/she want",0.9411563,11866.0,"pro : really none .... con : - no benefit ( medical leave ) confirmed staff no fixed probation period ( extend without limit think enough sale ) -- check ministry manpower regard mention illegal company give benefit long work 3 month company - lose 20 % monthly salary not reach kpi - pay one whole month salary resign within first 3 month subsequently , pay 2 week salary resign & not receive incentive submit resignation letter - meeting hour always work overtime - company always organize event saturday compulsory attend ( prepare sacrifice almost saturday company & work alternate saturday ) - sale orient ; teach brainwash candidate accept job even not he/she want"
13245,13245,Recruit Express,18/10/2015,Avoid,1.0,,,reviews,subjective,negative,,"pro : really none .. con : culture run intern hard dirty work , cold call interview candidate . intern successful referral perm staff unrecognized . often , pressure stay back office meet `` sale target `` .",0.8185053,11867.0,"pro : really none .. con : culture run intern hard dirty work , cold call interview candidate . intern successful referral perm staff unrecognized . often , pressure stay back office meet `` sale target `` ."
13255,13255,Recruit Express,1/4/2014,Terrible.. Where do I even start?,1.0,Human Resources Consultant,Singapore,reviews,subjective,negative,,"pro : - decent pay & commission - good location . con : - force lie job . 'll post ad banking/white-collar job , eventually talk way make candidate take flyer distribution/sales job . - ridiculous quota , even meet , force - treat candidate like commodity , n't care interest , care sale target - head bos love overstep professional relationship boundary lady . cheekily ask lunch date . not suck , forget promotion - 3 people share one computer one e-mail address - hierarchical . take cut intern 's pay , director take cut pay , owner take cut pay . leave actual candidate almost 40 % pay go - expect stay office till late . even dare step office 6pm 's gg next day , bitching begin - environment political . 's straight set mean girl . everyone bitch steal candidate one another confront , plaster fake smile deny involvement - weekly meeting director like throw two lion pit . director play one person another - nearly month team bond event far show hypocritical environment . no one actually like one another . strongly advise join company , especially ngee ann city outlet . semblance morality , 'll find job hell . join hr want help people get job like interact candidate , instead tell lie job scope , pay even company get interview . even argue real world , people should accept highly unethical work environment . sickening .",0.940833,11877.0,"pro : - decent pay & commission - good location . con : - force lie job . 'll post ad banking/white-collar job , eventually talk way make candidate take flyer distribution/sales job . - ridiculous quota , even meet , force - treat candidate like commodity , n't care interest , care sale target - head bos love overstep professional relationship boundary lady . cheekily ask lunch date . not suck , forget promotion - 3 people share one computer one e-mail address - hierarchical . take cut intern 's pay , director take cut pay , owner take cut pay . leave actual candidate almost 40 % pay go - expect stay office till late . even dare step office 6pm 's gg next day , bitching begin - environment political . 's straight set mean girl . everyone bitch steal candidate one another confront , plaster fake smile deny involvement - weekly meeting director like throw two lion pit . director play one person another - nearly month team bond event far show hypocritical environment . no one actually like one another . strongly advise join company , especially ngee ann city outlet . semblance morality , 'll find job hell . join hr want help people get job like interact candidate , instead tell lie job scope , pay even company get interview . even argue real world , people should accept highly unethical work environment . sickening ."
13269,13269,Recruit Express,16/8/2022,awful!!!!,1.0,Recruiter,,reviews,subjective,negative,,"pro : no pro bad company ever . con : bad company hk , lousy management , start 8:30 till late night around 9pm , low salary hkd 13k . bad bad bad n't accept offer",0.9163507,11891.0,"pro : no pro bad company ever . con : bad company hk , lousy management , start 8:30 till late night around 9pm , low salary hkd 13k . bad bad bad n't accept offer"
13272,13272,Recruit Express,13/2/2022,Great,5.0,Recruiter,"Washington, DC",reviews,subjective,positive,,pro : really great environment . con : workload much,0.6408266,11894.0,pro : really great environment . con : workload much
13273,13273,Recruit Express,2/2/2022,UP CALL INC UP CALL INC!! UP CALL INC!!,5.0,Payroll Specialist,"San Francisco, CA",reviews,subjective,negative,,"pro : hiring ! hiring ! ! hire ! ! call inc call inc ! ! call inc ! ! ! full-time/part-time /call center representative / remote / data entry / payroll position available pay : $ 25/hr monday-friday : flexible hr job also available single parent disable no experience need ! ! ! train ! ! ! bonus ! ! ! pay weekly ! ! ! full benefit , 5 day work week message `` interested `` info ! ! ! . con : info please messga",0.44679484,11895.0,"pro : hiring ! hiring ! ! hire ! ! call inc call inc ! ! call inc ! ! ! full-time/part-time /call center representative / remote / data entry / payroll position available pay : $ 25/hr monday-friday : flexible hr job also available single parent disable no experience need ! ! ! train ! ! ! bonus ! ! ! pay weekly ! ! ! full benefit , 5 day work week message `` interested `` info ! ! ! . con : info please messga"
13274,13274,Recruit Express,23/12/2021,"Very Positive, Team based culture",5.0,Talent Recruiter,Kuala Lumpur,reviews,subjective,positive,,"pro : first impression enter office , everyone friendly kind assist , feel welcome team hr . assign mentor ( senior ) capable supportive guide onboarding session . job challenge , yet fun meet different kind client candidate . meaningful one too- help people secure job help company find suitable talent . training provide able cope easily within week .. con : hope could teambuilding activity fun !",0.72630143,11896.0,"pro : first impression enter office , everyone friendly kind assist , feel welcome team hr . assign mentor ( senior ) capable supportive guide onboarding session . job challenge , yet fun meet different kind client candidate . meaningful one too- help people secure job help company find suitable talent . training provide able cope easily within week .. con : hope could teambuilding activity fun !"
13285,13285,Recruit Express,30/4/2021,The worst company ever,1.0,Consultant,"Tsim Sha Tsui, Kowloon City",reviews,subjective,negative,,"pro : n't think much , 's no pro . con : ton tell , bad management style ( no matter senior staff senior management ) , people not good , pretend `` friendly `` , bad month time . start work 8:30am ot everyday late night no compensation . deduct salary not meet target ( ridiculous , deduct basic salary ? ) , salary super average . hr not align , get different story different hr . none align contract detail . think twice accept offer lucky one ,",0.94733596,11907.0,"pro : n't think much , 's no pro . con : ton tell , bad management style ( no matter senior staff senior management ) , people not good , pretend `` friendly `` , bad month time . start work 8:30am ot everyday late night no compensation . deduct salary not meet target ( ridiculous , deduct basic salary ? ) , salary super average . hr not align , get different story different hr . none align contract detail . think twice accept offer lucky one ,"
13286,13286,Recruit Express,4/3/2021,Great,5.0,Recruiter,Prague,reviews,subjective,positive,,pro : super company great benefit . con : love job much,0.61313224,11908.0,pro : super company great benefit . con : love job much
13290,13290,Recruit Express,23/2/2021,PLS READ BEFORE STEPPING INTO RE,1.0,Consultant,Kuala Lumpur,reviews,subjective,negative,,pro : non 's awful place work . con : toxic environment one desktop share among two consultant paycut literally 20 % salary deduct every month no training micromanagement expect stay till 6 cause go back early not work enough ppl wan na know whats happen life sexist management ( head spore ),0.9274207,11912.0,pro : non 's awful place work . con : toxic environment one desktop share among two consultant paycut literally 20 % salary deduct every month no training micromanagement expect stay till 6 cause go back early not work enough ppl wan na know whats happen life sexist management ( head spore )
13296,13296,Recruit Express,25/8/2020,No Please!!!!!!!!!!,1.0,Anonymous Employee,,reviews,subjective,positive,,"pro : good colleague , young nice . con : nothing ... long work hour , 10 day annual leave beginning",0.7129534,11918.0,"pro : good colleague , young nice . con : nothing ... long work hour , 10 day annual leave beginning"
