,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
12976,12976,Surbana Jurong,11/8/2019,Lousy Company,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : none begin . con : bad management team . target people not like someone voice . cover top management 's action penalize . bad bonus , horrific grading system appraisal",0.9079374,11598.0,"pro : none begin . con : bad management team . target people not like someone voice . cover top management 's action penalize . bad bonus , horrific grading system appraisal"
12978,12978,Surbana Jurong,1/8/2019,Horrible company to work in,1.0,,,reviews,subjective,negative,,"pro : full suite consultancy , learn fresh graduate . con : * extremely poor senior management , especially snr leader , avoid hot topic employee comms * snr leader make comment like , “ take mc , mean free ” don ’ really motivate employee * sign nepotism . find employee management level somewhat related board snr leader company snr leader , no relevant experience job * drive revenue acquisition , bottom line impact , affect bonus increment proud announce ( snr leader ) not take bonus… simply no shame not take responsibility performance company",0.9418865,11600.0,"pro : full suite consultancy , learn fresh graduate . con : * extremely poor senior management , especially snr leader , avoid hot topic employee comms * snr leader make comment like , “ take mc , mean free ” don ’ really motivate employee * sign nepotism . find employee management level somewhat related board snr leader company snr leader , no relevant experience job * drive revenue acquisition , bottom line impact , affect bonus increment proud announce ( snr leader ) not take bonus… simply no shame not take responsibility performance company"
12981,12981,Surbana Jurong,15/7/2019,salary so so,1.0,Officer,"Bukit Merah Estate, ",reviews,subjective,negative,,"pro : nothing good coy . con : super bad bonus , expect google lot",0.5487554,11603.0,"pro : nothing good coy . con : super bad bonus , expect google lot"
13001,13001,Surbana Jurong,16/11/2018,A place not for me,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : cv good .. con : work environment bad . much politics high position .,0.7626457,11623.0,pro : cv good .. con : work environment bad . much politics high position .
13002,13002,Surbana Jurong,7/11/2018,A place where you're pidgeon holed into something for years,1.0,Engineer,Singapore,reviews,subjective,negative,,"pro : large company specific instruction no need think next , 'll specify past project refer . con : 'll stick thing year . fresh graduate 2nd class upper would draft 2 year . different department different class pay , graduate different major , 'll value base major not lot ot , change requirement people upstream .",0.6881214,11624.0,"pro : large company specific instruction no need think next , 'll specify past project refer . con : 'll stick thing year . fresh graduate 2nd class upper would draft 2 year . different department different class pay , graduate different major , 'll value base major not lot ot , change requirement people upstream ."
13011,13011,Surbana Jurong,13/12/2017,QS / Cost & Contracts Management Department,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : upper management great direction emphasis overseas project last year . sound big picture game plan .. con : speak department employ - q / cost & contract management . poor middle management , incompetent team leader director lack sufficient technical expertise terrible man-management yet draw significant pay . one wonder possible department clinch project overall worth 9 figure yet department operate red . money go somewhere . middle manager not even properly accredit qualify plenty interested either bureaucracy play politics amongst instead serve project client .",0.936853,11633.0,"pro : upper management great direction emphasis overseas project last year . sound big picture game plan .. con : speak department employ - q / cost & contract management . poor middle management , incompetent team leader director lack sufficient technical expertise terrible man-management yet draw significant pay . one wonder possible department clinch project overall worth 9 figure yet department operate red . money go somewhere . middle manager not even properly accredit qualify plenty interested either bureaucracy play politics amongst instead serve project client ."
13015,13015,Surbana Jurong,5/10/2017,surbana jurong or jurong primewide benefit,5.0,Site Engineer,Singapore,reviews,subjective,positive,,"pro : 18 day annual leave 21 day medical leave , 3.2k ++ payment junior engineer , 5k ++ 3 year experience stuff , quite good benefit .. con : ca n't learn much career path .",0.7372731,11637.0,"pro : 18 day annual leave 21 day medical leave , 3.2k ++ payment junior engineer , 5k ++ 3 year experience stuff , quite good benefit .. con : ca n't learn much career path ."
13023,13023,Surbana Jurong,4/4/2017,Poor management,1.0,Senior Member of Technical Staff,Singapore,reviews,subjective,positive,,"pro : near bukit merah , super convenient find food . people generally helpful . con : management no sense direction n treat honest feedback threat",0.50292236,11645.0,"pro : near bukit merah , super convenient find food . people generally helpful . con : management no sense direction n treat honest feedback threat"
13026,13026,Surbana Jurong,23/1/2017,Engineer - Got worse after merger,1.0,Senior Engineer,Singapore,reviews,subjective,negative,,"pro : no control punctuality time engineer . bonus consider ok among consultant . senior team head dont really bother long no complaint .. con : project throw email without even discuss whether able cope . senior team head dont bother help resolve issue press resolve . freshgrad engineer dont get experience handle project , help draft work could quite boring time . many change merger affect staff like downgrade mid level position promote vp dd , reduce new staff annual leaf , cut manpower degrade performance review , extreme quantity board member management team increase manpower cost , etc .",0.9228862,11648.0,"pro : no control punctuality time engineer . bonus consider ok among consultant . senior team head dont really bother long no complaint .. con : project throw email without even discuss whether able cope . senior team head dont bother help resolve issue press resolve . freshgrad engineer dont get experience handle project , help draft work could quite boring time . many change merger affect staff like downgrade mid level position promote vp dd , reduce new staff annual leaf , cut manpower degrade performance review , extreme quantity board member management team increase manpower cost , etc ."
13027,13027,Surbana Jurong,14/1/2017,Advice for IT Department,1.0,IT,Singapore,reviews,subjective,negative,,"pro : frankly speaking , ca n't think .. con : low morale , no team spirit , poor leadership , no direction , politics .",0.8096296,11649.0,"pro : frankly speaking , ca n't think .. con : low morale , no team spirit , poor leadership , no direction , politics ."
13030,13030,Surbana Jurong,15/9/2016,Summer Internship,5.0,,,reviews,subjective,negative,,pro : work culture vibrant peer willing help task . work life balance optimal & strong bonding employee .. con : working hour not flexible . could n't come early leave early . stimulated time not flexible . hostile nature different department & gossip go .,0.6966022,11652.0,pro : work culture vibrant peer willing help task . work life balance optimal & strong bonding employee .. con : working hour not flexible . could n't come early leave early . stimulated time not flexible . hostile nature different department & gossip go .
13031,13031,Surbana Jurong,13/8/2016,Messy company,1.0,,Singapore,reviews,subjective,negative,,"pro : long leave 21 day old staff , new hire cut 18 day .. con : many office politics merger jurong international surbana . no clear company culture no direction management . many indian chief group .",0.83287907,11653.0,"pro : long leave 21 day old staff , new hire cut 18 day .. con : many office politics merger jurong international surbana . no clear company culture no direction management . many indian chief group ."
13044,13044,Surbana Jurong,18/9/2022,No comment,1.0,Anonymous Employee,Dūb,reviews,subjective,negative,,pro : director not shout not mistreat employee not need work 18 hour day not expect round clock work one director not shout hour not like discuss vulgar female sub ordinate .. con : company culture not involve abusive language .,0.9016576,11666.0,pro : director not shout not mistreat employee not need work 18 hour day not expect round clock work one director not shout hour not like discuss vulgar female sub ordinate .. con : company culture not involve abusive language .
13068,13068,Surbana Jurong,17/1/2021,Worst Company,1.0,Senior Manager,Bangalore,reviews,subjective,negative,,"pro : no pro company . con : bad management , no proper planning",0.8160413,11690.0,"pro : no pro company . con : bad management , no proper planning"
13072,13072,Surbana Jurong,20/2/2020,Great!,5.0,Recruiter,"London, England",reviews,subjective,positive,,pro : good time work . con : nothing say moment,0.6912325,11694.0,pro : good time work . con : nothing say moment
13074,13074,Surbana Jurong,29/8/2019,Revolving door,1.0,Anonymous Employee,Bangalore,reviews,subjective,negative,,pro : multi-disciplinary team exposure interesting project . con : non- existent hr bully nature senior management specifically plan head clique environment ; segregation planner consultant old school work attitude,0.67589134,11696.0,pro : multi-disciplinary team exposure interesting project . con : non- existent hr bully nature senior management specifically plan head clique environment ; segregation planner consultant old school work attitude
13077,13077,Surbana Jurong,26/2/2019,Asian Largest Consultancy Firm,5.0,Principal Urban Planning & Design,Jakarta,reviews,subjective,positive,,"pro : giant consultancy company , work multidisciplinary multicultural talent . amazing project involve track record .. con : not much downside , big remuneration gap talent different nationality country",0.53194803,11699.0,"pro : giant consultancy company , work multidisciplinary multicultural talent . amazing project involve track record .. con : not much downside , big remuneration gap talent different nationality country"
13079,13079,Surbana Jurong,20/1/2018,Bad Management,1.0,Assistant Architect,Rangoon,reviews,subjective,negative,,pro : nothing good . believe nothing good . nothing good . believe nothing good .. con : management team think well architect real architect . ’ lose dignity architect . please think another international firm . ’ keep say international consultant firm international experience practice hell no !,0.800948,11701.0,pro : nothing good . believe nothing good . nothing good . believe nothing good .. con : management team think well architect real architect . ’ lose dignity architect . please think another international firm . ’ keep say international consultant firm international experience practice hell no !
13082,13082,Surbana Jurong,30/5/2017,low bonus and review salary,1.0,Urban Planner,,reviews,subjective,negative,,"pro : well-known company asia work hard environment . con : mangagement terrible base company branh office . give low bonus delay salary review , company try best force people leave job merge jurong",0.90771025,11704.0,"pro : well-known company asia work hard environment . con : mangagement terrible base company branh office . give low bonus delay salary review , company try best force people leave job merge jurong"
13083,13083,Surbana Jurong,25/4/2017,Working atmospere,5.0,QS Manager,"Abu Dhabi, Abu Dhabi",reviews,subjective,positive,,"pro : godd singapore company , ceo good , policy excellent , friendly atmosphere , salary & performance bonus excellent , flexible leave allotment , 5 day week . con : business development slow ,",0.69241893,11705.0,"pro : godd singapore company , ceo good , policy excellent , friendly atmosphere , salary & performance bonus excellent , flexible leave allotment , 5 day week . con : business development slow ,"
