,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
4336,4336,Resorts World Sentosa,30/7/2018,-,5.0,-,Singapore,benefits,objective,neutral,,"annual leave , able save ph future leave claim , medical subsidy partner clinic , scholarship opportunity , free 6 annual pass attraction , 10 50 % annual pass attraction families/friends , free meal , subsidise food expensive food stall universal studio singapore/ attraction , free staff preview big event like halloween horror night .",0.55608875,2958.0,"annual leave , able save ph future leave claim , medical subsidy partner clinic , scholarship opportunity , free 6 annual pass attraction , 10 50 % annual pass attraction families/friends , free meal , subsidise food expensive food stall universal studio singapore/ attraction , free staff preview big event like halloween horror night ."
4344,4344,Resorts World Sentosa,18/10/2017,-,1.0,-,Singapore,benefits,objective,neutral,,"restrictive discounted/free ticket attraction . ( not use march , july , sep , dec best timing bring family various special event show ) purchase ticket 2pm take guest spot -.-",0.5954964,2966.0,"restrictive discounted/free ticket attraction . ( not use march , july , sep , dec best timing bring family various special event show ) purchase ticket 2pm take guest spot -.-"
4350,4350,Resorts World Sentosa,23/3/2017,-,1.0,-,Singapore,benefits,objective,neutral,,"basic health dental package free ticket 3 main attraction ( 9 per yr , recently implement unable use school holiday month ) , 50 % family friend ( limit 12 ? attraction ) . no hotel discount , nothing attractive , no aws . =/",0.55113626,2972.0,"basic health dental package free ticket 3 main attraction ( 9 per yr , recently implement unable use school holiday month ) , 50 % family friend ( limit 12 ? attraction ) . no hotel discount , nothing attractive , no aws . =/"
4361,4361,Resorts World Sentosa,16/9/2015,-,1.0,-,Singapore,benefits,objective,neutral,,"perm professional staff - fixed amount free discount ticket - free meal staff staff canteens - bonus pay split two payment : 2/3 bonus pay 3rd mth fye , remain 1/3 pay 7th mth fye - medical bill 10 % co-pay cap $ 500 payable employer per year - $ 150 per year dental claim - 18 day annual leave till director level ; no increase al regardless many year organization",0.60286653,2983.0,"perm professional staff - fixed amount free discount ticket - free meal staff staff canteens - bonus pay split two payment : 2/3 bonus pay 3rd mth fye , remain 1/3 pay 7th mth fye - medical bill 10 % co-pay cap $ 500 payable employer per year - $ 150 per year dental claim - 18 day annual leave till director level ; no increase al regardless many year organization"
4364,4364,Resorts World Sentosa,12/4/2015,-,5.0,-,Singapore,benefits,objective,neutral,,"overall package best , include , dental , medical , perk pas , transport , uniform , safety ...",0.62112796,2986.0,"overall package best , include , dental , medical , perk pas , transport , uniform , safety ..."
10237,10237,Resorts World Sentosa,2/10/2022,Grass is greener elsewhere,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : free employee meal everyday free attraction ticket . con : messy organizational structure / minimal benefit / overwork,0.9218812,8859.0,pro : free employee meal everyday free attraction ticket . con : messy organizational structure / minimal benefit / overwork
10251,10251,Resorts World Sentosa,18/7/2022,Enjoyed my time working there,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : nice environment work . con : travel sentosa everyday,0.8775598,8873.0,pro : nice environment work . con : travel sentosa everyday
10253,10253,Resorts World Sentosa,12/7/2022,Experience as a Casual,5.0,Server/Waitress,,reviews,objective,neutral,,"pro : family orient , good food free transportation . con : everything good work",0.63957,8875.0,"pro : family orient , good food free transportation . con : everything good work"
10258,10258,Resorts World Sentosa,3/7/2022,Best place to work at,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : fun love environment , young culture people certain age group .. con : tiring hour , might need extend shift day cover sick call",0.88136685,8880.0,"pro : fun love environment , young culture people certain age group .. con : tiring hour , might need extend shift day cover sick call"
10267,10267,Resorts World Sentosa,19/7/2022,Unethical management,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : uss perk , free meal work hour . con : long journey work . ’ hassle travel crowd .",0.6763667,8889.0,"pro : uss perk , free meal work hour . con : long journey work . ’ hassle travel crowd ."
10274,10274,Resorts World Sentosa,8/7/2022,Won't get promoted unless  click with boss,1.0,Marketing,Singapore,reviews,objective,neutral,,pro : free food like breakfast lunch . con : one team member leave mean take job . time leave behind take . till day ca n't take anymore leave like rest .,0.65741014,8896.0,pro : free food like breakfast lunch . con : one team member leave mean take job . time leave behind take . till day ca n't take anymore leave like rest .
10276,10276,Resorts World Sentosa,24/5/2022,Good environment,5.0,Cage Cashier,,reviews,objective,neutral,,"pro : free food , lunch dinner .. con : increment not much give",0.72511625,8898.0,"pro : free food , lunch dinner .. con : increment not much give"
10285,10285,Resorts World Sentosa,16/6/2022,Salary,1.0,Casino Croupier,Singapore,reviews,objective,neutral,,pro : -free duty meal -uniform provide -transport arrangement midnight shift . con : -worse management -unable get leave,0.6441151,8907.0,pro : -free duty meal -uniform provide -transport arrangement midnight shift . con : -worse management -unable get leave
10286,10286,Resorts World Sentosa,14/6/2022,Think twice,1.0,Marketing Associate,Singapore,reviews,objective,neutral,,"pro : free theme park ticket okay colleague . con : senior management expect beck call anytime , anywhere . also show no basic respect staff comment treatment",0.6143864,8908.0,"pro : free theme park ticket okay colleague . con : senior management expect beck call anytime , anywhere . also show no basic respect staff comment treatment"
10289,10289,Resorts World Sentosa,6/5/2022,Made really food friends there,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : free meal not wash uniform . con : low pay uniform might bit thick attraction,0.8130306,8911.0,pro : free meal not wash uniform . con : low pay uniform might bit thick attraction
10292,10292,Resorts World Sentosa,27/4/2022,All in all a good experience and something to learn  everyday and to build up your resume.,5.0,,Singapore,reviews,objective,neutral,,"pro : culture really nice . team member always available lend hand whenever need . kampong spirit strong .. con : weather really erratic . sometimes loaded work constant change , not necessarily best change .",0.48117304,8914.0,"pro : culture really nice . team member always available lend hand whenever need . kampong spirit strong .. con : weather really erratic . sometimes loaded work constant change , not necessarily best change ."
10294,10294,Resorts World Sentosa,24/4/2022,pros and cons,5.0,Resort Ambassador,,reviews,objective,neutral,,"pro : provide staff meal , uniform , & friendly colleague . con : long standing hour work front house",0.88646436,8916.0,"pro : provide staff meal , uniform , & friendly colleague . con : long standing hour work front house"
10295,10295,Resorts World Sentosa,30/5/2022,Nothing but a rotten apple.,1.0,Aquarist II,Singapore,reviews,objective,neutral,,pro : learn many lesson skill .. con : learn good job n't always enough .,0.8115896,8917.0,pro : learn many lesson skill .. con : learn good job n't always enough .
10297,10297,Resorts World Sentosa,21/4/2022,Good working environment,5.0,Guest Services,,reviews,objective,neutral,,"pro : good leadership , friendly people , challenge work . con : bad food option cafeteria",0.83076954,8919.0,"pro : good leadership , friendly people , challenge work . con : bad food option cafeteria"
10299,10299,Resorts World Sentosa,19/5/2022,Opportunites,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : plenty many different area . con : no transparency term,0.84974456,8921.0,pro : plenty many different area . con : no transparency term
10302,10302,Resorts World Sentosa,18/5/2022,Why did I take up this offer,1.0,Talent Acquisition,,reviews,objective,neutral,,"pro : attraction ticket employee benefit . con : not good learning environment , not friendly helpful community .",0.78806055,8924.0,"pro : attraction ticket employee benefit . con : not good learning environment , not friendly helpful community ."
10314,10314,Resorts World Sentosa,28/3/2022,,5.0,Administrative,,reviews,objective,neutral,,"pro : good company , work life balance . con : transport limitation , limit shop shopping",0.89681256,8936.0,"pro : good company , work life balance . con : transport limitation , limit shop shopping"
10323,10323,Resorts World Sentosa,23/4/2022,Look elsewhere for a better job,1.0,Marketing Manager,,reviews,objective,neutral,,pro : nothing rave really . con : everyday challenge,0.85368264,8945.0,pro : nothing rave really . con : everyday challenge
10324,10324,Resorts World Sentosa,10/3/2022,Good place to work,5.0,Technical Specialist,,reviews,objective,neutral,,pro : work life balance . no stress never bring back home . good pay . free meal .. con : require rotational shift hour . shortage manpower .,0.7173418,8946.0,pro : work life balance . no stress never bring back home . good pay . free meal .. con : require rotational shift hour . shortage manpower .
10326,10326,Resorts World Sentosa,12/4/2022,Too much polotics,1.0,Manager,,reviews,objective,neutral,,pro : benefit food discount . con : 's many politicking working culture bit messy,0.8459026,8948.0,pro : benefit food discount . con : 's many politicking working culture bit messy
10329,10329,Resorts World Sentosa,28/2/2022,nice place to work,5.0,Retail Sales Associate,,reviews,objective,neutral,,"pro : free food , fun environment nice colleague . con : short manpower , overtime far",0.741226,8951.0,"pro : free food , fun environment nice colleague . con : short manpower , overtime far"
10332,10332,Resorts World Sentosa,30/3/2022,Salary,1.0,Senior Manager,,reviews,objective,neutral,,pro : low current market rate . con : provide staff meal transport,0.92732316,8954.0,pro : low current market rate . con : provide staff meal transport
10347,10347,Resorts World Sentosa,10/3/2022,Ok ok,1.0,Stewarding Assistant,Singapore,reviews,objective,neutral,,pro : learn work . con : lot unfriendly people,0.81238264,8969.0,pro : learn work . con : lot unfriendly people
10349,10349,Resorts World Sentosa,8/3/2022,Decent work benefits but bad management,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : food provide company colleague amaze . con : lack manpower assign department,0.93275946,8971.0,pro : food provide company colleague amaze . con : lack manpower assign department
10352,10352,Resorts World Sentosa,6/1/2022,Good,5.0,Retail Assistant,Singapore,reviews,objective,neutral,,pro : good flexible lunch provide bus provide . con : far late hour long hour,0.8510607,8974.0,pro : good flexible lunch provide bus provide . con : far late hour long hour
10365,10365,Resorts World Sentosa,14/11/2021,resorts world sentosa,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good work environment work . con : tiring get hot sometimes,0.8444604,8987.0,pro : good work environment work . con : tiring get hot sometimes
10371,10371,Resorts World Sentosa,6/11/2021,Good,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good team work . con : far need travel abit,0.8235238,8993.0,pro : good team work . con : far need travel abit
10373,10373,Resorts World Sentosa,1/11/2021,Housekeeper,5.0,Hotel Housekeeping,Singapore,reviews,objective,neutral,,"pro : like salary , city clean . con : lot work .need continue work alot",0.8007032,8995.0,"pro : like salary , city clean . con : lot work .need continue work alot"
10391,10391,Resorts World Sentosa,25/9/2021,Work life balance,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : get enjoy serve others . con : currently not much negative , ’ theme park",0.53753924,9013.0,"pro : get enjoy serve others . con : currently not much negative , ’ theme park"
10404,10404,Resorts World Sentosa,26/8/2021,Good company,5.0,Guest Service Representative,,reviews,objective,neutral,,"pro : salary , commission , environment , transport , staff meal . con : shift work , overtime , manpower shortage .",0.9151535,9026.0,"pro : salary , commission , environment , transport , staff meal . con : shift work , overtime , manpower shortage ."
10415,10415,Resorts World Sentosa,10/8/2021,Casual Attractions Operations Crew,5.0,Casual Attractions Operations Crew,Singapore,reviews,objective,neutral,,"pro : great environment work friend & free meal work . con : pay quite low , may deal guest issue may hard handle 's part job .",0.78288245,9037.0,"pro : great environment work friend & free meal work . con : pay quite low , may deal guest issue may hard handle 's part job ."
10427,10427,Resorts World Sentosa,15/8/2021,Not an ideal place to work at,1.0,Executive,,reviews,objective,neutral,,pro : canteen food don ’ expect best staff discount ticket . con : resort no resort feel feel like run place,0.571707,9049.0,pro : canteen food don ’ expect best staff discount ticket . con : resort no resort feel feel like run place
10435,10435,Resorts World Sentosa,18/7/2021,Short Review,1.0,Executive,,reviews,objective,neutral,,"pro : free food & good colleague . con : no work-life balance , always contact anytime even work hour .",0.7516247,9057.0,"pro : free food & good colleague . con : no work-life balance , always contact anytime even work hour ."
10437,10437,Resorts World Sentosa,14/7/2021,This company need to hire cow or robot,1.0,Manager,Singapore,reviews,objective,neutral,,"pro : free food , free ticket staff discount . con : sky limit work get ready retrenchment every year",0.7334379,9059.0,"pro : free food , free ticket staff discount . con : sky limit work get ready retrenchment every year"
10450,10450,Resorts World Sentosa,10/5/2021,Good place to work,5.0,Anonymous Employee,Singapore,reviews,objective,neutral,,"pro : large establish firm , organise , many perk activity . con : industry subject seasonal fluctuation , dependent tourism",0.90952003,9072.0,"pro : large establish firm , organise , many perk activity . con : industry subject seasonal fluctuation , dependent tourism"
10478,10478,Resorts World Sentosa,16/5/2021,"Nice views, low salary",1.0,Internship,"Jurong West New Town, ",reviews,objective,neutral,,pro : nice view work location . con : low salary amount work give,0.9164739,9100.0,pro : nice view work location . con : low salary amount work give
10481,10481,Resorts World Sentosa,4/4/2021,All level of work is equally distributed among departments.,5.0,Assistant Operations Manager,Singapore,reviews,objective,neutral,,"pro : good benefit welfare , 5 day work week . con : long work hour mouse department",0.8779666,9103.0,"pro : good benefit welfare , 5 day work week . con : long work hour mouse department"
10483,10483,Resorts World Sentosa,3/5/2021,"Please do not believe in their so called ""Kampung Spirit""",1.0,Manager,,reviews,objective,neutral,,"pro : desperate job , earn living . con : bureaucracy politic environment ; lack openness diversity",0.8028511,9105.0,"pro : desperate job , earn living . con : bureaucracy politic environment ; lack openness diversity"
10489,10489,Resorts World Sentosa,21/3/2021,"one of few companies that has hotels, attractions, retail, fnb under one huge umbrella",5.0,IT Applications Services – Assistant Manager,,reviews,objective,neutral,,"pro : meal provide , staff discount attraction , nice team member . con : distance travel meetings/deployments",0.82361907,9111.0,"pro : meal provide , staff discount attraction , nice team member . con : distance travel meetings/deployments"
10492,10492,Resorts World Sentosa,21/3/2021,Good place to work,5.0,Guest Services,Singapore,reviews,objective,neutral,,"pro : flexible timing , free meal discount . con : might experience fierce guest around",0.8499829,9114.0,"pro : flexible timing , free meal discount . con : might experience fierce guest around"
10494,10494,Resorts World Sentosa,18/3/2021,Great environment and people!,5.0,Manager,,reviews,objective,neutral,,pro : colleague friendly lot interaction collaboration across department good growth environment competent patient superior superior care people . con : benefit definitely good,0.5474665,9116.0,pro : colleague friendly lot interaction collaboration across department good growth environment competent patient superior superior care people . con : benefit definitely good
10499,10499,Resorts World Sentosa,14/3/2021,Good place for students.,5.0,Entrance Attendant,Singapore,reviews,objective,neutral,,pro : flexible schedule student unable commit .. con : inaccessible take separate shuttle bus walk even far wardrobe area .,0.8854943,9121.0,pro : flexible schedule student unable commit .. con : inaccessible take separate shuttle bus walk even far wardrobe area .
10503,10503,Resorts World Sentosa,8/3/2021,Great job!,5.0,Caterer,Singapore,reviews,objective,neutral,,"pro : friendly boss fun environment work . con : long hour , require long standing",0.85512215,9125.0,"pro : friendly boss fun environment work . con : long hour , require long standing"
10519,10519,Resorts World Sentosa,21/3/2021,Poor management,1.0,Assistant Manager,Singapore,reviews,objective,neutral,,"pro : good attraction perk kid . con : performance ( bonus , increment , promotion ) not base individual 's capability",0.89089507,9141.0,"pro : good attraction perk kid . con : performance ( bonus , increment , promotion ) not base individual 's capability"
10521,10521,Resorts World Sentosa,10/2/2021,Review on working in guest services,5.0,Guest Services Crew,Singapore,reviews,objective,neutral,,"pro : flexible , free meal , competitive wage . con : not know",0.9053614,9143.0,"pro : flexible , free meal , competitive wage . con : not know"
10526,10526,Resorts World Sentosa,14/3/2021,Hit and run,1.0,Manager,,reviews,objective,neutral,,"pro : people work generally great pigsty . con : constant change direction , sometimes even within day . ’ emperor ’ court .",0.7023599,9148.0,"pro : people work generally great pigsty . con : constant change direction , sometimes even within day . ’ emperor ’ court ."
10527,10527,Resorts World Sentosa,14/3/2021,Benefit,1.0,Assistant Manager,,reviews,objective,neutral,,pro : not much benefit . basis . con : basis benefit . not recommend,0.89791316,9149.0,pro : not much benefit . basis . con : basis benefit . not recommend
10529,10529,Resorts World Sentosa,13/3/2021,working environment in theme park singapore,1.0,A Crew Members,Singapore,reviews,objective,neutral,,pro : enjoy theme park environment . con : need curry favor manager,0.9027288,9151.0,pro : enjoy theme park environment . con : need curry favor manager
10550,10550,Resorts World Sentosa,28/12/2020,Good working environment,5.0,Captain,Singapore,reviews,objective,neutral,,pro : good learn experience rws . con : chance work long hour,0.89408636,9172.0,pro : good learn experience rws . con : chance work long hour
10552,10552,Resorts World Sentosa,27/1/2021,Depends on individual,1.0,Assistant Manager,,reviews,objective,neutral,,"pro : able learn lot willing put hard work .. con : red tape , culture somewhat rigid . depts/positions may not expose different aspect business due size operation .",0.57653576,9174.0,"pro : able learn lot willing put hard work .. con : red tape , culture somewhat rigid . depts/positions may not expose different aspect business due size operation ."
10556,10556,Resorts World Sentosa,10/12/2020,--,5.0,Retail Crew,Singapore,reviews,objective,neutral,,"pro : fun environment , diverse culture , enjoyable . con : late working hour time",0.8093852,9178.0,"pro : fun environment , diverse culture , enjoyable . con : late working hour time"
10557,10557,Resorts World Sentosa,11/1/2021,Lousy Selfish Company,1.0,"Vice President, Sales",Singapore,reviews,objective,neutral,,"pro : no pro . company need wake .. con : care , never employee",0.7298307,9179.0,"pro : no pro . company need wake .. con : care , never employee"
10562,10562,Resorts World Sentosa,18/11/2020,Best part time job ever,5.0,Lifeguard,Singapore,reviews,objective,neutral,,pro : widen experience guest service tourism . con : work hot sun exposure chlorine water,0.8942283,9184.0,pro : widen experience guest service tourism . con : work hot sun exposure chlorine water
10585,10585,Resorts World Sentosa,11/10/2020,Even Chernobyl is less toxic than RWS,1.0,Manager,,reviews,objective,neutral,,pro : nothing positive employer . even staff give induction warn new comer place .. con : nowhere else beat toxicity level rws .,0.527423,9207.0,pro : nothing positive employer . even staff give induction warn new comer place .. con : nowhere else beat toxicity level rws .
10587,10587,Resorts World Sentosa,5/9/2020,USS,5.0,Attractions Crew Member,Singapore,reviews,objective,neutral,,"pro : fun work environment , fast pace . con : nil . no con rws",0.7799813,9209.0,"pro : fun work environment , fast pace . con : nil . no con rws"
10600,10600,Resorts World Sentosa,15/9/2020,RWS terrible management,1.0,Assistant Manager,Singapore,reviews,objective,neutral,,pro : flexible working hour across department . con : management level not make,0.9342221,9222.0,pro : flexible working hour across department . con : management level not make
10602,10602,Resorts World Sentosa,3/8/2020,.,5.0,Event Services,Singapore,reviews,objective,neutral,,pro : good work environment work . con : far main island,0.86210936,9224.0,pro : good work environment work . con : far main island
10616,10616,Resorts World Sentosa,19/8/2020,Slow Work Pace and Internal Team Rivary,1.0,Manager,Singapore,reviews,objective,neutral,,pro : relatively slow work pace compare hospitality group . con : no one set agenda meeting spend first half meeting chat,0.89397955,9238.0,pro : relatively slow work pace compare hospitality group . con : no one set agenda meeting spend first half meeting chat
10621,10621,Resorts World Sentosa,26/6/2020,"Good staff, okay pay",5.0,F & B Casual Ops,,reviews,objective,neutral,,pro : staff care well-being . con : locate rws far,0.8746364,9243.0,pro : staff care well-being . con : locate rws far
10623,10623,Resorts World Sentosa,20/6/2020,Best Working Experience,5.0,Retail Sales,Singapore,reviews,objective,neutral,,pro : pleasant work experience welfare well take care . team supportive friendly . con : pressure manager commit shift due lack manpower,0.80765706,9245.0,pro : pleasant work experience welfare well take care . team supportive friendly . con : pressure manager commit shift due lack manpower
10626,10626,Resorts World Sentosa,12/6/2020,Good,5.0,Waiter,Singapore,reviews,objective,neutral,,"pro : good welfare work balance . con : lack manpower , work structure pay little",0.9221287,9248.0,"pro : good welfare work balance . con : lack manpower , work structure pay little"
10634,10634,Resorts World Sentosa,13/5/2020,USS Review,5.0,Attraction Operations,Singapore,reviews,objective,neutral,,"pro : enjoyable experience , different challenge interesting jobscopes . con : tiring , long work hour , lack welfare",0.813602,9256.0,"pro : enjoyable experience , different challenge interesting jobscopes . con : tiring , long work hour , lack welfare"
10656,10656,Resorts World Sentosa,2/3/2020,Terrible Place to Work,1.0,Assistant Manager,Singapore,reviews,objective,neutral,,"pro : free lunch staff . con : no teamwork , people always judge",0.89998347,9278.0,"pro : free lunch staff . con : no teamwork , people always judge"
10667,10667,Resorts World Sentosa,8/1/2020,worst job ever,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : good benefit + food , good colleague . con : low salary , demand , high turnover rate",0.9083352,9289.0,"pro : good benefit + food , good colleague . con : low salary , demand , high turnover rate"
10671,10671,Resorts World Sentosa,15/11/2019,good working environment,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : staff perk useful 're plan visit resort friend family . con : quite bureaucratic sudden change,0.7100664,9293.0,pro : staff perk useful 're plan visit resort friend family . con : quite bureaucratic sudden change
10685,10685,Resorts World Sentosa,15/8/2019,Manager,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : dynamic cheerful environment ; good team work cross business unit . con : dynamic fast-paced environment may not suitable everyone,0.90981275,9307.0,pro : dynamic cheerful environment ; good team work cross business unit . con : dynamic fast-paced environment may not suitable everyone
10698,10698,Resorts World Sentosa,18/7/2019,Great Environment,5.0,Event Services Executive,Singapore,reviews,objective,neutral,,pro : - close knit environment - family-like relationship colleague . con : - low pay 's hospitality sector,0.8939404,9320.0,pro : - close knit environment - family-like relationship colleague . con : - low pay 's hospitality sector
10714,10714,Resorts World Sentosa,20/5/2019,Good experience,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : free meal worker . con : low motivation worker front office,0.9113832,9336.0,pro : free meal worker . con : low motivation worker front office
10719,10719,Resorts World Sentosa,14/6/2019,Senior Hr Executive,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : free cafeteria food , discount attraction ticket . con : lack work life balance . system not user friendly .",0.67514694,9341.0,"pro : free cafeteria food , discount attraction ticket . con : lack work life balance . system not user friendly ."
10737,10737,Resorts World Sentosa,27/3/2019,Finance,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : good colleague high turnover rate .. con : manual process . top management style . long working hour no emphasis work life balance .,0.86067134,9359.0,pro : good colleague high turnover rate .. con : manual process . top management style . long working hour no emphasis work life balance .
10742,10742,Resorts World Sentosa,1/1/2019,Interesting role.,5.0,Anonymous Employee,Singapore,reviews,objective,neutral,,pro : challenging role high job satisfaction .. con : challenge high number employee .,0.9108532,9364.0,pro : challenging role high job satisfaction .. con : challenge high number employee .
10759,10759,Resorts World Sentosa,25/8/2018,Forget about career advancement.,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : free discounted access attraction . duty meal provide staff .. con : top culture , decision make 1 person . career progression talk . no one care . staff number .",0.81227714,9381.0,"pro : free discounted access attraction . duty meal provide staff .. con : top culture , decision make 1 person . career progression talk . no one care . staff number ."
10762,10762,Resorts World Sentosa,9/8/2018,"Big Company, Very Poor Management",1.0,Assistant Director,Singapore,reviews,objective,neutral,,"pro : repute big company . con : one man company , rest management team follower way evp",0.91717315,9384.0,"pro : repute big company . con : one man company , rest management team follower way evp"
10795,10795,Resorts World Sentosa,26/10/2017,Think before joining,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : best team member work . con : inexperience upper management director assistant director not directly relate field department upper management/hr limit number people get promotion per year .,0.8278355,9417.0,pro : best team member work . con : inexperience upper management director assistant director not directly relate field department upper management/hr limit number people get promotion per year .
10797,10797,Resorts World Sentosa,17/10/2017,Assistant Technical Manager,1.0,Manager,,reviews,objective,neutral,,pro : great colleague theater event . yearly big event offer variety job challenge halloween horror night .. con : high management inexperienced no foresight . main reason resort fail .,0.5976822,9419.0,pro : great colleague theater event . yearly big event offer variety job challenge halloween horror night .. con : high management inexperienced no foresight . main reason resort fail .
10799,10799,Resorts World Sentosa,5/9/2017,Review on Resorts World Sentosa,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : one great perk get experience preview halloween horror night .. con : top blaming culture , timeline give accomplish task tight",0.50467646,9421.0,"pro : one great perk get experience preview halloween horror night .. con : top blaming culture , timeline give accomplish task tight"
10807,10807,Resorts World Sentosa,30/3/2017,interesting job scope and fun place,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : fun colleague environment , flexible work schedule , work perk . con : nothing much actually , pretty neutral experience",0.5353996,9429.0,"pro : fun colleague environment , flexible work schedule , work perk . con : nothing much actually , pretty neutral experience"
10815,10815,Resorts World Sentosa,15/1/2017,RWS,5.0,,,reviews,objective,neutral,,pro : kampong spirit look one another .. con : high patience stress tolerance peak crowd,0.84423715,9437.0,pro : kampong spirit look one another .. con : high patience stress tolerance peak crowd
10836,10836,Resorts World Sentosa,25/2/2016,Political haven.,1.0,Management,Singapore,reviews,objective,neutral,,"pro : employee perk , though get less less year . free canteen food . free entry attraction . great place learn politics .. con : lack clear direction management . constantly change direction strategy . company treat employee expendables , take advantage whenever possible .",0.5399633,9458.0,"pro : employee perk , though get less less year . free canteen food . free entry attraction . great place learn politics .. con : lack clear direction management . constantly change direction strategy . company treat employee expendables , take advantage whenever possible ."
10851,10851,Resorts World Sentosa,17/7/2015,Vice President,5.0,,,reviews,objective,neutral,,pro : great place work . lot learn . diversified . con : big place . high turn low ranking team member,0.7359314,9473.0,pro : great place work . lot learn . diversified . con : big place . high turn low ranking team member
10894,10894,Resorts World Sentosa,7/9/2022,Difficult culture to work in,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : exposure many different hospitality business . con : frequent change direction management,0.9146467,9516.0,pro : exposure many different hospitality business . con : frequent change direction management
10897,10897,Resorts World Sentosa,25/5/2022,Good,5.0,Table Games Dealer,"New York, NY",reviews,objective,neutral,,pro : good game always 5 star neat untidy . con : deja vu traitor driver icense good,0.5170707,9519.0,pro : good game always 5 star neat untidy . con : deja vu traitor driver icense good
