,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
4253,4253,Resorts World Sentosa,14/4/2022,-,5.0,-,Singapore,benefits,subjective,negative,,"best - number leaf , internal transfer opportunity , entitle attraction ticket employee 50 % family & friend . bad - aws build salary .",0.7783613,2875.0,"best - number leaf , internal transfer opportunity , entitle attraction ticket employee 50 % family & friend . bad - aws build salary ."
4254,4254,Resorts World Sentosa,11/4/2022,-,5.0,-,Singapore,benefits,subjective,positive,,free discount attraction ticket,0.7330669,2876.0,free discount attraction ticket
4259,4259,Resorts World Sentosa,10/3/2022,-,5.0,-,Singapore,benefits,subjective,positive,,best thing - free lunch everyday . free ticket uss/acw/seaa .,0.793303,2881.0,best thing - free lunch everyday . free ticket uss/acw/seaa .
4263,4263,Resorts World Sentosa,26/1/2022,-,5.0,-,Singapore,benefits,subjective,positive,,"good work , alot benefit !",0.8427669,2885.0,"good work , alot benefit !"
4270,4270,Resorts World Sentosa,22/11/2021,-,5.0,-,Singapore,benefits,subjective,positive,,good canteen food staff,0.84809005,2892.0,good canteen food staff
4275,4275,Resorts World Sentosa,26/10/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"free ticket personal use us , seaa , acw",0.61723214,2897.0,"free ticket personal use us , seaa , acw"
4277,4277,Resorts World Sentosa,18/10/2021,-,1.0,-,Singapore,benefits,subjective,negative,,"change next job eye open bad benefit rws . toxic culture management . ceo fire people , senior management keep changing .",0.9177545,2899.0,"change next job eye open bad benefit rws . toxic culture management . ceo fire people , senior management keep changing ."
4298,4298,Resorts World Sentosa,17/3/2021,-,5.0,-,Singapore,benefits,subjective,positive,,free food night transport available !,0.77308756,2920.0,free food night transport available !
4301,4301,Resorts World Sentosa,5/3/2021,-,5.0,-,Singapore,benefits,subjective,positive,,free meal space rest . everyone friendly,0.79896826,2923.0,free meal space rest . everyone friendly
4303,4303,Resorts World Sentosa,18/2/2021,-,5.0,-,Singapore,benefits,subjective,positive,,vacation good niceeeeee,0.82703114,2925.0,vacation good niceeeeee
4312,4312,Resorts World Sentosa,9/11/2020,-,5.0,-,Singapore,benefits,subjective,positive,,free food attraction tixs !,0.7314527,2934.0,free food attraction tixs !
4315,4315,Resorts World Sentosa,8/8/2020,-,5.0,-,Singapore,benefits,subjective,positive,,good attract family young child : ),0.7661939,2937.0,good attract family young child : )
4338,4338,Resorts World Sentosa,4/8/2018,-,1.0,-,Singapore,benefits,subjective,negative,,"recently one colleague 's grandparent pass , no compassionate leave indirect family member ( include sibling ) . useless benefit like discount ticket attraction , free ticket staff . free employee meal . medical dental , copay 5 % . 14 day al increase 16 4 year employment .",0.8581848,2960.0,"recently one colleague 's grandparent pass , no compassionate leave indirect family member ( include sibling ) . useless benefit like discount ticket attraction , free ticket staff . free employee meal . medical dental , copay 5 % . 14 day al increase 16 4 year employment ."
4346,4346,Resorts World Sentosa,17/7/2017,-,5.0,-,Singapore,benefits,subjective,positive,,great perk attraction ticket sometimes team member preview certain premier show . great food staff canteen absolutely free !,0.8441886,2968.0,great perk attraction ticket sometimes team member preview certain premier show . great food staff canteen absolutely free !
4351,4351,Resorts World Sentosa,20/3/2017,-,1.0,-,Singapore,benefits,subjective,negative,,"awful- perk theme park , limit 6 year ( staff ) theme park , 10 ticket sell half price . annual leave meagre 14 , 18 . 're look mnc , look elsewhere",0.8968419,2973.0,"awful- perk theme park , limit 6 year ( staff ) theme park , 10 ticket sell half price . annual leave meagre 14 , 18 . 're look mnc , look elsewhere"
10229,10229,Resorts World Sentosa,11/9/2022,Happy Place,5.0,Animated Performer,Singapore,reviews,subjective,positive,,"pro : enjoy perform , doesn ’ feel like work . really fun place . con : damn hard take leave .",0.7261747,8851.0,"pro : enjoy perform , doesn ’ feel like work . really fun place . con : damn hard take leave ."
10254,10254,Resorts World Sentosa,5/7/2022,FUN,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : one magical place work ! amazing staff & friendly . despite tire , environment make worth . con : long hour sun , tire .",0.80605316,8876.0,"pro : one magical place work ! amazing staff & friendly . despite tire , environment make worth . con : long hour sun , tire ."
10290,10290,Resorts World Sentosa,8/6/2022,Terrible working culture,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : work life balance ok .. con : terrible management no respect staff . poor compensation , crumble office building .",0.89980185,8912.0,"pro : work life balance ok .. con : terrible management no respect staff . poor compensation , crumble office building ."
10303,10303,Resorts World Sentosa,18/5/2022,work for money,1.0,Customer Service Associate,,reviews,subjective,negative,,"pro : depend department u work everyone work . con : backstabbing , toxic management no promotion deserve",0.8144397,8925.0,"pro : depend department u work everyone work . con : backstabbing , toxic management no promotion deserve"
10315,10315,Resorts World Sentosa,27/3/2022,Working environment,5.0,Aquatic Safety Attendant,,reviews,subjective,positive,,pro : - working environment good - fun workmate . con : -,0.7654602,8937.0,pro : - working environment good - fun workmate . con : -
10321,10321,Resorts World Sentosa,19/3/2022,good experience to work,5.0,Technician,Singapore,reviews,subjective,positive,,pro : co-working space . nice management system .. con : good say .,0.7265159,8943.0,pro : co-working space . nice management system .. con : good say .
10331,10331,Resorts World Sentosa,1/4/2022,Think twice,1.0,Manager,Singapore,reviews,subjective,negative,,"pro : discount ride free meal .. con : certain dept micromanage overloads staff . prepare leave burnt daily ot plan join bos like plan meeting day ask discussion knock . also texts late work minute matter . n't take feedback positively . no strategic planning top management . aside perk friendly colleague ( handful ) , ca n't think pro . colleague political mean due politics various depts .",0.9125997,8953.0,"pro : discount ride free meal .. con : certain dept micromanage overloads staff . prepare leave burnt daily ot plan join bos like plan meeting day ask discussion knock . also texts late work minute matter . n't take feedback positively . no strategic planning top management . aside perk friendly colleague ( handful ) , ca n't think pro . colleague political mean due politics various depts ."
10339,10339,Resorts World Sentosa,22/3/2022,Bad management,1.0,Table Games Croupier,,reviews,subjective,negative,,pro : big company not need work people everyday . con : bad management no career prospect . hard get leave due manpower,0.8321253,8961.0,pro : big company not need work people everyday . con : bad management no career prospect . hard get leave due manpower
10342,10342,Resorts World Sentosa,18/3/2022,"Lots of great people, too bad the company doesn't care about them",1.0,Marketing,Singapore,reviews,subjective,negative,,"pro : work level , people fun helpful .. con : middle manager yes men , subject whim fancy whatever senior management report . work exhaust , unrewarding , never value ask . time work level staff n't respect , bos call 9.30pm , 're mc/leave weekend common see expectation .",0.8630755,8964.0,"pro : work level , people fun helpful .. con : middle manager yes men , subject whim fancy whatever senior management report . work exhaust , unrewarding , never value ask . time work level staff n't respect , bos call 9.30pm , 're mc/leave weekend common see expectation ."
10351,10351,Resorts World Sentosa,12/1/2022,..,5.0,Technician,Singapore,reviews,subjective,positive,,pro : pay quite good . con : long work hour time,0.6358374,8973.0,pro : pay quite good . con : long work hour time
10353,10353,Resorts World Sentosa,7/2/2022,"Join a ""GREAT"" company",1.0,IT Manager,,reviews,subjective,negative,,pro : constant change everyday thing - keep toe ; plenty leave - no time take leave . con : lack compassion benefit ; constant change everyday thing - keep change - no standard,0.62843454,8975.0,pro : constant change everyday thing - keep toe ; plenty leave - no time take leave . con : lack compassion benefit ; constant change everyday thing - keep change - no standard
10354,10354,Resorts World Sentosa,28/1/2022,Malaysian Focus Organization,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : lunch uss perk annually . con : majority foreigner malaysian hold major role . not seem create job local . malaysian form group political . well join mb,0.58879274,8976.0,pro : lunch uss perk annually . con : majority foreigner malaysian hold major role . not seem create job local . malaysian form group political . well join mb
10360,10360,Resorts World Sentosa,10/1/2022,Creative,1.0,Creative,,reviews,subjective,negative,,pro : fulltimer enjoy `` staff price `` ticket . con : bad department work .,0.74382055,8982.0,pro : fulltimer enjoy `` staff price `` ticket . con : bad department work .
10361,10361,Resorts World Sentosa,4/12/2021,Fun to Work At,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : fun work , quite lot benefit would say . people also friendly . con : lack manpower , long hour work sometimes",0.6241407,8983.0,"pro : fun work , quite lot benefit would say . people also friendly . con : lack manpower , long hour work sometimes"
10367,10367,Resorts World Sentosa,16/12/2021,"Yearly increment is fixed at $80-$100 only, no matter how many effort you put",1.0,Executive,Singapore,reviews,subjective,negative,,"pro : free meal , free entry uss , sea , acw . friendly colleague . good place learn . con : slow progression low salary low increment - wont get increment unless promote . staff promotion get 10 % increment base salary , staff without promotion get $ 80- $ 100 increment 0 increment recession . current pandemic situation , no bonus no increment management keep reduce manpower still believe peanut pay market average market average . foreigner , hr calculate salary offer back country currency tell 's lot compare work home country lousy hr management - double standard . hr wont get back unless 's compliance-related issue . n't expect hr help . hr team big nothing , act busy . lack knowledge . ask staff receive quarantine order wfh , ask back should pay hospitalization leave hr mia , no reply terrible hod - staff must follow company policy . hod ignore company policy without penalise not treat staff asset company - workplace far bus drop point , cut cross basement carpark kitchen reach workplace , dark hot dangerous . no proper safe walk path staff reach workplace . find air-cond way workplace company lock area . staff cost , customer proper walking path . force staff participate gov subsidy train help company earn gov subsidy , business not finish work , not choose train gov subsidy train list . last retrenchment , although many foreign staff , management seem focused singaporean , act show mom .",0.9300013,8989.0,"pro : free meal , free entry uss , sea , acw . friendly colleague . good place learn . con : slow progression low salary low increment - wont get increment unless promote . staff promotion get 10 % increment base salary , staff without promotion get $ 80- $ 100 increment 0 increment recession . current pandemic situation , no bonus no increment management keep reduce manpower still believe peanut pay market average market average . foreigner , hr calculate salary offer back country currency tell 's lot compare work home country lousy hr management - double standard . hr wont get back unless 's compliance-related issue . n't expect hr help . hr team big nothing , act busy . lack knowledge . ask staff receive quarantine order wfh , ask back should pay hospitalization leave hr mia , no reply terrible hod - staff must follow company policy . hod ignore company policy without penalise not treat staff asset company - workplace far bus drop point , cut cross basement carpark kitchen reach workplace , dark hot dangerous . no proper safe walk path staff reach workplace . find air-cond way workplace company lock area . staff cost , customer proper walking path . force staff participate gov subsidy train help company earn gov subsidy , business not finish work , not choose train gov subsidy train list . last retrenchment , although many foreign staff , management seem focused singaporean , act show mom ."
10377,10377,Resorts World Sentosa,25/11/2021,Toxic work culture,1.0,Aquarist,Singapore,reviews,subjective,negative,,"pro : nothing worth mentioning terrible work place . con : everything bad , get day take nap",0.8826179,8999.0,"pro : nothing worth mentioning terrible work place . con : everything bad , get day take nap"
10383,10383,Resorts World Sentosa,16/11/2021,Think twice,1.0,Assistant Manager,,reviews,subjective,negative,,pro : no pro company . con : always get wrong management work . short sight,0.5857748,9005.0,pro : no pro company . con : always get wrong management work . short sight
10388,10388,Resorts World Sentosa,29/9/2021,Amazing!!,5.0,Sales Associate,,reviews,subjective,positive,,pro : ’ not bad vibe honestly . con : like part timer ’ okay la,0.5053768,9010.0,pro : ’ not bad vibe honestly . con : like part timer ’ okay la
10401,10401,Resorts World Sentosa,12/10/2021,Horrible experience,1.0,Food and Beverage,,reviews,subjective,negative,,pro : staff meal access attraction ticket . con : horrible management . experience discrimination supervisor . no clear process whole organisation . unclear direction . no work-life balance .,0.89108044,9023.0,pro : staff meal access attraction ticket . con : horrible management . experience discrimination supervisor . no clear process whole organisation . unclear direction . no work-life balance .
10408,10408,Resorts World Sentosa,24/9/2021,Worse environment and people,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : nothing much talk .. con : work 15 year various place role , bad place ever bad people ever see . many sadistic people , mostly singaporeans decent human . not safe environment female , useless condescend hr please boss . covid , hr first wear mask eat office , leave rest staff . company care profit employee .",0.93759406,9030.0,"pro : nothing much talk .. con : work 15 year various place role , bad place ever bad people ever see . many sadistic people , mostly singaporeans decent human . not safe environment female , useless condescend hr please boss . covid , hr first wear mask eat office , leave rest staff . company care profit employee ."
10420,10420,Resorts World Sentosa,22/7/2021,Bad Management,5.0,Management Trainee,Singapore,reviews,subjective,negative,,pro : good salary among service industry . con : bad management make not know see high management,0.7509,9042.0,pro : good salary among service industry . con : bad management make not know see high management
10423,10423,Resorts World Sentosa,27/7/2021,good working place,5.0,Senior Designer,Singapore,reviews,subjective,positive,,"pro : good bos , good hr , good bonus , good salary , good team , good people , good management , free food .. con : lot polity people . lot polity want join . mistake take . either bos approve wo n't take responsibility .",0.5351878,9045.0,"pro : good bos , good hr , good bonus , good salary , good team , good people , good management , free food .. con : lot polity people . lot polity want join . mistake take . either bos approve wo n't take responsibility ."
10460,10460,Resorts World Sentosa,2/5/2021,great atmosphere,5.0,"Usher, Cashier, Box Office Associate",Singapore,reviews,subjective,positive,,"pro : great people , good exposure rws theatre . con : no con regard part-time position",0.6280282,9082.0,"pro : great people , good exposure rws theatre . con : no con regard part-time position"
10461,10461,Resorts World Sentosa,3/6/2021,Wrong people at the wrong place; Leaders had left only leaving bosses; W,1.0,Assistant Manager,Singapore,reviews,subjective,negative,,"pro : people not pressure .. con : - people pressure . - management seem believe hire new staff lead team experience new hire . - no future plan everything . even assistant manager executive highlight potential problem thing happen . thing happen , blaming game begin . - project sake no pre-planning involve . - manager work sake work . 0 contribution . - high position faster become yes-man . - working culture bad army . - no freedom speech idea different boss - leader leave leave boss - literally no work life balance . boss tell high climb no life . work revolve around family .",0.9449522,9083.0,"pro : people not pressure .. con : - people pressure . - management seem believe hire new staff lead team experience new hire . - no future plan everything . even assistant manager executive highlight potential problem thing happen . thing happen , blaming game begin . - project sake no pre-planning involve . - manager work sake work . 0 contribution . - high position faster become yes-man . - working culture bad army . - no freedom speech idea different boss - leader leave leave boss - literally no work life balance . boss tell high climb no life . work revolve around family ."
10479,10479,Resorts World Sentosa,7/4/2021,Fun Workplace,5.0,Attraction Operations,Singapore,reviews,subjective,positive,,pro : friendly manager great colleague . con : require huge amount patience deal guest,0.62742686,9101.0,pro : friendly manager great colleague . con : require huge amount patience deal guest
10495,10495,Resorts World Sentosa,17/3/2021,Great,5.0,Creative Costume Specialist,Singapore,reviews,subjective,positive,,pro : enjoyable great people around . con : far home .,0.5757793,9117.0,pro : enjoyable great people around . con : far home .
10500,10500,Resorts World Sentosa,14/3/2021,Fun and enriching experience!,5.0,S E A Aquarium Operations Crew,Singapore,reviews,subjective,positive,,"pro : learn lot job , especially pertain marine life conservation . lunch provide . friendly environment . still remain one best work experience far ! . con : no con think .",0.72891265,9122.0,"pro : learn lot job , especially pertain marine life conservation . lunch provide . friendly environment . still remain one best work experience far ! . con : no con think ."
10505,10505,Resorts World Sentosa,6/4/2021,Toxic Work Environment,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : free bus transport mrt great .. con : low pay , toxic workplace . no career progression .",0.6186618,9127.0,"pro : free bus transport mrt great .. con : low pay , toxic workplace . no career progression ."
10508,10508,Resorts World Sentosa,4/4/2021,,1.0,AVP-Sales,Singapore,reviews,subjective,negative,,pro : not many think . con : high turn department . no work life balance . think twice join !,0.5996745,9130.0,pro : not many think . con : high turn department . no work life balance . think twice join !
10510,10510,Resorts World Sentosa,25/2/2021,Toxic environment & Bad Management,5.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : staff benefit - attraction ticket canteen food provide laundry provide medical benefit health checkup co-payment 10 % medical fee . con : toxic environment & bad management - demanding ( example always want thing asap ) pay low market rate , no aws no work life balance",0.87819266,9132.0,"pro : staff benefit - attraction ticket canteen food provide laundry provide medical benefit health checkup co-payment 10 % medical fee . con : toxic environment & bad management - demanding ( example always want thing asap ) pay low market rate , no aws no work life balance"
10513,10513,Resorts World Sentosa,26/3/2021,Probably the most toxic and worst place to work in,1.0,Marketing,Singapore,reviews,subjective,negative,,"pro : - free fnb staff canteen ( nice time time 's serve chicken ) - colleague nice work help tough time - walk uss retail shop during/after lunch . con : - spend $ get islander membership cause 's much fast get rws8 ( free board h'front ctr make big round turn rws ) - toxic , manipulative no eq boss n't know want negative/counterproductive feedback work . like belittle bus behind back . - fast-paced merciless culture ( e.g . morning request proposal deck eod good produce 'll get real bad boss ) - high pressure high stress environment - often rush prepare deck nothing end hold/delayed/axed cause management n't like cause suddenly no budget suddenly something else become priority ( strategic direction change often n't seem know exactly direction ) - ot lot , poor work-life balance bad , no respect work-life balance ( e.g . boss often text weekday 9/10pm ask thing probably need thereafter next day morning ) - whole organization big mess ( legacy issue predecessor n't handover properly result everyone clueless overall , feel work bus ) - in-house system plague lot issues/problems management n't seem willing set aside $ make good . bad , quite no . system place lot not interlink ( another set problem altogether ) . - hr/organization n't advocate work-life balance `` kampung `` spirit non-existent - remuneration , perk , benefit everything else btw low/pathetic pain go - lot unnecessary work process ( e.g . fill 3 form prepare simple edm/sms ) lot manual waste time thing like important task - arrowed help thing totally unrelated work ( clear queue + assist customer enquires want convert uss 1 day tix season pas sda duty `` check `` patron ) - learn/experience may not valuable/useful/transferrable wan na move another industry",0.8744814,9135.0,"pro : - free fnb staff canteen ( nice time time 's serve chicken ) - colleague nice work help tough time - walk uss retail shop during/after lunch . con : - spend $ get islander membership cause 's much fast get rws8 ( free board h'front ctr make big round turn rws ) - toxic , manipulative no eq boss n't know want negative/counterproductive feedback work . like belittle bus behind back . - fast-paced merciless culture ( e.g . morning request proposal deck eod good produce 'll get real bad boss ) - high pressure high stress environment - often rush prepare deck nothing end hold/delayed/axed cause management n't like cause suddenly no budget suddenly something else become priority ( strategic direction change often n't seem know exactly direction ) - ot lot , poor work-life balance bad , no respect work-life balance ( e.g . boss often text weekday 9/10pm ask thing probably need thereafter next day morning ) - whole organization big mess ( legacy issue predecessor n't handover properly result everyone clueless overall , feel work bus ) - in-house system plague lot issues/problems management n't seem willing set aside $ make good . bad , quite no . system place lot not interlink ( another set problem altogether ) . - hr/organization n't advocate work-life balance `` kampung `` spirit non-existent - remuneration , perk , benefit everything else btw low/pathetic pain go - lot unnecessary work process ( e.g . fill 3 form prepare simple edm/sms ) lot manual waste time thing like important task - arrowed help thing totally unrelated work ( clear queue + assist customer enquires want convert uss 1 day tix season pas sda duty `` check `` patron ) - learn/experience may not valuable/useful/transferrable wan na move another industry"
10516,10516,Resorts World Sentosa,25/3/2021,Does not appreciate staff,1.0,Finance Executive,Singapore,reviews,subjective,negative,,"pro : job basic salary ? . con : low pay high work load , no appreciation staff feel like high management treats staff like disposable thing",0.62894154,9138.0,"pro : job basic salary ? . con : low pay high work load , no appreciation staff feel like high management treats staff like disposable thing"
10547,10547,Resorts World Sentosa,7/2/2021,"Five Stars Requests, One Star Budget",1.0,Housekeeping Manager,,reviews,subjective,negative,,"pro : pro people get meet befriend . maybe one test patience incompetency operation management level .. con : really long try brief simple possible : - always want five star standard , provide one-star budget . blame not able provide result see reference proper five star hotel . - cafeteria food bad , literally bad bad prison food . staff food marina bay sand instead feel like 're eat five-star hotel buffet . 's no wonder n't see management level people eat cafeteria rws often see management level mb eat together staff . -benefits atrocious work good environments/ hotel group . -all talk no action level . -they suck dry want leave offer promotion . 's something find later others join outside position . pay join high internally promote . normally try low level much possible till limit even consider promotion . -so much wrong organization 'm not gon na write anymore . look join irs , please consider mb instead rather company .",0.9264868,9169.0,"pro : pro people get meet befriend . maybe one test patience incompetency operation management level .. con : really long try brief simple possible : - always want five star standard , provide one-star budget . blame not able provide result see reference proper five star hotel . - cafeteria food bad , literally bad bad prison food . staff food marina bay sand instead feel like 're eat five-star hotel buffet . 's no wonder n't see management level people eat cafeteria rws often see management level mb eat together staff . -benefits atrocious work good environments/ hotel group . -all talk no action level . -they suck dry want leave offer promotion . 's something find later others join outside position . pay join high internally promote . normally try low level much possible till limit even consider promotion . -so much wrong organization 'm not gon na write anymore . look join irs , please consider mb instead rather company ."
10549,10549,Resorts World Sentosa,4/2/2021,"Whole day shout about kampong spirit, but is just a cheapskate kampong place",1.0,Marketing,Singapore,reviews,subjective,positive,,"pro : team great , management suck big time . con : re-org change underwear .",0.5079654,9171.0,"pro : team great , management suck big time . con : re-org change underwear ."
10554,10554,Resorts World Sentosa,19/1/2021,SOSO,1.0,Executive,,reviews,subjective,positive,,pro : people nice friendly . con : know n find,0.72558266,9176.0,pro : people nice friendly . con : know n find
10560,10560,Resorts World Sentosa,1/12/2020,Great working environment,5.0,Assistant Engineer,,reviews,subjective,positive,,"pro : good perk , good environment , good colleague . con : place pretty big , might get lose first 3 month",0.7769868,9182.0,"pro : good perk , good environment , good colleague . con : place pretty big , might get lose first 3 month"
10564,10564,Resorts World Sentosa,15/11/2020,Fun place,5.0,PT Crew Member,,reviews,subjective,positive,,"pro : fun work , free meal . con : nothing much con",0.7126865,9186.0,"pro : fun work , free meal . con : nothing much con"
10565,10565,Resorts World Sentosa,19/12/2020,Look elsewhere unless you can bootlick,1.0,Executive,"Greece, NY",reviews,subjective,negative,,"pro : high start salary , reasonable bonus spilt 2 pymts . con : peanut increment , office politics , inflexible boss , toxic work culture . favours people speak well even though don ’ work well .",0.8264497,9187.0,"pro : high start salary , reasonable bonus spilt 2 pymts . con : peanut increment , office politics , inflexible boss , toxic work culture . favours people speak well even though don ’ work well ."
10570,10570,Resorts World Sentosa,1/12/2020,Be warned - join only if you're a masochist,1.0,Director,"Athens, Attica",reviews,subjective,negative,,"pro : generous staff benefit perk ( f & b credit , uss/ aquarium ticket , free staff meal ) .. con : leadership non-existent . plan subject whim fancy top . plan change arbitrarily time like roti prata no discernible reason . utter lack empathy ( trust ) staff , especially unprecedentedly challenging year amidst global pandemic .",0.8797882,9192.0,"pro : generous staff benefit perk ( f & b credit , uss/ aquarium ticket , free staff meal ) .. con : leadership non-existent . plan subject whim fancy top . plan change arbitrarily time like roti prata no discernible reason . utter lack empathy ( trust ) staff , especially unprecedentedly challenging year amidst global pandemic ."
