,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
12294,12294,SMRT,22/11/2021,Work life balance,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : working team . workload share . con : basic low average ground worker,0.93098634,10916.0,pro : working team . workload share . con : basic low average ground worker
12298,12298,SMRT,8/11/2021,Working Environment,5.0,Technical Officer,Singapore,reviews,objective,neutral,,"pro : friendly work environment , good place learn . work life balance .. con : shift work , mostly work night railway job nature .",0.8096429,10920.0,"pro : friendly work environment , good place learn . work life balance .. con : shift work , mostly work night railway job nature ."
12313,12313,SMRT,21/10/2021,Good learning opportunity,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : learn lot thing . good colleague & mentor guide tenure .. con : everything go smoothly tenure .,0.58154577,10935.0,pro : learn lot thing . good colleague & mentor guide tenure .. con : everything go smoothly tenure .
12315,12315,SMRT,19/10/2021,Se,5.0,ASM Manager,,reviews,objective,neutral,,pro : challenging task give staff . con : yearly increment not attractive,0.92647535,10937.0,pro : challenging task give staff . con : yearly increment not attractive
12321,12321,SMRT,7/10/2021,Assistant station manager,5.0,Assistant Station Manager,,reviews,objective,neutral,,pro : good prospect good salary offered.gain alot experience . con : working hour long,0.69341826,10943.0,pro : good prospect good salary offered.gain alot experience . con : working hour long
12329,12329,SMRT,29/9/2021,Working Environment,5.0,Station Manager,,reviews,objective,neutral,,"pro : good working environment work culture . con : lack manpower , long hour",0.9208458,10951.0,"pro : good working environment work culture . con : lack manpower , long hour"
12335,12335,SMRT,15/9/2021,Station Environment,5.0,Assistant Station Manager,Singapore,reviews,objective,neutral,,pro : high pay overtime every month . con : 7 day rota schedule & shift,0.9122303,10957.0,pro : high pay overtime every month . con : 7 day rota schedule & shift
12345,12345,SMRT,22/8/2021,Interesting experience,5.0,Project Engineer,Singapore,reviews,objective,neutral,,pro : much learn rail industry . con : high expectation public,0.91796094,10967.0,pro : much learn rail industry . con : high expectation public
12348,12348,SMRT,18/8/2021,Balance,5.0,Sales Manager,Singapore,reviews,objective,neutral,,pro : great management colleague work . con : process limitation work,0.8706667,10970.0,pro : great management colleague work . con : process limitation work
12352,12352,SMRT,15/9/2021,Long work hours,1.0,Dispatch Supervisor,,reviews,objective,neutral,,"pro : good smoker drinker . con : low increment high commitment , . not , no need",0.8477282,10974.0,"pro : good smoker drinker . con : low increment high commitment , . not , no need"
12353,12353,SMRT,9/8/2021,STO,5.0,Technical Officer,Mandai,reviews,objective,neutral,,"pro : never end industry . always work despite pandemic . alot course opportunity sign . , okay . con : progression take long time not much increment year . depend position favouritism always happen",0.58223706,10975.0,"pro : never end industry . always work despite pandemic . alot course opportunity sign . , okay . con : progression take long time not much increment year . depend position favouritism always happen"
12354,12354,SMRT,6/8/2021,Bus driver,5.0,Bus Captain,,reviews,objective,neutral,,pro : many benefit bonus . good working environment help others .. con : meeting ugly singaporean part parcel life .,0.82127297,10976.0,pro : many benefit bonus . good working environment help others .. con : meeting ugly singaporean part parcel life .
12372,12372,SMRT,25/6/2021,Work culture,5.0,Operator,Singapore,reviews,objective,neutral,,pro : fun friendly colleague work . con : lonh hour tire work,0.8412453,10994.0,pro : fun friendly colleague work . con : lonh hour tire work
12388,12388,SMRT,9/6/2021,Good yearly package,5.0,Engineer,"Bishan New Town, ",reviews,objective,neutral,,"pro : good bonus , good learning experience . con : stressful work . many fault",0.7531237,11010.0,"pro : good bonus , good learning experience . con : stressful work . many fault"
12390,12390,SMRT,2/6/2021,Great place to work at.,5.0,Assistant Manager CSO,"Jurong East New Town, ",reviews,objective,neutral,,pro : stable company work .. con : punching bag commuter,0.9208915,11012.0,pro : stable company work .. con : punching bag commuter
12393,12393,SMRT,25/5/2021,Feedback,5.0,Engineer,"Orchard, ",reviews,objective,neutral,,pro : good place work . con : disadvantage every workplace ’ disadvantage,0.9074303,11015.0,pro : good place work . con : disadvantage every workplace ’ disadvantage
12419,12419,SMRT,25/3/2021,Best place to have a standard way if doing things,5.0,Engineering Maintenance Manager,,reviews,objective,neutral,,pro : career stagnant one directional . con : many process one thing happen,0.89158255,11041.0,pro : career stagnant one directional . con : many process one thing happen
12432,12432,SMRT,9/4/2021,Unstructured and Messy,1.0,Manager,,reviews,objective,neutral,,"pro : u reap u sow , good remuneration package , generally forgiving culture . con : messy , unstructured , imbalanced workload amongst colleague",0.8450147,11054.0,"pro : u reap u sow , good remuneration package , generally forgiving culture . con : messy , unstructured , imbalanced workload amongst colleague"
12435,12435,SMRT,26/2/2021,SMRT,5.0,Technical Officer,,reviews,objective,neutral,,"pro : family like environment , time spend family . con : frequent change management",0.92338234,11057.0,"pro : family like environment , time spend family . con : frequent change management"
12452,12452,SMRT,5/2/2021,Lousy work place,1.0,Internship,"Bishan New Town, ",reviews,objective,neutral,,pro : nice new office environment . con : money employee right benefit,0.8658448,11074.0,pro : nice new office environment . con : money employee right benefit
12457,12457,SMRT,19/1/2021,Career at SMRT,1.0,Technical Officer,,reviews,objective,neutral,,pro : well give company benefit etc ( ezlink travel consession ) . con : hr manager staff attitude problem . never understand staff ground,0.5545036,11079.0,pro : well give company benefit etc ( ezlink travel consession ) . con : hr manager staff attitude problem . never understand staff ground
12464,12464,SMRT,10/12/2020,slow and no work life balance,1.0,Procurement,Singapore,reviews,objective,neutral,,"pro : good colleague , good bonus salary . con : no worklife balance , age organisation , slow everything",0.8252438,11086.0,"pro : good colleague , good bonus salary . con : no worklife balance , age organisation , slow everything"
12465,12465,SMRT,1/11/2020,Essential Service,5.0,Assistant Engineer,Singapore,reviews,objective,neutral,,"pro : good career advancement . good pay . con : no work life balance . no leader , many boss .",0.78260833,11087.0,"pro : good career advancement . good pay . con : no work life balance . no leader , many boss ."
12481,12481,SMRT,21/9/2020,"Low pay, stable job, good for slackers",1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : management not business acumen . con : low pay , low average",0.78048867,11103.0,"pro : management not business acumen . con : low pay , low average"
12496,12496,SMRT,23/4/2020,Good,5.0,Manager,Singapore,reviews,objective,neutral,,"pro : nothing complain , good time . con : many bad publicity company",0.4644211,11118.0,"pro : nothing complain , good time . con : many bad publicity company"
12504,12504,SMRT,17/2/2020,Good Organisation for personal growth,5.0,Business Partner,,reviews,objective,neutral,,"pro : - many opportunity learn grow primary job additional project - good career progression - good employee development ( kaizen , train ) - competitive compensation package - collaborative employee across team . con : -",0.812149,11126.0,"pro : - many opportunity learn grow primary job additional project - good career progression - good employee development ( kaizen , train ) - competitive compensation package - collaborative employee across team . con : -"
12505,12505,SMRT,17/2/2020,Benefits,5.0,Executive,,reviews,objective,neutral,,pro : free travel public transport bus train . con : lot politics among middle high management .,0.9084493,11127.0,pro : free travel public transport bus train . con : lot politics among middle high management .
12511,12511,SMRT,2/2/2020,Train captain,5.0,Train Captain,"Changi Village, ",reviews,objective,neutral,,pro : good medical good bonus . con : long work day 7 day work week,0.682009,11133.0,pro : good medical good bonus . con : long work day 7 day work week
12521,12521,SMRT,5/12/2019,Fleet Manager,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : lot uncertainty able learn . con : low pay scale , not appreciate",0.9058707,11143.0,"pro : lot uncertainty able learn . con : low pay scale , not appreciate"
12524,12524,SMRT,14/10/2019,Work Salary balance,5.0,Assistant Maintenance Engineer,Singapore,reviews,objective,neutral,,pro : lot overtime shift not 9hours . con : many working day less rest day,0.8492771,11146.0,pro : lot overtime shift not 9hours . con : many working day less rest day
12538,12538,SMRT,27/6/2019,Job,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : benefit salary good . con : working hour not good,0.90413374,11160.0,pro : benefit salary good . con : working hour not good
12554,12554,SMRT,9/5/2019,Excellent,5.0,Software Engineer,,reviews,objective,neutral,,pro : good company excellent service organisation . con : shift work irregular pattern,0.8004735,11176.0,pro : good company excellent service organisation . con : shift work irregular pattern
12571,12571,SMRT,21/12/2018,SMRT Manipulator of Public Perception - Fares increases,1.0,Kaizen,Singapore,reviews,objective,neutral,,"pro : superb flexible work culture , lot room play , minimal stress .. con : unpredictable expectation role responsibility , performance measurement base likability boss peer feedback , frequent ad hoc long meeting vague plan accountability thereafter .",0.859341,11193.0,"pro : superb flexible work culture , lot room play , minimal stress .. con : unpredictable expectation role responsibility , performance measurement base likability boss peer feedback , frequent ad hoc long meeting vague plan accountability thereafter ."
12597,12597,SMRT,3/1/2018,Interview,5.0,Technical Officer,Singapore,reviews,objective,neutral,,pro : benefit package good . almost goverment benefit .. con : must willing work rotate shift,0.63704354,11219.0,pro : benefit package good . almost goverment benefit .. con : must willing work rotate shift
12600,12600,SMRT,5/10/2017,Company of Excellence,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : -excellent management -recognizes contribution staff -subsidized travel public transport . con : accessibility work office may inconvenient depot not situate close train station,0.7887047,11222.0,pro : -excellent management -recognizes contribution staff -subsidized travel public transport . con : accessibility work office may inconvenient depot not situate close train station
12610,12610,SMRT,25/5/2017,Not good for fresh grad,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : work life balance good . con : hard learn useful skill , people not team player",0.92226124,11232.0,"pro : work life balance good . con : hard learn useful skill , people not team player"
12616,12616,SMRT,7/11/2016,Amazing Working Culture,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : good environment culture work . amazing colleague , company well run . work hour ok .. con : slightly low average pay . depend bos . facility little average . lack progression executive .",0.59986913,11238.0,"pro : good environment culture work . amazing colleague , company well run . work hour ok .. con : slightly low average pay . depend bos . facility little average . lack progression executive ."
12628,12628,SMRT,19/4/2016,This company has integrity problem.,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : stable monopoly . free ride .. con : messy management red tape payment slow contractor,0.85028505,11250.0,pro : stable monopoly . free ride .. con : messy management red tape payment slow contractor
12636,12636,SMRT,16/10/2015,ok,5.0,Executive Engineer,,reviews,objective,neutral,,pro : compensation package welfare good . con : workload bit heavy still withstand,0.72987527,11258.0,pro : compensation package welfare good . con : workload bit heavy still withstand
12640,12640,SMRT,17/6/2015,Welcome to join if you're driven!,5.0,Senior Executive,Singapore,reviews,objective,neutral,,"pro : - good bonus - hr policy regularly review - free travel - dedicate talent management team - company big enough individual switch department . not need job hop company . - booming industry . con : - still lot red tape , company willing take step increase productivity . - industry booming , relatively small currently . much big 10 year time .",0.6082515,11262.0,"pro : - good bonus - hr policy regularly review - free travel - dedicate talent management team - company big enough individual switch department . not need job hop company . - booming industry . con : - still lot red tape , company willing take step increase productivity . - industry booming , relatively small currently . much big 10 year time ."
12648,12648,SMRT,15/11/2014,No prospect for making as a career,5.0,Signal Technician,Singapore,reviews,objective,neutral,,pro : stable job worker stay long . con : no future advancement career,0.9244388,11270.0,pro : stable job worker stay long . con : no future advancement career
