,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
12243,12243,SMRT,4/3/2022,Competitive Salary,5.0,Technician,Singapore,reviews,subjective,positive,,"pro : work hard , achieve great reward . con : avoid take mc great appraisal",0.5445191,10865.0,"pro : work hard , achieve great reward . con : avoid take mc great appraisal"
12249,12249,SMRT,24/2/2022,Good,5.0,Manager,Singapore,reviews,subjective,positive,,pro : good learning ground friendly colleague . con : none moment na,0.5215835,10871.0,pro : good learning ground friendly colleague . con : none moment na
12273,12273,SMRT,7/1/2022,Good,5.0,Technician,,reviews,subjective,positive,,pro : good good good good good . con : nothing nothing nothing nothing nothing,0.8186837,10895.0,pro : good good good good good . con : nothing nothing nothing nothing nothing
12278,12278,SMRT,30/1/2022,Manager,1.0,Anonymous Employee,,reviews,subjective,positive,,pro : nothing really positive except maybe able go work 5 plus daily .. con : -,0.54521114,10900.0,pro : nothing really positive except maybe able go work 5 plus daily .. con : -
12280,12280,SMRT,27/1/2022,Poor pay and poor senior management culture,1.0,Section Manager,Singapore,reviews,subjective,negative,,"pro : colleague friendly , work environment feel like family . con : pay poor unless military . annual salary difference civilian ex-military staff 40-100 % role demoralize civilian staff . pay grade promotion managerial technical position difficult get due quota well stringent performance rating 3 year . increment also marginal pay grade promotion . constant major reorganization ( every 2 year ) zero engagement staff purpose goal reorganization .",0.9122912,10902.0,"pro : colleague friendly , work environment feel like family . con : pay poor unless military . annual salary difference civilian ex-military staff 40-100 % role demoralize civilian staff . pay grade promotion managerial technical position difficult get due quota well stringent performance rating 3 year . increment also marginal pay grade promotion . constant major reorganization ( every 2 year ) zero engagement staff purpose goal reorganization ."
12281,12281,SMRT,27/1/2022,Bad,1.0,Anonymous Employee,,reviews,subjective,positive,,pro : free transport good thing company . con : -,0.6326566,10903.0,pro : free transport good thing company . con : -
12297,12297,SMRT,21/12/2021,From my opinion,1.0,Train Captain,,reviews,subjective,negative,,pro : able learn thing train . gain experience knowledge .. con : environment not good . bad hr . alot 2 face . high ex military . think army ah ? ! trainer not really good .,0.8706448,10919.0,pro : able learn thing train . gain experience knowledge .. con : environment not good . bad hr . alot 2 face . high ex military . think army ah ? ! trainer not really good .
12307,12307,SMRT,4/12/2021,Home of retired military personell,1.0,Engineer,"Bukit Panjang New Town, ",reviews,subjective,negative,,pro : free transport bonus . con : military style work requirement manger know nothing act know half past 6 maintenance please boss forget weekend call come back non stop messaging manager even 4-5,0.80996484,10929.0,pro : free transport bonus . con : military style work requirement manger know nothing act know half past 6 maintenance please boss forget weekend call come back non stop messaging manager even 4-5
12310,12310,SMRT,27/11/2021,"Good for First Job, Bad for long term.",1.0,Assistant Engineer,,reviews,subjective,negative,,"pro : good start first job salary , free bus train ride .. con : 7 day shift work , management not cooperate well thus affect ground staff , lack man power . no work life balance .",0.7780303,10932.0,"pro : good start first job salary , free bus train ride .. con : 7 day shift work , management not cooperate well thus affect ground staff , lack man power . no work life balance ."
12312,12312,SMRT,21/10/2021,Good stable job,5.0,Property Officer,Singapore,reviews,subjective,positive,,pro : good stable job good stable job . con : non moment yet,0.7398045,10934.0,pro : good stable job good stable job . con : non moment yet
12314,12314,SMRT,25/11/2021,Poor Hygiene Factor and Culture,1.0,Operations Manager,Western Islands,reviews,subjective,negative,,pro : reasonable remuneration .. con : unreasonable expectation lousy culture . focus stag show instead get real work .,0.804105,10936.0,pro : reasonable remuneration .. con : unreasonable expectation lousy culture . focus stag show instead get real work .
12326,12326,SMRT,5/11/2021,Singapore Military Rapid Transit,1.0,Engineer,,reviews,subjective,negative,,"pro : free transport 13 month bonus . con : military concept work style . forget work health balance weekend bz message boss health issue , not correct place emphasis bom . ( board medical )",0.70927304,10948.0,"pro : free transport 13 month bonus . con : military concept work style . forget work health balance weekend bz message boss health issue , not correct place emphasis bom . ( board medical )"
12327,12327,SMRT,3/11/2021,Vulgar white elephant EMM and low pay salary,1.0,Assistant Engineer,,reviews,subjective,negative,,"pro : free public transport singapore . con : white elephant emm hurl vulgarity , shout us , create tension department occ field service . complete white elephant not help make life 's difficult us . 2021 , stop bring rude attitude work . love make show front old branch manager bos , try first everything subconsciously tire subordinate . reason within short span 4 month , 3/4 team leave one one . yes , reason leave good pay , abusive treatment us make us start look job discover world outside much much good toxic company department . ex branch manager basically also side ignore antic . one help wonder one no technical expertise , non existent man management skill highly favor director , manager . remember , men job , not mean bully emm job . not start right , start strong .",0.9482314,10949.0,"pro : free public transport singapore . con : white elephant emm hurl vulgarity , shout us , create tension department occ field service . complete white elephant not help make life 's difficult us . 2021 , stop bring rude attitude work . love make show front old branch manager bos , try first everything subconsciously tire subordinate . reason within short span 4 month , 3/4 team leave one one . yes , reason leave good pay , abusive treatment us make us start look job discover world outside much much good toxic company department . ex branch manager basically also side ignore antic . one help wonder one no technical expertise , non existent man management skill highly favor director , manager . remember , men job , not mean bully emm job . not start right , start strong ."
12332,12332,SMRT,30/10/2021,Poor management and Poor increment!,1.0,Technical Officer,,reviews,subjective,negative,,pro : free transport good colleague good step stone alot thing learn . con : ex military management new management zero knowledge railway ! want meet kpi . n't even care enough manpower not . somethings need enough manpower job n't freak manage properly care want . bring many time management yet nothing ... till . everyday talk safety ? something wrong always know aim ground staff not well . many supervisor different instruction give . job not yet ask another job ! salary yearly increment ridiculous ! ! encourage staff study end increment 👎 . poor reception no canteen . come buy thing know say no budget . buy unnecessary thing `` white elephant `` .,0.9509387,10954.0,pro : free transport good colleague good step stone alot thing learn . con : ex military management new management zero knowledge railway ! want meet kpi . n't even care enough manpower not . somethings need enough manpower job n't freak manage properly care want . bring many time management yet nothing ... till . everyday talk safety ? something wrong always know aim ground staff not well . many supervisor different instruction give . job not yet ask another job ! salary yearly increment ridiculous ! ! encourage staff study end increment 👎 . poor reception no canteen . come buy thing know say no budget . buy unnecessary thing `` white elephant `` .
12343,12343,SMRT,4/10/2021,Times have changed,1.0,Corporate Finance Manager,Singapore,reviews,subjective,negative,,pro : regular hour work life balance stress free . con : no progress unless air force ( although no link ) graduate program lead ceo not trust people,0.6136636,10965.0,pro : regular hour work life balance stress free . con : no progress unless air force ( although no link ) graduate program lead ceo not trust people
12344,12344,SMRT,25/8/2021,Good place to learn,5.0,Manager,Singapore,reviews,subjective,positive,,pro : good work life balance .. con : nothing come across,0.6970589,10966.0,pro : good work life balance .. con : nothing come across
12350,12350,SMRT,21/9/2021,"Poor management, top down approach, does not treasure employee",1.0,Senior Executive,,reviews,subjective,negative,,"pro : work life balance , good retirement . con : not treasure employee opinions/suggestions/ experience . rather current employee quits hire others no experience new industry . poor grade system . full politics . parachute military",0.81467736,10972.0,"pro : work life balance , good retirement . con : not treasure employee opinions/suggestions/ experience . rather current employee quits hire others no experience new industry . poor grade system . full politics . parachute military"
12370,12370,SMRT,9/8/2021,Deep rooted culture,1.0,Executive,,reviews,subjective,negative,,pro : salary benefit package good long term however increment little base fye rating manager . con : deep rooted culture make people stupid .. many lay back staff push around job high level expect auto pilot without give damn staff face demand good result . high management need ang kat good fye rating otherwise give sort reason rate low rate bias .,0.8717965,10992.0,pro : salary benefit package good long term however increment little base fye rating manager . con : deep rooted culture make people stupid .. many lay back staff push around job high level expect auto pilot without give damn staff face demand good result . high management need ang kat good fye rating otherwise give sort reason rate low rate bias .
12380,12380,SMRT,24/7/2021,Office politics,1.0,General Manager,Singapore,reviews,subjective,negative,,pro : good environment . nice office . good pay . con : office politics . uncooperative colleague . bad mindset,0.48795885,11002.0,pro : good environment . nice office . good pay . con : office politics . uncooperative colleague . bad mindset
12382,12382,SMRT,20/7/2021,Too much bureaucracy,1.0,Manager,,reviews,subjective,negative,,"pro : nice colleague nothing else ex saf management mentality rotate every 2 year . good , bad junior manager explain everything , adapt new bos frequently .. con : ex air force , army management interested create new process paper work shift ownership away . ie cover backside . due fact dont understand rail environment pressure deliver result fast ( 2 year ) result stress lower management work hard run operation & maintenance support upgrading/renewal project .",0.91988146,11004.0,"pro : nice colleague nothing else ex saf management mentality rotate every 2 year . good , bad junior manager explain everything , adapt new bos frequently .. con : ex air force , army management interested create new process paper work shift ownership away . ie cover backside . due fact dont understand rail environment pressure deliver result fast ( 2 year ) result stress lower management work hard run operation & maintenance support upgrading/renewal project ."
12399,12399,SMRT,14/6/2021,Inefficiencies and Incompetency,1.0,Executive Engineer,,reviews,subjective,negative,,pro : worklife balance plenty break . con : incompetent leader insufficient knowledge militaristic style management . former military leader no industry knowledge .,0.8000098,11021.0,pro : worklife balance plenty break . con : incompetent leader insufficient knowledge militaristic style management . former military leader no industry knowledge .
12402,12402,SMRT,6/5/2021,yes,5.0,Senior Engineer,Singapore,reviews,subjective,positive,,pro : good good good good good . con : nothing nothing nothing nothing nothing,0.8186837,11024.0,pro : good good good good good . con : nothing nothing nothing nothing nothing
12409,12409,SMRT,16/4/2021,Glad to be here,5.0,Senior Engineer,Singapore,reviews,subjective,positive,,pro : best work environment .. con : nothing complain place .,0.50686496,11031.0,pro : best work environment .. con : nothing complain place .
12420,12420,SMRT,2/5/2021,Yes,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,pro : lousy management ’ no pro . con : lousy still no upgrade low pay lousy scandal,0.7589049,11042.0,pro : lousy management ’ no pro . con : lousy still no upgrade low pay lousy scandal
12439,12439,SMRT,25/3/2021,Gov need to audit more,1.0,Manager,,reviews,subjective,negative,,"pro : free public transport staff . con : hiring questionable ft not real skill claim credit push fault office politics , team not work together hide mistake instead solve problem audit",0.88875055,11061.0,"pro : free public transport staff . con : hiring questionable ft not real skill claim credit push fault office politics , team not work together hide mistake instead solve problem audit"
12459,12459,SMRT,12/1/2021,Poor Leadership and Lack of Technical Knowledge,1.0,Senior Executive,Singapore,reviews,subjective,negative,,"pro : free public transport staff .. con : poor leadership ex-saf personnel management largely fly saf , notably hr also strong tie saf . staff rarely promote internally .",0.8714338,11081.0,"pro : free public transport staff .. con : poor leadership ex-saf personnel management largely fly saf , notably hr also strong tie saf . staff rarely promote internally ."
12472,12472,SMRT,21/10/2020,Work culture,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : company government support keep afloat cost .. con : toxin messy work environment . many indian chef insist idea overwhelmed worker work .,0.6504198,11094.0,pro : company government support keep afloat cost .. con : toxin messy work environment . many indian chef insist idea overwhelmed worker work .
12478,12478,SMRT,1/10/2020,Job,1.0,Anonymous,,reviews,subjective,negative,,pro : job security . routine expectation . no surprise .. con : poor prospect . flaw appraisal system . red tape . solo mentality . lot clueless people free rider .,0.83816296,11100.0,pro : job security . routine expectation . no surprise .. con : poor prospect . flaw appraisal system . red tape . solo mentality . lot clueless people free rider .
12488,12488,SMRT,5/7/2020,"Not a place of excellence, but definitely one of mediocrity.",1.0,Senior Executive,Singapore,reviews,subjective,negative,,"pro : quite difficult get fire company .. con : downside , 's due poor appraisal method use company , unable detect incompetence nor excellence .",0.8287388,11110.0,"pro : quite difficult get fire company .. con : downside , 's due poor appraisal method use company , unable detect incompetence nor excellence ."
12492,12492,SMRT,15/6/2020,Avoid at all cost especially when you are young,1.0,Branch Manager,"Bishan New Town, ",reviews,subjective,negative,,"pro : easy job , good retirement . con : easy job , not good grow knowledge . many politics incompetent leader parachute , pressure incumbent unnecessary work make easy job complex due technical gaps/incompetency",0.8351756,11114.0,"pro : easy job , good retirement . con : easy job , not good grow knowledge . many politics incompetent leader parachute , pressure incumbent unnecessary work make easy job complex due technical gaps/incompetency"
12520,12520,SMRT,6/12/2019,Manager,1.0,Manager,Singapore,reviews,subjective,negative,,"pro : good team work among colleague , challenge enrich career , learn job . con : culture main reason leave could transient . first join take aback extent micromanagement bully tactic department . apparently lot staff leave due bos . bos leave subsequently ( could no longer handle stress divorce ) . hence thing could change good .",0.86822253,11142.0,"pro : good team work among colleague , challenge enrich career , learn job . con : culture main reason leave could transient . first join take aback extent micromanagement bully tactic department . apparently lot staff leave due bos . bos leave subsequently ( could no longer handle stress divorce ) . hence thing could change good ."
12544,12544,SMRT,9/6/2019,Manager,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : good place , conducive good culture . con : nothing bad , good progression",0.6511146,11166.0,"pro : good place , conducive good culture . con : nothing bad , good progression"
12545,12545,SMRT,5/6/2019,Engineer,5.0,Anonymous Employee,,reviews,subjective,negative,,pro : free travel company grow lot opportunity retirement home . con : poor increment depot location bit way,0.49026197,11167.0,pro : free travel company grow lot opportunity retirement home . con : poor increment depot location bit way
12551,12551,SMRT,19/6/2019,"Admin Officer, Plans and Support",1.0,"Administrative Officer, Plans and Support",,reviews,subjective,negative,,"pro : free travel good benefit . con : manager , supervisor colleague not helpful unapproachable ! expect staff attend course must know well without ask . circumstance staff not know tend scold staff . also often need perform overtime without pay .",0.8722127,11173.0,"pro : free travel good benefit . con : manager , supervisor colleague not helpful unapproachable ! expect staff attend course must know well without ask . circumstance staff not know tend scold staff . also often need perform overtime without pay ."
12560,12560,SMRT,16/5/2019,Avoid the horror at all costs.,1.0,Manager,"Ang Mo Kio New Town, ",reviews,subjective,negative,,pro : free smrt ride free smrt ride . 's .. con : everything wrong organization due military take-over culture much confrontational in-fighting rubbish surface level discussion meeting pass time .,0.84672177,11182.0,pro : free smrt ride free smrt ride . 's .. con : everything wrong organization due military take-over culture much confrontational in-fighting rubbish surface level discussion meeting pass time .
12562,12562,SMRT,21/3/2019,Maintenance Engineer,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : slow pace . little no accountability responsibility long no one get hurt keep head low . iron rice bowl no matter bad train breakdown .. con : difficult work regulator not know 's go . engineer not technical expertise even so-call professional certification . work night shift without compensation . no structured development career progress .,0.8979192,11184.0,pro : slow pace . little no accountability responsibility long no one get hurt keep head low . iron rice bowl no matter bad train breakdown .. con : difficult work regulator not know 's go . engineer not technical expertise even so-call professional certification . work night shift without compensation . no structured development career progress .
12565,12565,SMRT,10/3/2019,Training,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : no overtime great bonus .. con : bureaucratic . end manager behave like overlord , 'll no recourse .",0.59847033,11187.0,"pro : no overtime great bonus .. con : bureaucratic . end manager behave like overlord , 'll no recourse ."
12569,12569,SMRT,20/1/2019,Shame of the nation,1.0,,,reviews,subjective,negative,,"pro : free train ride . receive salary time .. con : 1. bad reputation . laugh peer , former classmate relatives 2. stressful . signal problem forever , no action take . 3. sad .",0.86840785,11191.0,"pro : free train ride . receive salary time .. con : 1. bad reputation . laugh peer , former classmate relatives 2. stressful . signal problem forever , no action take . 3. sad ."
12583,12583,SMRT,5/7/2018,Please be mindful to join as freshie,1.0,Senior,,reviews,subjective,negative,,"pro : -free travel -above average annual package freshie -thick bonus -work life balance . con : -deep seat `` cultural `` issue - silo , finger pointing , old technology -lack governance department -a lot new joiner freshies find nothing dunno , lack direction accomplishment",0.6736128,11205.0,"pro : -free travel -above average annual package freshie -thick bonus -work life balance . con : -deep seat `` cultural `` issue - silo , finger pointing , old technology -lack governance department -a lot new joiner freshies find nothing dunno , lack direction accomplishment"
12584,12584,SMRT,28/6/2018,Not recommended,1.0,Executive Engineer,Singapore,reviews,subjective,negative,,"pro : term benefit , actually not bad . - free travel - free gym - huge bonus . - boss not demand . average performer brilliant performer n't really receive different treatment .. con : - beuracratic - good smrt curse . good something , people throw job . much , screw , everybody keep quiet . - effect grasham law take place across organization like disease . - senior management run mostly mediocore midocore . yes man not think . couple effect vps director army general , `` yes everything general say `` effect get bad . - result every time new general come , new set rule . last year reliability , year save money . totally bs .",0.9233571,11206.0,"pro : term benefit , actually not bad . - free travel - free gym - huge bonus . - boss not demand . average performer brilliant performer n't really receive different treatment .. con : - beuracratic - good smrt curse . good something , people throw job . much , screw , everybody keep quiet . - effect grasham law take place across organization like disease . - senior management run mostly mediocore midocore . yes man not think . couple effect vps director army general , `` yes everything general say `` effect get bad . - result every time new general come , new set rule . last year reliability , year save money . totally bs ."
12585,12585,SMRT,1/7/2018,Sub-par management in Commercial,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : good bonus incentive , friendly colleague work level , free transport , convenient work location , iron-clad rice bowl ( low chance lose job strength stay life ) . con : unnecessary paperwork , rule process dictate one leader ( e.g . exactly necessitate ipa ? ) , bias appraisal promotion solely base whether person like not , lack infrastructure within division result high inefficiency over-reliance manual process , strong blame culture ( consistently cover mainstream medium )",0.8539209,11207.0,"pro : good bonus incentive , friendly colleague work level , free transport , convenient work location , iron-clad rice bowl ( low chance lose job strength stay life ) . con : unnecessary paperwork , rule process dictate one leader ( e.g . exactly necessitate ipa ? ) , bias appraisal promotion solely base whether person like not , lack infrastructure within division result high inefficiency over-reliance manual process , strong blame culture ( consistently cover mainstream medium )"
12595,12595,SMRT,12/3/2018,concept error,1.0,Station Operations Manager,"Bukit Merah Estate, ",reviews,subjective,negative,,pro : easy job . management not guide staff anything much . collect salary sit still . no harassment much work . good lazy people .. con : bureaucracy style company structure . not suitable railway company . management confuse want achieve railway . over-influence government .,0.86794996,11217.0,pro : easy job . management not guide staff anything much . collect salary sit still . no harassment much work . good lazy people .. con : bureaucracy style company structure . not suitable railway company . management confuse want achieve railway . over-influence government .
12598,12598,SMRT,22/1/2018,HR Executive,1.0,,,reviews,subjective,negative,,pro : good bonus time-off festives .. con : poor working culture . higher-up get connection not merit experience . not much work .,0.7989304,11220.0,pro : good bonus time-off festives .. con : poor working culture . higher-up get connection not merit experience . not much work .
12601,12601,SMRT,7/11/2017,Bad management team,1.0,Station Manager,Singapore,reviews,subjective,negative,,"pro : good benefit free travel via public transport . friend close see almost everyday . con : management doesnt listen staff . always attitude `` customer always right `` commuter abuse system , ask enforce . enforced receive complaint get warn pay cut right thing . management level bias two face . infront like angel , behind stab . abit racist , minor community mistake get sack . chinese local china men , get away $ 50 pay cut . boss greedy useless . selfish cunning . work 7 day week follow 2 day . cant take medical leave , penalise tiring ! ! management work 5 day week yet stress us ! team company different dept cabt cooperate boss fight boss . great , not recognize managment get name . nothing earn big .",0.94940645,11223.0,"pro : good benefit free travel via public transport . friend close see almost everyday . con : management doesnt listen staff . always attitude `` customer always right `` commuter abuse system , ask enforce . enforced receive complaint get warn pay cut right thing . management level bias two face . infront like angel , behind stab . abit racist , minor community mistake get sack . chinese local china men , get away $ 50 pay cut . boss greedy useless . selfish cunning . work 7 day week follow 2 day . cant take medical leave , penalise tiring ! ! management work 5 day week yet stress us ! team company different dept cabt cooperate boss fight boss . great , not recognize managment get name . nothing earn big ."
12607,12607,SMRT,15/8/2017,Supervisor,1.0,Supervisor,Singapore,reviews,subjective,negative,,"pro : free transportation public transport .. con : heavily influxed saf military working culture ( strict lates , mc , urgent al ) conservative mindset fearful management . outlook dim , due lta bus contract model competition others player transportation industry .",0.87417847,11229.0,"pro : free transportation public transport .. con : heavily influxed saf military working culture ( strict lates , mc , urgent al ) conservative mindset fearful management . outlook dim , due lta bus contract model competition others player transportation industry ."
12609,12609,SMRT,31/5/2017,Middle Management Not fully equipped,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : benefit leave , course unlimited train/bus ride .. con : middle management n't fully equip ask stay end push work lower management . title discriminate new hire & middle management should not afraid top management . lot politics wayang . let .",0.88828236,11231.0,"pro : benefit leave , course unlimited train/bus ride .. con : middle management n't fully equip ask stay end push work lower management . title discriminate new hire & middle management should not afraid top management . lot politics wayang . let ."
12614,12614,SMRT,3/3/2017,No future,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : work life balance best lazy people relax not involve politics promotion people talk . con : red tape goal not match performance review vp chief engineer ( 9 10 ) try escape problem,0.56843424,11236.0,pro : work life balance best lazy people relax not involve politics promotion people talk . con : red tape goal not match performance review vp chief engineer ( 9 10 ) try escape problem
12619,12619,SMRT,26/10/2016,Incompetent management at smrt buses,1.0,Supervisor,Singapore,reviews,subjective,negative,,"pro : use good working environment influx retired ex saf colonel n lieutenant colonel .. con : arrogant incompetent management employ ex saf regular . conduct meeting like brief target staff embarrassment . treat staff like recruit , scold , insult threat . management call bros brother , try gain affection bos , md . get rid old staff bring new staff ex saf regular complete no experience pay handsomely hr also another ex saf regular .",0.93011475,11241.0,"pro : use good working environment influx retired ex saf colonel n lieutenant colonel .. con : arrogant incompetent management employ ex saf regular . conduct meeting like brief target staff embarrassment . treat staff like recruit , scold , insult threat . management call bros brother , try gain affection bos , md . get rid old staff bring new staff ex saf regular complete no experience pay handsomely hr also another ex saf regular ."
12620,12620,SMRT,24/9/2016,Poor Leadership (SMRT Commercial Division),1.0,,,reviews,subjective,negative,,"pro : 1 ) great benefit & compensation 2 ) great location work centralise . con : con smrt commercial division 1 ) leadership provide no clear direction vision result work level run around like headless chicken .... lost boat sailing ocean ... 2 ) no clear org chart job scope . task ad hoc & randomly assign base management 's preference not base ability staff . i.e . lack fair/even distribution work responsibility ... 3 ) bureaucracy : lot meeting discussion no clear conclusion direction ... lead numerous round approval often conflict direction ( flip flop ) throughout entire process ... 4 ) management/leader push responsibility among department not confident make decision sign anything ... often ask junior staff recommendation direction ... project often drop last mile cause staff feel demoralise ... 5 ) management/leader lack experience non-metro business ... often project approve unrealistic goal , new hire recruit expect deliver wonder ... result high turnover ... 6 ) turnover staff high division compare division 7 ) no proper training guidance provide new staff ... 8 ) everyone busy unnecessary high amount meeting approval .... hour not suitable staff family commitment ...",0.88543355,11242.0,"pro : 1 ) great benefit & compensation 2 ) great location work centralise . con : con smrt commercial division 1 ) leadership provide no clear direction vision result work level run around like headless chicken .... lost boat sailing ocean ... 2 ) no clear org chart job scope . task ad hoc & randomly assign base management 's preference not base ability staff . i.e . lack fair/even distribution work responsibility ... 3 ) bureaucracy : lot meeting discussion no clear conclusion direction ... lead numerous round approval often conflict direction ( flip flop ) throughout entire process ... 4 ) management/leader push responsibility among department not confident make decision sign anything ... often ask junior staff recommendation direction ... project often drop last mile cause staff feel demoralise ... 5 ) management/leader lack experience non-metro business ... often project approve unrealistic goal , new hire recruit expect deliver wonder ... result high turnover ... 6 ) turnover staff high division compare division 7 ) no proper training guidance provide new staff ... 8 ) everyone busy unnecessary high amount meeting approval .... hour not suitable staff family commitment ..."
