,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
1023,1023,Mediacorp,2020-09-14,-,5.0,-,Singapore,benefits,subjective,positive,en,holistic benefit package ! long annual leave easy use system apply .,0.7339772,,
1210,1210,Mediacorp,2019-10-14,Rotten industry,1.0,Anonymous Employee,,reviews,subjective,negative,en,"pro : n't need squeeze head produce good thing , work platform way outdated .. con : - unacceptable salary - co-worker ' really really bad attitude/ unprofessional - no creative work - bad career growth - company not make money - tv show drama not focus young generation",0.92359215,,
1222,1222,Mediacorp,2018-09-05,"Dysfunctional Management - CxO, HR and Leadership Team",1.0,Mid-Level Manager,Singapore,reviews,subjective,negative,en,"pro : extremely leisurely environment . staff go long lunch without consequence . zero management attention .. con : cxo clueless happen rank file . like class 95.0 fm , hear good stuff . problem constantly sweep carpet . hod interested manage upward zero interest development welfare staff .",0.89582336,,
1374,1374,Mediacorp,2021-09-03,-,1.0,-,Singapore,benefits,subjective,negative,en,pay increment minimal bonus also not good,0.5310988,,
4110,4110,Mediacorp,11/9/2022,-,5.0,-,Singapore,benefits,subjective,positive,,"good retention package , nice work space - modern",0.8397841,2732.0,"good retention package , nice work space - modern"
4111,4111,Mediacorp,15/8/2022,-,5.0,-,Singapore,benefits,subjective,positive,,take care employee welfare provide good employee benefit perk .,0.70658165,2733.0,take care employee welfare provide good employee benefit perk .
4114,4114,Mediacorp,30/6/2022,-,5.0,-,Singapore,benefits,subjective,positive,,great benefit love one,0.85953605,2736.0,great benefit love one
4120,4120,Mediacorp,10/4/2022,-,5.0,-,Singapore,benefits,subjective,positive,,"best give annual leaf local company , insurance cover , get time easy .",0.7578018,2742.0,"best give annual leaf local company , insurance cover , get time easy ."
4128,4128,Mediacorp,9/2/2022,-,5.0,-,Singapore,benefits,subjective,positive,,good benefit fulltimer,0.8511689,2750.0,good benefit fulltimer
4129,4129,Mediacorp,1/2/2022,-,5.0,-,Singapore,benefits,subjective,positive,,"benefit good . career progression , 's no free lunch world .",0.8349691,2751.0,"benefit good . career progression , 's no free lunch world ."
4137,4137,Mediacorp,31/7/2021,-,5.0,-,Singapore,benefits,subjective,positive,,benefit package consider good .,0.83346575,2759.0,benefit package consider good .
4147,4147,Mediacorp,2/4/2021,-,5.0,-,Singapore,benefits,subjective,positive,,good annual leave system .,0.8396921,2769.0,good annual leave system .
4149,4149,Mediacorp,17/3/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"good benefit , management put staff welfare priority",0.78884494,2771.0,"good benefit , management put staff welfare priority"
4159,4159,Mediacorp,11/8/2020,-,5.0,-,Singapore,benefits,subjective,positive,,good hr system benefit,0.8389718,2781.0,good hr system benefit
4162,4162,Mediacorp,31/5/2020,-,5.0,-,Singapore,benefits,subjective,positive,,best place ever,0.7701079,2784.0,best place ever
4163,4163,Mediacorp,13/11/2019,-,5.0,-,Singapore,benefits,subjective,positive,,one best place work great colleague ! loving !,0.84067,2785.0,one best place work great colleague ! loving !
4169,4169,Mediacorp,25/4/2019,-,5.0,-,Singapore,benefits,subjective,positive,,"free coffee , gym , pool table",0.65683025,2791.0,"free coffee , gym , pool table"
4170,4170,Mediacorp,12/3/2019,-,5.0,-,Singapore,benefits,subjective,positive,,"good medical benefit , good retirement benefit , good retrenchment benefit",0.80853367,2792.0,"good medical benefit , good retirement benefit , good retrenchment benefit"
4180,4180,Mediacorp,2/7/2018,-,1.0,-,Singapore,benefits,subjective,negative,,no benefit give contract staff . everyone 's contract .,0.57169,2802.0,no benefit give contract staff . everyone 's contract .
4210,4210,Mediacorp,16/7/2015,-,1.0,-,Singapore,benefits,subjective,negative,,"poor management , little no perk , low morale , low motivation drive , inefficient incompetent hr management",0.84811,2832.0,"poor management , little no perk , low morale , low motivation drive , inefficient incompetent hr management"
9600,9600,Mediacorp,23/7/2022,Toxic environment,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : none think . con : terrible senior management self serve always look land grab,0.8844783,8222.0,pro : none think . con : terrible senior management self serve always look land grab
9605,9605,Mediacorp,30/6/2022,Toxic head.  Prob the worst human you can work with,1.0,Consumer Insights & Analytics,,reviews,subjective,negative,,pro : nice ceo great beautiful office campus friendly helpful colleague aws good bonus . con : - head toxic -set kpi extremely unreachable pas fail base whether like not - sarcastic word insult - feel horrible know go meeting - high churn team - lead people keep leave,0.5727057,8227.0,pro : nice ceo great beautiful office campus friendly helpful colleague aws good bonus . con : - head toxic -set kpi extremely unreachable pas fail base whether like not - sarcastic word insult - feel horrible know go meeting - high churn team - lead people keep leave
9610,9610,Mediacorp,17/6/2022,Manager lack of experience still act like a boss,1.0,Assistant Manager,,reviews,subjective,negative,,"pro : wfh best reason ? 1st mth join nothing best reason . con : dont know anything act like know everything , no room discussion . analytic joke ! no useful insight .",0.8253897,8232.0,"pro : wfh best reason ? 1st mth join nothing best reason . con : dont know anything act like know everything , no room discussion . analytic joke ! no useful insight ."
9617,9617,Mediacorp,19/5/2022,Sink or Swim,1.0,News Producer,,reviews,subjective,negative,,"pro : good perks- discount apple , mental health benefit , extra allowance certain shift really nice colleague get interesting story producer good stepping stone industry . con : non-existent work culture sink swim environment people get throw deep end figure thing along way - expect new person even know question ask beginning ? place destroy mental physical health splatter good day thing get back normal , realize- thing never change . better/more experience producer get work , new maybe not good , prepare much less favouritism passion carry far , doesnt get extinguish process . sign pls ask clear goal mind promise not lose sight goal suffer .",0.84347653,8239.0,"pro : good perks- discount apple , mental health benefit , extra allowance certain shift really nice colleague get interesting story producer good stepping stone industry . con : non-existent work culture sink swim environment people get throw deep end figure thing along way - expect new person even know question ask beginning ? place destroy mental physical health splatter good day thing get back normal , realize- thing never change . better/more experience producer get work , new maybe not good , prepare much less favouritism passion carry far , doesnt get extinguish process . sign pls ask clear goal mind promise not lose sight goal suffer ."
9638,9638,Mediacorp,1/3/2022,Outdated work culture and bad managers,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,pro : - good compensation insurance benefit - beautiful office . con : - avoid consumer insight analytics team . probably toxic corporate environment would encounter . - hr nominal role pretty toothless compare global organisation . people manager whose bad behavior easily go unchecked .,0.8135162,8260.0,pro : - good compensation insurance benefit - beautiful office . con : - avoid consumer insight analytics team . probably toxic corporate environment would encounter . - hr nominal role pretty toothless compare global organisation . people manager whose bad behavior easily go unchecked .
9650,9650,Mediacorp,27/12/2021,Political environment - do not join,1.0,Vice President,,reviews,subjective,negative,,pro : nothing positive say company . con : deeply political hierarchical environment senior management run team manage employee like game chess . weak hr little employee right .,0.7270283,8272.0,pro : nothing positive say company . con : deeply political hierarchical environment senior management run team manage employee like game chess . weak hr little employee right .
9663,9663,Mediacorp,11/11/2021,Toxic environment,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : - . con : - supervise editor quite harsh mean - no culture mentorship,0.82554436,8285.0,pro : - . con : - supervise editor quite harsh mean - no culture mentorship
9677,9677,Mediacorp,19/8/2021,Surprisingly strong culture,5.0,Marketing Manager,Singapore,reviews,subjective,negative,,"pro : management value work-life balance care employee welfare - staff welfare committee constantly issue new perk . strong company culture clear company goals 's comprehensively communicate understand . top management competent astute . surprisingly different compare rumour 'toxic culture ' , may previous management . current management pretty good .. con : not much . career progression may not rapid dynamic mncs",0.64566296,8299.0,"pro : management value work-life balance care employee welfare - staff welfare committee constantly issue new perk . strong company culture clear company goals 's comprehensively communicate understand . top management competent astute . surprisingly different compare rumour 'toxic culture ' , may previous management . current management pretty good .. con : not much . career progression may not rapid dynamic mncs"
9680,9680,Mediacorp,5/8/2021,A great place to work,5.0,Anonymous Employee,Singapore,reviews,subjective,positive,,pro : majority colleague great work . senior manager pretty open-minded . con : food ( not exactly relate work ) - food choice around area limit expensive,0.5854754,8302.0,pro : majority colleague great work . senior manager pretty open-minded . con : food ( not exactly relate work ) - food choice around area limit expensive
9681,9681,Mediacorp,3/9/2021,Everyone only look out for themselves,1.0,Assistant Financial Analyst,Singapore,reviews,subjective,positive,,pro : beautiful office space . huge space . con : no team work unrealistic closing timeline . expect finish closing first day .,0.5736387,8303.0,pro : beautiful office space . huge space . con : no team work unrealistic closing timeline . expect finish closing first day .
9704,9704,Mediacorp,12/6/2021,Terrible Management - Singapore/Local TV News,1.0,Reporter,Singapore,reviews,subjective,negative,,"pro : get learn current affair news , build general knowledge , significantly -- learn terrible management 's important ! . con : - terrible management new deputy chief editor come strait time - cause lot conflict - many editor tv journalist leave due poor eq , leadership skill incompetency . - not understand tv work never fit . - poach high management value-add tv news - n't work never work . - try flex power try stir local news desk new leadership management plan -- nobody team like . - try overthrow chief editor conflict severely impact downstream ... remain oblivious . - super high turnover rate 're go tell job require extreme resilience grit .. really despicable culture . wish mediacorp hr would actually competent , stop turn blind eye team not lose great talent ( past 1/2 year ) . 're think join local news desk , wait till deputy chief ed leave .",0.9517805,8326.0,"pro : get learn current affair news , build general knowledge , significantly -- learn terrible management 's important ! . con : - terrible management new deputy chief editor come strait time - cause lot conflict - many editor tv journalist leave due poor eq , leadership skill incompetency . - not understand tv work never fit . - poach high management value-add tv news - n't work never work . - try flex power try stir local news desk new leadership management plan -- nobody team like . - try overthrow chief editor conflict severely impact downstream ... remain oblivious . - super high turnover rate 're go tell job require extreme resilience grit .. really despicable culture . wish mediacorp hr would actually competent , stop turn blind eye team not lose great talent ( past 1/2 year ) . 're think join local news desk , wait till deputy chief ed leave ."
9707,9707,Mediacorp,14/6/2021,"Overworked team, improper training,",1.0,Audio Engineer,Singapore,reviews,subjective,negative,,"pro : 's broadcast company singapore . good co-worker .. con : long hour , improper training , lot kow-towing require ,",0.568177,8329.0,"pro : 's broadcast company singapore . good co-worker .. con : long hour , improper training , lot kow-towing require ,"
9734,9734,Mediacorp,22/2/2021,Good Place to work,5.0,Digital Analyst,Singapore,reviews,subjective,positive,,pro : decent environment work .. con : nothing much say really .,0.5028575,8356.0,pro : decent environment work .. con : nothing much say really .
9759,9759,Mediacorp,10/1/2021,Hell had no Place like this Company,1.0,Senior Manager Sales,Singapore,reviews,subjective,positive,,pro : nice decent hardworking blue collar staff nice exec greet make small talk lunch . in-house drama 8 preview view staff cool incentive see start like .. con : management staff 2-faced political assassin snake wolfskins,0.7389125,8381.0,pro : nice decent hardworking blue collar staff nice exec greet make small talk lunch . in-house drama 8 preview view staff cool incentive see start like .. con : management staff 2-faced political assassin snake wolfskins
9773,9773,Mediacorp,8/9/2020,Honestly a great place to work at,5.0,Assistant Manager,Singapore,reviews,subjective,positive,,"pro : work life balance good pay benefit package great management collaborative colleague . con : lot large zoom meeting , 're symptomatic large company covid era .",0.7038574,8395.0,"pro : work life balance good pay benefit package great management collaborative colleague . con : lot large zoom meeting , 're symptomatic large company covid era ."
9783,9783,Mediacorp,9/7/2020,Most toxic place ever,1.0,Producer,Singapore,reviews,subjective,negative,,"pro : no tv station singapore available really want work tv . con : horrible culture , arrogant people think know not even differentiate track shot panning shot rot 10 year . reason ? hire lot people zero production experience knowledge , old new employee . expect newcomer ' one week crash course enough equip required skill . attach `` experienced `` colleagues/executive producer exact arrogant one - exact one n't even know b-roll - n't really help either . oh , exact people scream `` stupid `` face foul mood ( without clarify situation ) something n't go wrong .. realize thing actually run smoothly nope , never apologize anything . money alright tho , producer level . anything level , good luck try increase low start pay . company never go bust however , best place retirement lol",0.9499424,8405.0,"pro : no tv station singapore available really want work tv . con : horrible culture , arrogant people think know not even differentiate track shot panning shot rot 10 year . reason ? hire lot people zero production experience knowledge , old new employee . expect newcomer ' one week crash course enough equip required skill . attach `` experienced `` colleagues/executive producer exact arrogant one - exact one n't even know b-roll - n't really help either . oh , exact people scream `` stupid `` face foul mood ( without clarify situation ) something n't go wrong .. realize thing actually run smoothly nope , never apologize anything . money alright tho , producer level . anything level , good luck try increase low start pay . company never go bust however , best place retirement lol"
9794,9794,Mediacorp,11/4/2020,“Friends” go places. Competence does not.,1.0,Client Services,,reviews,subjective,negative,,"pro : brand recognition new building , location somewhat central . con : experience management interested hire “ friend ” . competency not matter one whit . people shockingly little no competency parachute position authority leave loyal & dedicated employee -who actually keep ship afloat- no real growth prospect .",0.6024103,8416.0,"pro : brand recognition new building , location somewhat central . con : experience management interested hire “ friend ” . competency not matter one whit . people shockingly little no competency parachute position authority leave loyal & dedicated employee -who actually keep ship afloat- no real growth prospect ."
9834,9834,Mediacorp,31/7/2019,Web Developer,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : great building like work good people work together great work life balance . con : not really , might pay people",0.7633158,8456.0,"pro : great building like work good people work together great work life balance . con : not really , might pay people"
9850,9850,Mediacorp,24/4/2019,"Excellent Benefits, Horrible Management",1.0,Producer,Singapore,reviews,subjective,negative,,"pro : excellent benefit leave time . great resource . con : 's no room growth . revamp multiple show , nothing really change . poor coordination different desk ( business , id , output , etc . ) .",0.48207748,8472.0,"pro : excellent benefit leave time . great resource . con : 's no room growth . revamp multiple show , nothing really change . poor coordination different desk ( business , id , output , etc . ) ."
9855,9855,Mediacorp,14/3/2019,Engineers better Avoid.,1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,,"pro : leaf okay . department might not bad .. con : senior management no idea handle engineer , no autonomy engineer treat like assembly line worker . long hour metric productivity competence .",0.79869,8477.0,"pro : leaf okay . department might not bad .. con : senior management no idea handle engineer , no autonomy engineer treat like assembly line worker . long hour metric productivity competence ."
9859,9859,Mediacorp,18/2/2019,Surreal- but in the worst possible way,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : great teammate gym good . con : manager dictate like directionless abusive headmasters- 've never see anything like 15 year work around world . dictatorial style border real abuse public shaming something behold . 's definitely surreal . 's work not level could even start justify type mindless childish boorish behaviour . carry like petulant school child , yell thing not go way . indeed surreal laughable time . feel like bad tv show - ironic really .",0.939101,8481.0,"pro : great teammate gym good . con : manager dictate like directionless abusive headmasters- 've never see anything like 15 year work around world . dictatorial style border real abuse public shaming something behold . 's definitely surreal . 's work not level could even start justify type mindless childish boorish behaviour . carry like petulant school child , yell thing not go way . indeed surreal laughable time . feel like bad tv show - ironic really ."
9861,9861,Mediacorp,11/2/2019,Sexual Harassment Practices? Just lip service.,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : good start pay , annual leave . con : work lax sexual harassment practice . though claim strict glassdoor page . yes . park juwon case . promise immediate termination case like . no . report really blatant case sexual harassment . person still serve notice . should door - like perpetrator park juwon case . look . special treatment ? top , please get rid senior editor plain driftwood . 'll never new , good talent stick around bully others make workplace toxic .",0.93163,8483.0,"pro : good start pay , annual leave . con : work lax sexual harassment practice . though claim strict glassdoor page . yes . park juwon case . promise immediate termination case like . no . report really blatant case sexual harassment . person still serve notice . should door - like perpetrator park juwon case . look . special treatment ? top , please get rid senior editor plain driftwood . 'll never new , good talent stick around bully others make workplace toxic ."
9873,9873,Mediacorp,31/10/2018,"Most good leaders gone, left only incompetent leader in the company",1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,,"pro : free lunch screening special event mediacorp , pantry full biscuit lot vend machine company . con : like mention title , incompetent leader know play around company push pressure ’ anything occur . limited knowledge make issue worse redundant , wasted time max since no clear direction .",0.87749183,8495.0,"pro : free lunch screening special event mediacorp , pantry full biscuit lot vend machine company . con : like mention title , incompetent leader know play around company push pressure ’ anything occur . limited knowledge make issue worse redundant , wasted time max since no clear direction ."
9874,9874,Mediacorp,17/9/2018,Great place to work in,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : conducive office environment great benefit . con : hot desking slow progression,0.5272309,8496.0,pro : conducive office environment great benefit . con : hot desking slow progression
9878,9878,Mediacorp,28/8/2018,Producer,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : great place work .. con : no con . happy company .,0.7945745,8500.0,pro : great place work .. con : no con . happy company .
9879,9879,Mediacorp,14/9/2018,Don’t join this backward company if you can help it.,1.0,Editor,"Queenstown Estate, ",reviews,subjective,negative,,"pro : flexible hour , work-life balance , medical health benefit allowance .. con : company keep reorganize everytime , people quit unhappy headcount never get replace . instead promote within , hire outside talent ( mgt position ) know nothing mediacorp . company one-dimensional reactive . industry competitor start initiative , follow suit . never realize doesn ’ work business model . don ’ even get start merger & acquisitons dept — acquire company unknown . waste money resource . management no idea change medium landscape . instead grow product , seek revenue outside partnership non-media brand , mean work internal staff already short-handed . , don ’ hire extra manpower take project . never know ’ tomorrow : ’ shift sand . management shut projects/depts whenever feel like kick employee around make double . hr dept useless . don ’ wish elaborate . don ’ fall retrenchment trap . don ’ receive severance within 24hrs make redundant , don ’ expect ever receive . transfer dept hate . offer 2mth trial new job role , guarantee win ’ get severance end . moral story : don ’ give anything sign assure severance pay , walk away !",0.94446903,8501.0,"pro : flexible hour , work-life balance , medical health benefit allowance .. con : company keep reorganize everytime , people quit unhappy headcount never get replace . instead promote within , hire outside talent ( mgt position ) know nothing mediacorp . company one-dimensional reactive . industry competitor start initiative , follow suit . never realize doesn ’ work business model . don ’ even get start merger & acquisitons dept — acquire company unknown . waste money resource . management no idea change medium landscape . instead grow product , seek revenue outside partnership non-media brand , mean work internal staff already short-handed . , don ’ hire extra manpower take project . never know ’ tomorrow : ’ shift sand . management shut projects/depts whenever feel like kick employee around make double . hr dept useless . don ’ wish elaborate . don ’ fall retrenchment trap . don ’ receive severance within 24hrs make redundant , don ’ expect ever receive . transfer dept hate . offer 2mth trial new job role , guarantee win ’ get severance end . moral story : don ’ give anything sign assure severance pay , walk away !"
9880,9880,Mediacorp,10/8/2018,Exodus of staff justified,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : open opportunity develop skill boss experienced professional pioneer singaporean tv talent development course great colleague mostly affable . con : long work hour not much compensation staff constantly overwork high ups not know value exist staff/ staff member replaceable high ups present golden age tv comfortable place not receptive new idea sometimes condescend,0.44211903,8502.0,pro : open opportunity develop skill boss experienced professional pioneer singaporean tv talent development course great colleague mostly affable . con : long work hour not much compensation staff constantly overwork high ups not know value exist staff/ staff member replaceable high ups present golden age tv comfortable place not receptive new idea sometimes condescend
9881,9881,Mediacorp,8/8/2018,"Hopeful at first, delusions setting in, and now looking out",1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : great company lot history , talent , hopeful employee mostly wait paycheck paycheck .. con : super political senior management c-suite level . not make decision little foresight future company , think self preservation power struggle . ceo job year nothing impactful visible . various business group reorg recent month without transparency proper communication entire company create interface problem business group . procurement mess , nobody anything everybody know nothing . many people act busy , not deliver value organisation yet taichi problem business function . goal fy complicate lacks transparency accountability . project messy , complicate , manage , in-fighting , budget overrun , delay still not accountability . digital transformation not progress without leadership cdo , probably not digital technology experience run large organisation . feel like cdo exit real soon . great talent leave like running tap , management blind notice issue manager , soon enough nothing leave except many good-for-nothing people .",0.9379075,8503.0,"pro : great company lot history , talent , hopeful employee mostly wait paycheck paycheck .. con : super political senior management c-suite level . not make decision little foresight future company , think self preservation power struggle . ceo job year nothing impactful visible . various business group reorg recent month without transparency proper communication entire company create interface problem business group . procurement mess , nobody anything everybody know nothing . many people act busy , not deliver value organisation yet taichi problem business function . goal fy complicate lacks transparency accountability . project messy , complicate , manage , in-fighting , budget overrun , delay still not accountability . digital transformation not progress without leadership cdo , probably not digital technology experience run large organisation . feel like cdo exit real soon . great talent leave like running tap , management blind notice issue manager , soon enough nothing leave except many good-for-nothing people ."
9888,9888,Mediacorp,14/3/2018,"If you are an IT professional, do not come",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : nice office . get see local tv celebrity . con : constant re-organisation show upper management not know . come , not able interest work . come interested salary . want gain useful experience help cv , go elsewhere",0.7785525,8510.0,"pro : nice office . get see local tv celebrity . con : constant re-organisation show upper management not know . come , not able interest work . come interested salary . want gain useful experience help cv , go elsewhere"
9889,9889,Mediacorp,2/3/2018,"Bad middle management , workplace bullying is imminent. Bad whistleblowing policy.",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : speak work level talented passionate people believe company good .. con : middle management care look good senior management . especially long time . ’ victim workplace bullying , fall victim bos tear apart break team . not afraid push bus fire management , ironic thing decision make within team authocratic never listen input team . occasion team mate report issue , bos shut always try rationalise behaviour , show bad whistle blowing policy company , especially beyond authocratic way run team , continually bully team break tear , man woman . seem like way leave company , happen many , shame every time someone complains , get shut . much company bear lose talent , bright field .",0.9448109,8511.0,"pro : speak work level talented passionate people believe company good .. con : middle management care look good senior management . especially long time . ’ victim workplace bullying , fall victim bos tear apart break team . not afraid push bus fire management , ironic thing decision make within team authocratic never listen input team . occasion team mate report issue , bos shut always try rationalise behaviour , show bad whistle blowing policy company , especially beyond authocratic way run team , continually bully team break tear , man woman . seem like way leave company , happen many , shame every time someone complains , get shut . much company bear lose talent , bright field ."
9890,9890,Mediacorp,2/3/2018,Chaotic environment,1.0,Manager,Singapore,reviews,subjective,negative,,pro : free milo work life balance ’ think anything else . con : rigid management management seem tolerate yelling supervisor expect agile bogged multiple layer approval poorly define work scope practice place show bad egg get away no consequence ( yell supervisor despite management know ),0.917382,8512.0,pro : free milo work life balance ’ think anything else . con : rigid management management seem tolerate yelling supervisor expect agile bogged multiple layer approval poorly define work scope practice place show bad egg get away no consequence ( yell supervisor despite management know )
9929,9929,Mediacorp,2/8/2016,Weak corporate,1.0,,,reviews,subjective,negative,,"pro : friendly competent colleague area .. con : weak corporate . especially finance hr . thing come hr lucky draw staff give award . $ give staff give award others . haha , people give others award submit report time answer question .",0.55780137,8551.0,"pro : friendly competent colleague area .. con : weak corporate . especially finance hr . thing come hr lucky draw staff give award . $ give staff give award others . haha , people give others award submit report time answer question ."
9935,9935,Mediacorp,6/5/2016,Don't work here,1.0,News Producer,Singapore,reviews,subjective,negative,,"pro : might get good story along colleague . like condescend idea shoot treat horribly employer , ideal place . con : literally bad least professional place ever . journalism not priority , keep pap power . anyone true skill talent experience field dismiss denigrate favour somehow friend management . good like n't fall certain ethnic category ! really fresh grad people desperate broadcast continually join people leave disgust frequently sometime freeze leave keep roster full . save spirit , enthusiasm , professionalism find work elsewhere .",0.9402066,8557.0,"pro : might get good story along colleague . like condescend idea shoot treat horribly employer , ideal place . con : literally bad least professional place ever . journalism not priority , keep pap power . anyone true skill talent experience field dismiss denigrate favour somehow friend management . good like n't fall certain ethnic category ! really fresh grad people desperate broadcast continually join people leave disgust frequently sometime freeze leave keep roster full . save spirit , enthusiasm , professionalism find work elsewhere ."
9940,9940,Mediacorp,19/3/2016,A company without any ambition,1.0,,,reviews,subjective,negative,,"pro : good benefit , work-life-balance , monopoly nice people around ( probably no competition internally ) . con : many incapable guy rotten high position . company lack culture . innovation always need put paper .",0.71297336,8562.0,"pro : good benefit , work-life-balance , monopoly nice people around ( probably no competition internally ) . con : many incapable guy rotten high position . company lack culture . innovation always need put paper ."
