,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
7331,7331,AETOS,27/7/2021,"No career progression, no transparency in promotion or pay raise, POOR management",1.0,Executive,Singapore,reviews,subjective,negative,,"pro : good colleague , cause nobody drive work hard unfair treatment . everyone fun / pas time .. con : no transparency hr policy . not rewarded base result reward base whether bootlick well catch management⊙s attention . n't expect career progression not management 's favorite . n't matter much hard work put much good work 've achieve . unless come retire satisfy little no increment . n't bother joining .",0.8836825,5953.0,"pro : good colleague , cause nobody drive work hard unfair treatment . everyone fun / pas time .. con : no transparency hr policy . not rewarded base result reward base whether bootlick well catch management⊙s attention . n't expect career progression not management 's favorite . n't matter much hard work put much good work 've achieve . unless come retire satisfy little no increment . n't bother joining ."
7360,7360,AETOS,28/1/2021,They keep cutting down our salary even during this pandemic period.,1.0,Senior Security Officer,"Woodlands New Town,",reviews,subjective,negative,,pro : not applicable moment . con : many us really affect company 's pay cut . treated unfairly bias .,0.72649103,5982.0,pro : not applicable moment . con : many us really affect company 's pay cut . treated unfairly bias .
7368,7368,AETOS,17/11/2020,Poor Management & Work-Life Balance,1.0,Auxiliary Police Officer,Singapore,reviews,subjective,negative,,"pro : transportation allowance provide work morning shift 0600hrs .. con : high gross salary ( include allowance ) come expense personal time loved one . prepare sacrifice one day weekly management shove mandatory overtime employee ' throat force officer work 300 hour every month ( 12 hour shifts x 25 day ) . management rather please client expense officer ' health wellbeing . bad still , management tends cultivate fear tactic shut officer genuine concerns/feedback . irony , company wish lead open culture officer free express backtracks promise .",0.91008276,5990.0,"pro : transportation allowance provide work morning shift 0600hrs .. con : high gross salary ( include allowance ) come expense personal time loved one . prepare sacrifice one day weekly management shove mandatory overtime employee ' throat force officer work 300 hour every month ( 12 hour shifts x 25 day ) . management rather please client expense officer ' health wellbeing . bad still , management tends cultivate fear tactic shut officer genuine concerns/feedback . irony , company wish lead open culture officer free express backtracks promise ."
7369,7369,AETOS,28/10/2020,Hopeless,1.0,Auxiliary Police Officer,Singapore,reviews,subjective,negative,,pro : basic salary quite high / lot ot / location come mileage claim alliance . con : 're like slave / want not ot must / no worf life balance / terrible management / always short manpower due minimal manpower hand,0.8627345,5991.0,pro : basic salary quite high / lot ot / location come mileage claim alliance . con : 're like slave / want not ot must / no worf life balance / terrible management / always short manpower due minimal manpower hand
7372,7372,AETOS,15/7/2020,Salary,5.0,Auxialliary Police Officer,"Clementi New Town,",reviews,subjective,positive,,"pro : high pay , basic 2550 sgd , good ot pay , work-life balance relax . con : well far anything good certis cisco",0.53595424,5994.0,"pro : high pay , basic 2550 sgd , good ot pay , work-life balance relax . con : well far anything good certis cisco"
7394,7394,AETOS,13/3/2019,Human Resource Department,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : junior staff friendly . good look retire .. con : senior management management , leave employee confuse . manager promote due experience company incompetent lead team result micromanagement . promotion slow due vast number long time employee .",0.7944054,6016.0,"pro : junior staff friendly . good look retire .. con : senior management management , leave employee confuse . manager promote due experience company incompetent lead team result micromanagement . promotion slow due vast number long time employee ."
7399,7399,AETOS,28/9/2018,Executive,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : great insight security work . con : upper management n't care wellness , especially work office . much bias treatment unfairness .",0.6738952,6021.0,"pro : great insight security work . con : upper management n't care wellness , especially work office . much bias treatment unfairness ."
7402,7402,AETOS,9/6/2017,Not recommended,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : nothing much say . like environment mostly locals , might place suit .. con : quite huge local company high turnover rate , low pay . people , even manager useless incompetent . manager no leadership quality , incapable , should replace - junior staff competent . old school management style , hierarchical bureaucratic ( also depend department ) . stay long organisation go dumb stupid people around .",0.9315405,6024.0,"pro : nothing much say . like environment mostly locals , might place suit .. con : quite huge local company high turnover rate , low pay . people , even manager useless incompetent . manager no leadership quality , incapable , should replace - junior staff competent . old school management style , hierarchical bureaucratic ( also depend department ) . stay long organisation go dumb stupid people around ."
7407,7407,AETOS,22/8/2022,Fantastic Office Culture,5.0,Web Developer,Calcutta,reviews,subjective,positive,,"pro : time salary , great environment . con : no con descrive .",0.74972504,6029.0,"pro : time salary , great environment . con : no con descrive ."
7410,7410,AETOS,25/8/2022,waste your precious time and life,1.0,Seargent,,reviews,subjective,negative,,"pro : salary pay time , every end month . con : long work hour , mc deduction hour , should entitle deduct base working hour really unreasonable , no work life balance . moreover , waste precious time life work , advice youngster not start career job company end gain 0 experience except security field experience , like guard post , patrol etc .. unless want pursue goal field . besides , company not even provide opportunity former current employee go study course except security course last not least , n't waste time work attractive bonus salary , end earn nothing consume time health exchange money . health condition affected shift work long working hour .... n't benefit anything 0 experience come company .",0.92608994,6032.0,"pro : salary pay time , every end month . con : long work hour , mc deduction hour , should entitle deduct base working hour really unreasonable , no work life balance . moreover , waste precious time life work , advice youngster not start career job company end gain 0 experience except security field experience , like guard post , patrol etc .. unless want pursue goal field . besides , company not even provide opportunity former current employee go study course except security course last not least , n't waste time work attractive bonus salary , end earn nothing consume time health exchange money . health condition affected shift work long working hour .... n't benefit anything 0 experience come company ."
