,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
13389,13389,Charles & Keith,28/8/2021,Join only if you can’t find other job,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : nice office building industrial area . con : successful local brand outside , join get see messy without process , guideline , train salary way market rate unrealistic workload expectation . company full outdated people old working style mentality . capable employee not stay direction unclear , super heavy workload low pay . type people stay incompetent , outdated couldn ’ make elsewhere don ’ surprise receive frequent message phone even though mc , annual leave trivial non urgent stuff hr not look employee , look make people slog manager not sufficient work experience not leadership colleague unprofessional lack work ethic",0.9454241,12011.0,"pro : nice office building industrial area . con : successful local brand outside , join get see messy without process , guideline , train salary way market rate unrealistic workload expectation . company full outdated people old working style mentality . capable employee not stay direction unclear , super heavy workload low pay . type people stay incompetent , outdated couldn ’ make elsewhere don ’ surprise receive frequent message phone even though mc , annual leave trivial non urgent stuff hr not look employee , look make people slog manager not sufficient work experience not leadership colleague unprofessional lack work ethic"
13391,13391,Charles & Keith,21/7/2021,Good environment for people who wants to make a difference,5.0,Senior Manager,Singapore,reviews,subjective,positive,,"pro : relentless commitment company ’ vision - “ empower woman around world express freely fashion ” . dedicate team senior leader commit nurture develop people . witness many career advancement programme / opportunity last two year . helpful colleague supportive look one another . management team down-to-earth , approachable receptive idea feedback/improvement , make many employee feel value . never dull day company agile evolve well ever-changing market landscape . great place people want make meaningful impact career . one enjoyable company l ’ ever work two decade year career .. con : environment fast paced therefore require people highly drive motivate .",0.42181662,12013.0,"pro : relentless commitment company ’ vision - “ empower woman around world express freely fashion ” . dedicate team senior leader commit nurture develop people . witness many career advancement programme / opportunity last two year . helpful colleague supportive look one another . management team down-to-earth , approachable receptive idea feedback/improvement , make many employee feel value . never dull day company agile evolve well ever-changing market landscape . great place people want make meaningful impact career . one enjoyable company l ’ ever work two decade year career .. con : environment fast paced therefore require people highly drive motivate ."
13405,13405,Charles & Keith,21/4/2021,Unethical,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : nothing good company .. con : not company work . unethical practice highly political even management allows . not healthy environment work .,0.7879919,12027.0,pro : nothing good company .. con : not company work . unethical practice highly political even management allows . not healthy environment work .
13423,13423,Charles & Keith,8/12/2020,Bad,1.0,Exec,,reviews,subjective,negative,,"pro : wayang + taichi culture , politic . con : hr say promote exec sr exec no increment . ask , say redesignation",0.66573924,12045.0,"pro : wayang + taichi culture , politic . con : hr say promote exec sr exec no increment . ask , say redesignation"
13435,13435,Charles & Keith,16/9/2020,"Bad place to work at, alot of politics, alot of b*tchy girls",1.0,Marketing Manager,,reviews,subjective,negative,,"pro : - independent learning . - well focus - wayang way 'll fine .. con : - colleague like instruct not - girl gossipy would rather waste time talk actual work - ai n't actually `` work home `` , spend hour outside lunch , go sentosa - get drift .",0.6761635,12057.0,"pro : - independent learning . - well focus - wayang way 'll fine .. con : - colleague like instruct not - girl gossipy would rather waste time talk actual work - ai n't actually `` work home `` , spend hour outside lunch , go sentosa - get drift ."
13450,13450,Charles & Keith,12/11/2019,Horrible working environment,1.0,Planner,,reviews,subjective,negative,,"pro : top management not know work fully , mid management ( ) get away good smoke .. con : - confirmation usually delay often , employee miss bonus not confirm . - top management brainwash mid-level management . - progression limit management programme candidate ( look bond not mind work without direction , please join try “ nurture ” ) . - promotion not base one individual ’ capability people adore , mostly relative . ( please join company good handle boss make like . great ) . - no clear direction , result huge talent outflow , cause remain employee overwork . yet , headcount freeze . - lack guidance mid management ( ask question reply “ ? ” ) . - not willing hire experienced employee yet expect fresh graduate senior employee standard . - management would rather spend money hire people cultivate “ ck culture ” instead self-reflection ensure employee earn deserve .",0.93605816,12072.0,"pro : top management not know work fully , mid management ( ) get away good smoke .. con : - confirmation usually delay often , employee miss bonus not confirm . - top management brainwash mid-level management . - progression limit management programme candidate ( look bond not mind work without direction , please join try “ nurture ” ) . - promotion not base one individual ’ capability people adore , mostly relative . ( please join company good handle boss make like . great ) . - no clear direction , result huge talent outflow , cause remain employee overwork . yet , headcount freeze . - lack guidance mid management ( ask question reply “ ? ” ) . - not willing hire experienced employee yet expect fresh graduate senior employee standard . - management would rather spend money hire people cultivate “ ck culture ” instead self-reflection ensure employee earn deserve ."
13454,13454,Charles & Keith,9/9/2019,Planner,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : flexible working hour , casual outfit . con : pay pay pay , way market . political environment . family business , limited opportunity advancement . exaggerated title , peanut pay . job scope rather grey .",0.5096323,12076.0,"pro : flexible working hour , casual outfit . con : pay pay pay , way market . political environment . family business , limited opportunity advancement . exaggerated title , peanut pay . job scope rather grey ."
13458,13458,Charles & Keith,14/4/2019,BAD experience,1.0,Retail Sales Associate,,reviews,subjective,negative,,"pro : none . ’ think .. con : first , hr suck . totally inflexible unproductive . also don ’ know choose store manager mine unreasonable impossible communicate . one couldn ’ even understand simple thing tell english . part timer pay way low yet require work full timer . another manager didn ’ let part timer choose non-closing shift could exploit clean whole freaking shop full timer slack around . part timer even sale target don ’ get commission ? ’ ridiculous . way break time schedule ( manager ) also really dumb . 11am-8pm shift , might assign break 1pm-2pm deal hungry way till 8pm . ( 6 hour ) work environment unsafe well . require climb shelf retrieve stock customer , shelf pretty unstable almost fall apart . extremely dangerous good might fall might get injure . overall , don ’ recommend work . please think twice sign contract .",0.9468042,12080.0,"pro : none . ’ think .. con : first , hr suck . totally inflexible unproductive . also don ’ know choose store manager mine unreasonable impossible communicate . one couldn ’ even understand simple thing tell english . part timer pay way low yet require work full timer . another manager didn ’ let part timer choose non-closing shift could exploit clean whole freaking shop full timer slack around . part timer even sale target don ’ get commission ? ’ ridiculous . way break time schedule ( manager ) also really dumb . 11am-8pm shift , might assign break 1pm-2pm deal hungry way till 8pm . ( 6 hour ) work environment unsafe well . require climb shelf retrieve stock customer , shelf pretty unstable almost fall apart . extremely dangerous good might fall might get injure . overall , don ’ recommend work . please think twice sign contract ."
13468,13468,Charles & Keith,19/7/2018,Worst Retail Operation,1.0,Senior Retail Sales Executive,,reviews,subjective,negative,,"pro : friendly colleague nice work environment good benefit . con : micro-managed employee- `` bos `` micromanage every little task , ruin her/his employee personal growth . lack transparency sabotuer - take credit idea rarely recognize job well , blame others result negative . tendency make unreasonable demand - she/he make decision base emotion instead data choose favorite - her/his favorite employee promote even 're qualification ( cdp useless career development assessment ) no work life balance - control her/his employee even day .",0.9158698,12090.0,"pro : friendly colleague nice work environment good benefit . con : micro-managed employee- `` bos `` micromanage every little task , ruin her/his employee personal growth . lack transparency sabotuer - take credit idea rarely recognize job well , blame others result negative . tendency make unreasonable demand - she/he make decision base emotion instead data choose favorite - her/his favorite employee promote even 're qualification ( cdp useless career development assessment ) no work life balance - control her/his employee even day ."
13470,13470,Charles & Keith,28/6/2018,Bad Management,1.0,Part Timer,Singapore,reviews,subjective,negative,,"pro : friendly colleague helpful clean environment . con : management system bad . don ’ tell contract detail , something happen find reasoning . - say ’ flexible ’ new didn ’ know say preferred working time didn ’ ask , put full shift say ’ change . -the pay little part timer . duty full timer pay little . company well-known pay ’ compare small company offer high pay similar duty .",0.9095293,12092.0,"pro : friendly colleague helpful clean environment . con : management system bad . don ’ tell contract detail , something happen find reasoning . - say ’ flexible ’ new didn ’ know say preferred working time didn ’ ask , put full shift say ’ change . -the pay little part timer . duty full timer pay little . company well-known pay ’ compare small company offer high pay similar duty ."
13471,13471,Charles & Keith,29/4/2018,Part timer,1.0,Retail Sales Associate,,reviews,subjective,negative,,pro : •some actually genuinely nice collegues •some customer quite nice •quite flexible timing part-time certain location •if manager good well guess . con : •super tire •full-time employee steal credit hit quota •no order storage •offers no help even new •snakesssss make work sucky •super unstable shelf dent literally weight put •bags place shelf literally fall slghtest touch •little no ladder around climb shelf hurry •full time employee steal customer •claims give nearby location actually doesn ’,0.76699346,12093.0,pro : •some actually genuinely nice collegues •some customer quite nice •quite flexible timing part-time certain location •if manager good well guess . con : •super tire •full-time employee steal credit hit quota •no order storage •offers no help even new •snakesssss make work sucky •super unstable shelf dent literally weight put •bags place shelf literally fall slghtest touch •little no ladder around climb shelf hurry •full time employee steal customer •claims give nearby location actually doesn ’
13474,13474,Charles & Keith,22/3/2018,in charge,1.0,Area Manager,"Toa Payoh New Town, ",reviews,subjective,negative,,"pro : fellow frontline colleague nice people good teamwork morale low high management bias .. con : hr high management get serious issue . one example not give gifts/presents high management like birthday , chinese new year , mooncake festival , christmas etc , aim tough time ahead . long story short , long occasion festival except chinese ghost festival , require buy gift high management . world work hard buy unnecessary gift instead earn ! ! ! ! ! ! ! ! feedback & enquiry hr & ops high management receive standard reply following day state revert back end , no update nor action .",0.9024327,12096.0,"pro : fellow frontline colleague nice people good teamwork morale low high management bias .. con : hr high management get serious issue . one example not give gifts/presents high management like birthday , chinese new year , mooncake festival , christmas etc , aim tough time ahead . long story short , long occasion festival except chinese ghost festival , require buy gift high management . world work hard buy unnecessary gift instead earn ! ! ! ! ! ! ! ! feedback & enquiry hr & ops high management receive standard reply following day state revert back end , no update nor action ."
13475,13475,Charles & Keith,2/2/2018,Not recommended for part timers,1.0,,,reviews,subjective,negative,,"pro : win ’ get bore , something almost time . seem suitable full timer , ’ speak corporate side .. con : least pedro , full shift . even part timer ( ie no flexi timing , no shift ) . back house could unsafe place , shelf make flimsy metal . bend light load .",0.6705322,12097.0,"pro : win ’ get bore , something almost time . seem suitable full timer , ’ speak corporate side .. con : least pedro , full shift . even part timer ( ie no flexi timing , no shift ) . back house could unsafe place , shelf make flimsy metal . bend light load ."
13476,13476,Charles & Keith,17/1/2018,IT Engineer,1.0,IT Executive,Singapore,reviews,subjective,negative,,pro : relax . nothing much . thing manager .. con : no proper project report sop . poor managememt narrow minded people . manager anyhow engineer job scope . point hire engineer . poor managememt . bad environment . work like spy environment . useless people anyhow promote protect .,0.9293895,12098.0,pro : relax . nothing much . thing manager .. con : no proper project report sop . poor managememt narrow minded people . manager anyhow engineer job scope . point hire engineer . poor managememt . bad environment . work like spy environment . useless people anyhow promote protect .
13499,13499,Charles & Keith,19/1/2020,A difficult company to working for,1.0,Global Head of Marketing Services,,reviews,subjective,negative,,"pro : enjoy pu footwear find store around whole asia region , company involve interesting collaboration , office base safe singapore city also employee product discount . con : company hr policy rather obnoxious , paranoid unfair . team n't educate well enough , campaign lead number . long hour prooving chaotic inefficient management . whole company family-based , reflect backward thinking .",0.8627004,12121.0,"pro : enjoy pu footwear find store around whole asia region , company involve interesting collaboration , office base safe singapore city also employee product discount . con : company hr policy rather obnoxious , paranoid unfair . team n't educate well enough , campaign lead number . long hour prooving chaotic inefficient management . whole company family-based , reflect backward thinking ."
