,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
4030,4030,Integrated Health Information Systems,24/1/2022,-,5.0,-,Singapore,benefits,objective,neutral,,monthly cash flexible benefit .,0.73186433,2652.0,monthly cash flexible benefit .
4033,4033,Integrated Health Information Systems,14/1/2022,-,1.0,-,Singapore,benefits,objective,neutral,,"contract , basic package differs much permanent staff",0.7925164,2655.0,"contract , basic package differs much permanent staff"
4036,4036,Integrated Health Information Systems,11/11/2021,-,5.0,-,Singapore,benefits,objective,neutral,,"best : 21 day leave , performance+cooperate bonus perm/direct contract staff",0.9010971,2658.0,"best : 21 day leave , performance+cooperate bonus perm/direct contract staff"
4040,4040,Integrated Health Information Systems,10/8/2021,-,5.0,-,Singapore,benefits,objective,neutral,,annual performance bonus good,0.50295067,2662.0,annual performance bonus good
4043,4043,Integrated Health Information Systems,15/7/2021,-,5.0,-,Singapore,benefits,objective,neutral,,yearly two bonus performance coporate,0.58863264,2665.0,yearly two bonus performance coporate
4045,4045,Integrated Health Information Systems,14/7/2021,-,5.0,-,Singapore,benefits,objective,neutral,,many day annual leave,0.579528,2667.0,many day annual leave
4049,4049,Integrated Health Information Systems,25/6/2021,-,1.0,-,Singapore,benefits,objective,neutral,,"no flexi benefit , 14 annual leave contract staff , basic insurance coverage",0.80892575,2671.0,"no flexi benefit , 14 annual leave contract staff , basic insurance coverage"
4064,4064,Integrated Health Information Systems,17/1/2021,-,5.0,-,Singapore,benefits,objective,neutral,,21 day annual leave,0.6597996,2686.0,21 day annual leave
4065,4065,Integrated Health Information Systems,13/1/2021,-,5.0,-,Singapore,benefits,objective,neutral,,"lot al , provide medical claim , provide health insurance , provide shuttle bus",0.7592928,2687.0,"lot al , provide medical claim , provide health insurance , provide shuttle bus"
4072,4072,Integrated Health Information Systems,16/8/2020,-,5.0,-,Singapore,benefits,objective,neutral,,no dental coverage high number leave claim medical,0.5480804,2694.0,no dental coverage high number leave claim medical
4108,4108,Integrated Health Information Systems,12/4/2022,-,1.0,-,Zambia,benefits,objective,neutral,,never chance take long leave .,0.5668454,2730.0,never chance take long leave .
7417,7417,Integrated Health Information Systems,8/6/2022,,5.0,Senior Systems Analyst,Singapore,reviews,objective,neutral,,"pro : career opportunity , good work culture . con : not think",0.85525066,6039.0,"pro : career opportunity , good work culture . con : not think"
7425,7425,Integrated Health Information Systems,30/8/2022,Good company,5.0,Senior Systems Analyst,,reviews,objective,neutral,,pro : good number annual leaf average bonus quite good . average minimal 2 month .. con : 24/7 standby high turnover rate .. find work people not know work . slow corporate ladder,0.66751564,6047.0,pro : good number annual leaf average bonus quite good . average minimal 2 month .. con : 24/7 standby high turnover rate .. find work people not know work . slow corporate ladder
7430,7430,Integrated Health Information Systems,11/8/2022,Great company,5.0,Human Resources,,reviews,objective,neutral,,pro : competitive salary . good involvement work . con : no progression climb corporate ladder,0.8439767,6052.0,pro : competitive salary . good involvement work . con : no progression climb corporate ladder
7440,7440,Integrated Health Information Systems,6/9/2022,Don't bothe4,1.0,Data Analyst,,reviews,objective,neutral,,"pro : benefit reasonable , salary joke . con : suitable retirement home , anyone else stay clear",0.75822955,6062.0,"pro : benefit reasonable , salary joke . con : suitable retirement home , anyone else stay clear"
7465,7465,Integrated Health Information Systems,4/6/2022,Great experience,5.0,Lead Analyst,,reviews,objective,neutral,,"pro : lot great opportunity experience different kind work , especially young energetic . salary competitive mnc company .. con : time , much work . need control work life balance , discuss senior .",0.67635155,6087.0,"pro : lot great opportunity experience different kind work , especially young energetic . salary competitive mnc company .. con : time , much work . need control work life balance , discuss senior ."
7483,7483,Integrated Health Information Systems,30/4/2022,Great and stable job,5.0,Senior Manager,"Serangoon,",reviews,objective,neutral,,pro : working hour per state company . support weekend take time .. con : nothing think .,0.8500698,6105.0,pro : working hour per state company . support weekend take time .. con : nothing think .
7502,7502,Integrated Health Information Systems,24/3/2022,Great place good team,5.0,Senior Software Engineer,Singapore,reviews,objective,neutral,,pro : fast pace reward job . con : budgeting always problem,0.9189253,6124.0,pro : fast pace reward job . con : budgeting always problem
7515,7515,Integrated Health Information Systems,23/2/2022,Reporting manager very important,5.0,Senior Systems Analyst,"Serangoon,",reviews,objective,neutral,,"pro : flexible , work life balance good manager . con : process procedure always change",0.9157436,6137.0,"pro : flexible , work life balance good manager . con : process procedure always change"
7524,7524,Integrated Health Information Systems,28/2/2022,Bad working environment without proper furniture,1.0,Systems Analyst,,reviews,objective,neutral,,pro : like job lot time waste job . con : nothing good nice colleague,0.48650503,6146.0,pro : like job lot time waste job . con : nothing good nice colleague
7528,7528,Integrated Health Information Systems,14/2/2022,poor culture,1.0,Management Trainee,,reviews,objective,neutral,,pro : no pro join company . con : stiffing culture . regrate joining fresh grad,0.76962537,6150.0,pro : no pro join company . con : stiffing culture . regrate joining fresh grad
7533,7533,Integrated Health Information Systems,21/12/2021,Not for the weak heart,5.0,Systems Engineer,Singapore,reviews,objective,neutral,,pro : reward job especially complete project benefit public healthcare . salary market .. con : overwork . endless workload since support public healthcare,0.8629589,6155.0,pro : reward job especially complete project benefit public healthcare . salary market .. con : overwork . endless workload since support public healthcare
7536,7536,Integrated Health Information Systems,15/12/2021,Good Company and benefits,5.0,Assistant Lead Engineer,"Serangoon,",reviews,objective,neutral,,"pro : great work environment , good benefit . con : slow progression career , average salary",0.728113,6158.0,"pro : great work environment , good benefit . con : slow progression career , average salary"
7550,7550,Integrated Health Information Systems,12/10/2021,Great company with good culture and benefit,5.0,Senior Systems Analyst,Singapore,reviews,objective,neutral,,pro : great company good culture benefit . con : workload depend team join,0.6577649,6172.0,pro : great company good culture benefit . con : workload depend team join
7552,7552,Integrated Health Information Systems,30/9/2021,Good benefits,5.0,Senior Systems Analyst,Singapore,reviews,objective,neutral,,pro : work life balance . expect work ot sometimes . con : long process time depts,0.9270948,6174.0,pro : work life balance . expect work ot sometimes . con : long process time depts
7556,7556,Integrated Health Information Systems,13/9/2021,Flexible working arrangement,5.0,Software Engineer,,reviews,objective,neutral,,pro : work home due covid . con : office space quite limited,0.90866184,6178.0,pro : work home due covid . con : office space quite limited
7559,7559,Integrated Health Information Systems,5/9/2021,Pleasant to work,5.0,Assistant Lead Engineer,"Ang Mo Kio New Town,",reviews,objective,neutral,,pro : good benefit access udemy training . con : none think con,0.75711787,6181.0,pro : good benefit access udemy training . con : none think con
7589,7589,Integrated Health Information Systems,25/6/2021,Good company,5.0,Tech Lead,Singapore,reviews,objective,neutral,,pro : good company best health care system . con : far don⊙t issue ..,0.65840566,6211.0,pro : good company best health care system . con : far don⊙t issue ..
7596,7596,Integrated Health Information Systems,11/6/2021,Jobs,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good organisation good admistration ihis . con : le pay no balance work life personal life,0.79081064,6218.0,pro : good organisation good admistration ihis . con : le pay no balance work life personal life
7602,7602,Integrated Health Information Systems,7/7/2021,Too much talk and not much actual work done,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : `` iron rice bowl `` , job security wise secure not much chance pay cut etc . con : manager talk work",0.6989866,6224.0,"pro : `` iron rice bowl `` , job security wise secure not much chance pay cut etc . con : manager talk work"
7610,7610,Integrated Health Information Systems,19/5/2021,Nil,5.0,Assistant Systems ANalyst,Singapore,reviews,objective,neutral,,pro : flexible learning good leader manager . con : nothing much mention,0.79298294,6232.0,pro : flexible learning good leader manager . con : nothing much mention
7616,7616,Integrated Health Information Systems,7/5/2021,Good,5.0,Systems Engineer,Singapore,reviews,objective,neutral,,"pro : conducive environment friendly good learn . con : not exactly , top hiearchy",0.49793416,6238.0,"pro : conducive environment friendly good learn . con : not exactly , top hiearchy"
7653,7653,Integrated Health Information Systems,8/3/2021,Very challenging company,1.0,Systems Analyst,Singapore,reviews,objective,neutral,,pro : good company good benefit . people nice well . con : much red tape many procedure follow . system rigid expect 24/7 standby since support public healthcare .,0.5810643,6275.0,pro : good company good benefit . people nice well . con : much red tape many procedure follow . system rigid expect 24/7 standby since support public healthcare .
7662,7662,Integrated Health Information Systems,19/1/2021,Stable job,5.0,Finance Manager,"Boston, MA",reviews,objective,neutral,,pro : lot opportunity growth .. con : lot overtime require information not integrate within system .,0.9075509,6284.0,pro : lot opportunity growth .. con : lot overtime require information not integrate within system .
7666,7666,Integrated Health Information Systems,13/1/2021,Benefits,5.0,Senior Developer,"Serangoon,",reviews,objective,neutral,,pro : take good care employee . con : always reorganize cause confusion,0.8320866,6288.0,pro : take good care employee . con : always reorganize cause confusion
7667,7667,Integrated Health Information Systems,12/1/2021,Good work life balance.,5.0,Assistant Lead Engineer,Singapore,reviews,objective,neutral,,pro : good autonomy ( depend bos ) . decent bonus/renumeration . con : everyone busy push work . lack real technical expert,0.81997263,6289.0,pro : good autonomy ( depend bos ) . decent bonus/renumeration . con : everyone busy push work . lack real technical expert
7678,7678,Integrated Health Information Systems,29/11/2020,General review,5.0,Applications Support Analyst,Singapore,reviews,objective,neutral,,pro : high average graduate start pay . con : scheduling work need improve,0.92985314,6300.0,pro : high average graduate start pay . con : scheduling work need improve
7685,7685,Integrated Health Information Systems,26/10/2020,With good benefits company,5.0,Systems Analyst,Singapore,reviews,objective,neutral,,-,0.61981183,6307.0,-
7692,7692,Integrated Health Information Systems,23/9/2020,Good company,5.0,Project Manager,,reviews,objective,neutral,,pro : meaningful challenge job . learn lot healthcare domain .. con : workload high . fulfil .,0.9186863,6314.0,pro : meaningful challenge job . learn lot healthcare domain .. con : workload high . fulfil .
7700,7700,Integrated Health Information Systems,15/8/2020,Perfect place to grow,5.0,Systems Engineer,"Serangoon,",reviews,objective,neutral,,pro : one best place different opportunity grow . support aspect interest . flexibility work big asset .. con : boo micromanagement really depend team . people work orient might not much fun moment .,0.7017847,6322.0,pro : one best place different opportunity grow . support aspect interest . flexibility work big asset .. con : boo micromanagement really depend team . people work orient might not much fun moment .
7724,7724,Integrated Health Information Systems,20/11/2019,Euc engineer,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : pay benefit good . con : no poor process management,0.82595325,6346.0,pro : pay benefit good . con : no poor process management
7730,7730,Integrated Health Information Systems,17/9/2019,Working in IHIS is fun.,5.0,Assistant Lead Engineer,Singapore,reviews,objective,neutral,,pro : management supportive always give credit whenever accomplish something . work/life balance culture . company offer good bonus . con : need add resource handle huge scope .,0.5160036,6352.0,pro : management supportive always give credit whenever accomplish something . work/life balance culture . company offer good bonus . con : need add resource handle huge scope .
7736,7736,Integrated Health Information Systems,23/8/2019,Vendor dependent and politics,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : enough project lot opportunity lot new technology . con : internal politics . no direction best technology . depend sale person vendor driven .,0.63176554,6358.0,pro : enough project lot opportunity lot new technology . con : internal politics . no direction best technology . depend sale person vendor driven .
7739,7739,Integrated Health Information Systems,4/7/2019,At your own risk,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : good bonus , annual leave , interest sector . con : incompetent leader not appreciate employee ' skillset",0.82797563,6361.0,"pro : good bonus , annual leave , interest sector . con : incompetent leader not appreciate employee ' skillset"
7742,7742,Integrated Health Information Systems,18/5/2019,Senior Systems Engineer,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : lot opportunity within company . con : manual work , lot paperwork , employee retainment",0.93213964,6364.0,"pro : lot opportunity within company . con : manual work , lot paperwork , employee retainment"
7760,7760,Integrated Health Information Systems,21/1/2019,,1.0,Anonymous Employee,Singapore,reviews,objective,neutral,,pro : compensation & benefit good .. con : work culture need change else talent burn leave organisation .,0.9127993,6382.0,pro : compensation & benefit good .. con : work culture need change else talent burn leave organisation .
7767,7767,Integrated Health Information Systems,4/9/2018,Senior Manager,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good remuneration . good leadership ceo delivery group head .. con : substantial effort manage healthcare stakeholder,0.86539644,6389.0,pro : good remuneration . good leadership ceo delivery group head .. con : substantial effort manage healthcare stakeholder
7789,7789,Integrated Health Information Systems,9/11/2017,WORST IT FOR NETWORK ENGINEER,1.0,,Singapore,reviews,objective,neutral,,"pro : normal shift frieeeendly . con : job literal not network engineer , cover pm role .",0.6652693,6411.0,"pro : normal shift frieeeendly . con : job literal not network engineer , cover pm role ."
7793,7793,Integrated Health Information Systems,24/8/2017,Senior Systems Specialist,5.0,Senior Systems Specialist,Singapore,reviews,objective,neutral,,pro : good work culture work life balance .. con : sometimes many bottleneck process .,0.8694142,6415.0,pro : good work culture work life balance .. con : sometimes many bottleneck process .
7808,7808,Integrated Health Information Systems,28/11/2016,Corporate planner,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : access upper management chart future direction exciting career health care industry . benefit good private sector .. con : position feel like administration level pay structure limtied little upside . everyone siloed work little interaction .,0.6689842,6430.0,pro : access upper management chart future direction exciting career health care industry . benefit good private sector .. con : position feel like administration level pay structure limtied little upside . everyone siloed work little interaction .
7818,7818,Integrated Health Information Systems,15/4/2016,Bad Management,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : nice environment nice pantry . con : no direction boss management director not leadership capibility guide advice staff thing around place no clear process management undecisive,0.475386,6440.0,pro : nice environment nice pantry . con : no direction boss management director not leadership capibility guide advice staff thing around place no clear process management undecisive
7823,7823,Integrated Health Information Systems,26/12/2015,Great Company,5.0,Senior Systems Analyst,Singapore,reviews,objective,neutral,,pro : lot learn flexible management . good hr experience late technology .. con : insurance not good lot project . multitasking necessary .,0.8820229,6445.0,pro : lot learn flexible management . good hr experience late technology .. con : insurance not good lot project . multitasking necessary .
7858,7858,Integrated Health Information Systems,14/5/2019,Excellent Opportunity to explore health data,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : get best team ever friendly colleague manager . con : knowledge growth bit slow,0.7982358,6480.0,pro : get best team ever friendly colleague manager . con : knowledge growth bit slow
7865,7865,Integrated Health Information Systems,11/12/2011,Challenging,1.0,,,reviews,objective,neutral,,"pro : positive colleague , contribute health care . con : much work process , management not take ownership",0.91613543,6487.0,"pro : positive colleague , contribute health care . con : much work process , management not take ownership"
