,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
7487,7487,Integrated Health Information Systems,25/5/2022,Backward practices with Team Head  acting like a Dictator,1.0,Human Resources,,reviews,subjective,negative,,"pro : benefit decent , eg . allowance leave competitive . con : `` abusive `` bos . no personal time space , even lunch . act like security guard monitoring clockin , , time away desk . share confidential info like salary department without think . zero guidance , lucky not steal credit push blame something hapen . management clique , no one act even though many complains staff past present . suck management direct way get promote even though many deserve people .",0.9392358,6109.0,"pro : benefit decent , eg . allowance leave competitive . con : `` abusive `` bos . no personal time space , even lunch . act like security guard monitoring clockin , , time away desk . share confidential info like salary department without think . zero guidance , lucky not steal credit push blame something hapen . management clique , no one act even though many complains staff past present . suck management direct way get promote even though many deserve people ."
7488,7488,Integrated Health Information Systems,25/5/2022,Join with eyes wide open,1.0,Senior Manager,Singapore,reviews,subjective,negative,,"pro : decent number annual leaf . decent compensation benefit .. con : process decision making complicate hamper productivity probable cause high staff turnover . company obsess need large number approval get system deploy . archaic solution security control include presumption long something not within company 's network , secure . block internet access , staff use personal device not company issue laptop attend company 's townhalls , upload staff claim receipt . total lack modern day collaborative , productivity file share platform vendor . staff constantly spend additional time effort try overcome/ workaround unproductive policy . senior management approval body , add level red tape .",0.9354283,6110.0,"pro : decent number annual leaf . decent compensation benefit .. con : process decision making complicate hamper productivity probable cause high staff turnover . company obsess need large number approval get system deploy . archaic solution security control include presumption long something not within company 's network , secure . block internet access , staff use personal device not company issue laptop attend company 's townhalls , upload staff claim receipt . total lack modern day collaborative , productivity file share platform vendor . staff constantly spend additional time effort try overcome/ workaround unproductive policy . senior management approval body , add level red tape ."
7493,7493,Integrated Health Information Systems,18/5/2022,Extreme Policitics,1.0,Senior Software Engineer,Singapore,reviews,subjective,negative,,"pro : nothing much say , lot local politics .. con : work team call digital factory . top manager involve extreme politics promote suck juice developer team . give idea 3 developer promote leave company 3-4 month promotion due toxic work culture . also put people sister team unofficial pip n't take blame issue go project . whole team work covid project 4 month no weekend leave daily 12+ hr . say digital factory team toxic place awful manager .",0.9400505,6115.0,"pro : nothing much say , lot local politics .. con : work team call digital factory . top manager involve extreme politics promote suck juice developer team . give idea 3 developer promote leave company 3-4 month promotion due toxic work culture . also put people sister team unofficial pip n't take blame issue go project . whole team work covid project 4 month no weekend leave daily 12+ hr . say digital factory team toxic place awful manager ."
7498,7498,Integrated Health Information Systems,2/5/2022,"AVOID LIKE THE PLAGUE, POLITICS FIRST, NOT ABOUT DOING THE RIGHT THING",1.0,Manager,Singapore,reviews,subjective,negative,,"pro : promise 3 month bonus attain normal rating . medical benefit leave first day pass probation .. con : upper management want cut cost , , ihis cost center . ground level staff overworked , expectation work night weekend deploy thing . quite handful people fill upper management position not know talk , hire expert come not willing listen expert , tell expert wrong despite lack relevant experience . people still create toxic environment use aggressive passive aggressive way force people submit , especially new hire .",0.9295103,6120.0,"pro : promise 3 month bonus attain normal rating . medical benefit leave first day pass probation .. con : upper management want cut cost , , ihis cost center . ground level staff overworked , expectation work night weekend deploy thing . quite handful people fill upper management position not know talk , hire expert come not willing listen expert , tell expert wrong despite lack relevant experience . people still create toxic environment use aggressive passive aggressive way force people submit , especially new hire ."
7508,7508,Integrated Health Information Systems,19/4/2022,Very hostile environment,1.0,Systems Analyst,,reviews,subjective,negative,,"pro : good bonus benefit . basic low market .. con : depending team work , boss unreasonable ( unprofessional way ) , micromanage disrespectful . colleague unhelpful rather work in-silo avoid responsibility due boss demoralise environment protect . matter leave survive .",0.91568965,6130.0,"pro : good bonus benefit . basic low market .. con : depending team work , boss unreasonable ( unprofessional way ) , micromanage disrespectful . colleague unhelpful rather work in-silo avoid responsibility due boss demoralise environment protect . matter leave survive ."
7513,7513,Integrated Health Information Systems,2/3/2022,Good exposure,5.0,Systems Analyst,"Serangoon,",reviews,subjective,positive,,"pro : job satisfaction , great colleague . con : work long wee hour",0.62484455,6135.0,"pro : job satisfaction , great colleague . con : work long wee hour"
7520,7520,Integrated Health Information Systems,14/2/2022,"Good environment, good people.",5.0,IT Support Analyst,Singapore,reviews,subjective,positive,,"pro : environment pleased . colleague friendly helpful .. con : position , 's little none job 's planning period .",0.7086228,6142.0,"pro : environment pleased . colleague friendly helpful .. con : position , 's little none job 's planning period ."
7540,7540,Integrated Health Information Systems,13/1/2022,Poor company structure,1.0,Assistant Lead Analyst,,reviews,subjective,negative,,pro : good benefit employee nice package . con : bad management unreasonable separation duty,0.5282415,6162.0,pro : good benefit employee nice package . con : bad management unreasonable separation duty
7542,7542,Integrated Health Information Systems,22/11/2021,Lead Analyst,5.0,Lead Analyst,Singapore,reviews,subjective,positive,,pro : good company job stability employee benefit . con : n't much thing,0.5247692,6164.0,pro : good company job stability employee benefit . con : n't much thing
7545,7545,Integrated Health Information Systems,11/12/2021,Toxic Environment,1.0,Systems Analyst,,reviews,subjective,negative,,"pro : good exposure healthcare system . con : - tough director supervisor n't guide 'll ask around hit obstacle - also challenge get help team seek advice - stressful no work life balance - messy communication , no clear direction management - overwhelm due lack manpower",0.72236615,6167.0,"pro : good exposure healthcare system . con : - tough director supervisor n't guide 'll ask around hit obstacle - also challenge get help team seek advice - stressful no work life balance - messy communication , no clear direction management - overwhelm due lack manpower"
7547,7547,Integrated Health Information Systems,3/11/2021,Workplace culture,5.0,Manager,Singapore,reviews,subjective,positive,,pro : nice workplace culture supportive colleague .. con : little time bond usual workday work schedule pretty hectic .,0.6324884,6169.0,pro : nice workplace culture supportive colleague .. con : little time bond usual workday work schedule pretty hectic .
7553,7553,Integrated Health Information Systems,29/10/2021,Avoid At All Cost,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : working level hardworking helpful . con : toxic culture , poor leadership , top heavy , bueuracratic , lead fear intimidation , age outdated system , byzantine practice , not service customer centric .",0.8467765,6175.0,"pro : working level hardworking helpful . con : toxic culture , poor leadership , top heavy , bueuracratic , lead fear intimidation , age outdated system , byzantine practice , not service customer centric ."
7567,7567,Integrated Health Information Systems,18/9/2021,Better think and talk carefully to understand your hiring manager before joining,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : - . con : depend team work . manager simply stay retire no knowledge system cause manage lot system exist assign people work work upper line come . not fight team respect weekend well personal time try understand team 's aspiration . manage without know system product well , time make anyhow comment without read 's already provide . nightmare think work incompetent bos talk vehicle . work progression hard . case get transfer team fill work stray suppose",0.9272389,6189.0,"pro : - . con : depend team work . manager simply stay retire no knowledge system cause manage lot system exist assign people work work upper line come . not fight team respect weekend well personal time try understand team 's aspiration . manage without know system product well , time make anyhow comment without read 's already provide . nightmare think work incompetent bos talk vehicle . work progression hard . case get transfer team fill work stray suppose"
7569,7569,Integrated Health Information Systems,15/9/2021,Working in IHIS,1.0,Assistant Director,,reviews,subjective,negative,,"pro : high pay average annual leave . con : zero teamwork red tape big & messy , arrow anyhow fly without explanation autocratic , not accept feedback",0.8454089,6191.0,"pro : high pay average annual leave . con : zero teamwork red tape big & messy , arrow anyhow fly without explanation autocratic , not accept feedback"
7574,7574,Integrated Health Information Systems,27/7/2021,IHIS,5.0,Senior Security Consultant,Singapore,reviews,subjective,positive,,pro : nice work culture . nice hr team . supportive team .. con : no con . hq location bit far .,0.7705109,6196.0,pro : nice work culture . nice hr team . supportive team .. con : no con . hq location bit far .
7579,7579,Integrated Health Information Systems,15/7/2021,Good Place to work,5.0,Lead Engineer,Singapore,reviews,subjective,positive,,pro : 1. exposure new technology 2. good bonus 3. good direction senior management . con : no con far,0.69020855,6201.0,pro : 1. exposure new technology 2. good bonus 3. good direction senior management . con : no con far
7580,7580,Integrated Health Information Systems,15/8/2021,Don't join,1.0,Engineer,,reviews,subjective,negative,,pro : pay come time . good people work think must drink silly end day culture ihis keep together .. con : top heavy management talk like gangster meeting . use singlish ( ever read good book ? ) . surly apathetic culture . pennywise pound foolish culture . bully work lot . management condone action get bold continue boorish behavior . no work life balance . many process . everything money cut corner close one eye potential security issue .,0.9363957,6202.0,pro : pay come time . good people work think must drink silly end day culture ihis keep together .. con : top heavy management talk like gangster meeting . use singlish ( ever read good book ? ) . surly apathetic culture . pennywise pound foolish culture . bully work lot . management condone action get bold continue boorish behavior . no work life balance . many process . everything money cut corner close one eye potential security issue .
7581,7581,Integrated Health Information Systems,14/7/2021,Good,5.0,Senior Software Engineer,Singapore,reviews,subjective,positive,,"pro : good , friendly , nice place work . con : no con . nothing specify .",0.8115353,6203.0,"pro : good , friendly , nice place work . con : no con . nothing specify ."
7583,7583,Integrated Health Information Systems,4/8/2021,Speechless,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : colleague helpful true heart .. con : -poor mgmt , mgmt n't know team member . keep ask question even though already answer . -colleague push job around , ask process help mostly 90 % get no answer . -alot paperwork access restriction -messy environment -scapegoat -using bau skill drive project mgmt . -5mins simple task drag 30mins due access restriction .",0.91748416,6205.0,"pro : colleague helpful true heart .. con : -poor mgmt , mgmt n't know team member . keep ask question even though already answer . -colleague push job around , ask process help mostly 90 % get no answer . -alot paperwork access restriction -messy environment -scapegoat -using bau skill drive project mgmt . -5mins simple task drag 30mins due access restriction ."
7585,7585,Integrated Health Information Systems,1/8/2021,Disorganised and micromanage,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : healthcare industry good stay current covid situation . unlike industry uncertain . blah blah blah . con : organisation not organise . many overlap department structure . power struggle ihis cluster lead . not clear direction objective target . micromanage fine detail little autonomy . meeting frequently start 8am little purpose . work life balance little .,0.8793886,6207.0,pro : healthcare industry good stay current covid situation . unlike industry uncertain . blah blah blah . con : organisation not organise . many overlap department structure . power struggle ihis cluster lead . not clear direction objective target . micromanage fine detail little autonomy . meeting frequently start 8am little purpose . work life balance little .
7601,7601,Integrated Health Information Systems,3/7/2021,Unprofessional incompetent management and useless HR,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : 's always work healthcare , never get retrenched hard get fire due lame management hr , job life . con : 's amaze hole people hire take management position senior director level . may senior position previous job , surely exist ihis management should stringent hiring process vacancy n't fill unprofessional incompetent useless bum . yet 's easy old subpar bum get job , remain even though top level management ro bum know n't perform throw everything subordinate . many ineffective figure management play taichi whole day gallavant around singapore office hour enjoy life , instead take ownership real work . 'd think conscience would call , salary come taxpayer ' money . nope . many bum also rude oppressive towards subordinate junior staff . often hire people incompetent crap non-team player attitude , `` virus `` spread . know happen ? good people get frustrate quit , lousy one stay multiply . hr not care not help . wayang initiative like birthday voucher , csr initiative ihis academy not , ca n't even treat people decently fairly ensure people treat decently fairly , 's point ? 's amuse disgust time hr people think capable , go coaching course think expert people development , ca n't even get basic right . ihis publish fb post tell staff feel distressed call hr business partner . yet staff , get told thing like should grateful job , n't anything wrong should n't worry . tell colleague forget hr call hotline . ihis need , boss may still somewhat polite . tender , prepare nasty , throw hurdle way , make jump hoop , gaslighting suck dry till leave . may say/promise one thing , n't expect anyone keep word . n't expect gratitude ot put tender , serve notice . know many colleague sacrifice health time family , fight spouse work overload pressure boss . work medical/hospitalisation leave , n't take medical leave . annual leave get forfeit , boss refuse give time lieu . management may wayang bit , make no mistake , management not give crap . think moh/mom should investigate dodgy treatment employee hr practice .",0.9481641,6223.0,"pro : 's always work healthcare , never get retrenched hard get fire due lame management hr , job life . con : 's amaze hole people hire take management position senior director level . may senior position previous job , surely exist ihis management should stringent hiring process vacancy n't fill unprofessional incompetent useless bum . yet 's easy old subpar bum get job , remain even though top level management ro bum know n't perform throw everything subordinate . many ineffective figure management play taichi whole day gallavant around singapore office hour enjoy life , instead take ownership real work . 'd think conscience would call , salary come taxpayer ' money . nope . many bum also rude oppressive towards subordinate junior staff . often hire people incompetent crap non-team player attitude , `` virus `` spread . know happen ? good people get frustrate quit , lousy one stay multiply . hr not care not help . wayang initiative like birthday voucher , csr initiative ihis academy not , ca n't even treat people decently fairly ensure people treat decently fairly , 's point ? 's amuse disgust time hr people think capable , go coaching course think expert people development , ca n't even get basic right . ihis publish fb post tell staff feel distressed call hr business partner . yet staff , get told thing like should grateful job , n't anything wrong should n't worry . tell colleague forget hr call hotline . ihis need , boss may still somewhat polite . tender , prepare nasty , throw hurdle way , make jump hoop , gaslighting suck dry till leave . may say/promise one thing , n't expect anyone keep word . n't expect gratitude ot put tender , serve notice . know many colleague sacrifice health time family , fight spouse work overload pressure boss . work medical/hospitalisation leave , n't take medical leave . annual leave get forfeit , boss refuse give time lieu . management may wayang bit , make no mistake , management not give crap . think moh/mom should investigate dodgy treatment employee hr practice ."
7606,7606,Integrated Health Information Systems,24/6/2021,Poor Middle Management and Political Places,1.0,Manager,,reviews,subjective,negative,,"pro : rich pay well , still not retain good people .. con : management senior manager onwards poor leadership , kpi cost often kpi produce basically smart accounting . despite big , poor utilization resource value wayang queen , dept extreme poor documentation . inheritance ministry health , mgt style extrmely beareacratic though self proclaim fair . hr quite powerless many wayang queen . dont value personal time , ie . no work life balance . middle management also extremely rude talk vendor , god judgement .",0.9455234,6228.0,"pro : rich pay well , still not retain good people .. con : management senior manager onwards poor leadership , kpi cost often kpi produce basically smart accounting . despite big , poor utilization resource value wayang queen , dept extreme poor documentation . inheritance ministry health , mgt style extrmely beareacratic though self proclaim fair . hr quite powerless many wayang queen . dont value personal time , ie . no work life balance . middle management also extremely rude talk vendor , god judgement ."
7609,7609,Integrated Health Information Systems,19/5/2021,Good,5.0,Team Lead,,reviews,subjective,positive,,pro : quite good benefit employee . con : many paperwork admin work .,0.5724781,6231.0,pro : quite good benefit employee . con : many paperwork admin work .
7618,7618,Integrated Health Information Systems,3/6/2021,Think twice before joining,1.0,Manager,"Serangoon,",reviews,subjective,negative,,"pro : nothing . no pro . unless fine work environment no work ethic .. con : much one one race ⊜roti prata⊝ ⊜tai qi⊝ , know mean . management respect individual - shout one office . no efficient ethic . micro management !",0.8612357,6240.0,"pro : nothing . no pro . unless fine work environment no work ethic .. con : much one one race ⊜roti prata⊝ ⊜tai qi⊝ , know mean . management respect individual - shout one office . no efficient ethic . micro management !"
7624,7624,Integrated Health Information Systems,13/4/2021,good,5.0,Senior Manager,Singapore,reviews,subjective,positive,,"pro : good environment , friendly nice area . con : far no con employment",0.7502988,6246.0,"pro : good environment , friendly nice area . con : far no con employment"
7625,7625,Integrated Health Information Systems,10/5/2021,"No Work life balance, Huge improvement needed for upper management",1.0,Senior Executive,Singapore,reviews,subjective,negative,,"pro : - good exposure singapore public healthcare industry , able gain lot experience . - good fresh grad gain experience . - competitive base salary , bonus staff benefit . - depend team generally colleague helpful supportive . teamwork common enemy ⊓ upper management .. con : - no respect value personal time even employee leave ( childcare leave even pass remark child sick , fine work ) mention thing like ⊜nature job require 24-7 standby , unable accept , door⊝ - voice , management give minimal support clear roadblock best ⊜delegating⊝ task staff overwhelm . know chase update pinpoint mistake lower level staff . - playing favorite . management tend assign single employee no family commitment . give snide remark young mother need take time child . shock hear healthcare company employee⊙s welfare totally nonexistence .",0.8647865,6247.0,"pro : - good exposure singapore public healthcare industry , able gain lot experience . - good fresh grad gain experience . - competitive base salary , bonus staff benefit . - depend team generally colleague helpful supportive . teamwork common enemy ⊓ upper management .. con : - no respect value personal time even employee leave ( childcare leave even pass remark child sick , fine work ) mention thing like ⊜nature job require 24-7 standby , unable accept , door⊝ - voice , management give minimal support clear roadblock best ⊜delegating⊝ task staff overwhelm . know chase update pinpoint mistake lower level staff . - playing favorite . management tend assign single employee no family commitment . give snide remark young mother need take time child . shock hear healthcare company employee⊙s welfare totally nonexistence ."
7637,7637,Integrated Health Information Systems,25/4/2021,Bad,1.0,Manager,,reviews,subjective,positive,,pro : benefit pretty ok good . con : nothing worth mention,0.8334833,6259.0,pro : benefit pretty ok good . con : nothing worth mention
7640,7640,Integrated Health Information Systems,14/4/2021,"Useless Postman Managers and Directors , Find Scapgoats and Task Routers",1.0,Systems Engineer,Singapore,reviews,subjective,negative,,"pro : good leave benefit family life . con : manager director know nothing job , find scapgoat dedicate task . nobody interested work company justing pass job others . manager , senior manager should go work post office since good post task others . manager steal credit project ignore worker issue project fire .",0.9212647,6262.0,"pro : good leave benefit family life . con : manager director know nothing job , find scapgoat dedicate task . nobody interested work company justing pass job others . manager , senior manager should go work post office since good post task others . manager steal credit project ignore worker issue project fire ."
7649,7649,Integrated Health Information Systems,17/3/2021,Stressful,1.0,Senior Systems Engineer,Singapore,reviews,subjective,negative,,"pro : great learning teamwork . good benefit .. con : no life . management care company 's reputation client think company . management n't value employee personal time . traditional culture , come office late no one notice . go home time , eye . people think 're less work .",0.8118426,6271.0,"pro : great learning teamwork . good benefit .. con : no life . management care company 's reputation client think company . management n't value employee personal time . traditional culture , come office late no one notice . go home time , eye . people think 're less work ."
7652,7652,Integrated Health Information Systems,9/3/2021,More Cons Then Pros,1.0,Systems Engineer,,reviews,subjective,negative,,pro : annual leave benefit . con : - middle management must improve ! - job credit snatch almost complete job go someone else ! unnoticed ... - hire something force different task - hr n't reply email . manipulation favorable end give leave ... - no guidance u need find everything . - stressful everything push last minute . - politics = manipulation word - many process go get simple thing .,0.930676,6274.0,pro : annual leave benefit . con : - middle management must improve ! - job credit snatch almost complete job go someone else ! unnoticed ... - hire something force different task - hr n't reply email . manipulation favorable end give leave ... - no guidance u need find everything . - stressful everything push last minute . - politics = manipulation word - many process go get simple thing .
7663,7663,Integrated Health Information Systems,21/2/2021,Bad hours and toxic,1.0,Senior Software Engineer,"London, England",reviews,subjective,negative,,"pro : stable job . good colleague rank . good put right team . passion healthcare , good place .. con : much workload , prepare work weekend often . unsaid rule support system almost 24/7 . hard worker not reward reward work . less effective people get less work company not fire people . lot red tape . relatively high turnover good performer . not good place want excel beyond senior level .",0.6329734,6285.0,"pro : stable job . good colleague rank . good put right team . passion healthcare , good place .. con : much workload , prepare work weekend often . unsaid rule support system almost 24/7 . hard worker not reward reward work . less effective people get less work company not fire people . lot red tape . relatively high turnover good performer . not good place want excel beyond senior level ."
7670,7670,Integrated Health Information Systems,6/1/2021,Good place to grow,5.0,Assistant Manager,Singapore,reviews,subjective,positive,,"pro : remuneration benefit quite good . real good place grow stressful . help develop passion healthcare ultimately healthtech .. con : place fast pace high turnover . stressful place interesting . expect weekends activation , email thing to-do .",0.7387259,6292.0,"pro : remuneration benefit quite good . real good place grow stressful . help develop passion healthcare ultimately healthtech .. con : place fast pace high turnover . stressful place interesting . expect weekends activation , email thing to-do ."
7713,7713,Integrated Health Information Systems,21/2/2020,High Turn Over Rate,1.0,Manager,"Jurong West New Town,",reviews,subjective,negative,,pro : compensation not bad .. con : complicate system landscape process make production support difficult .,0.5819775,6335.0,pro : compensation not bad .. con : complicate system landscape process make production support difficult .
7715,7715,Integrated Health Information Systems,21/1/2020,Operations,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : benefit good , depend team u belong . con : bad company term hr policy , many different team , go wrong one , u suffer hell .",0.81739134,6337.0,"pro : benefit good , depend team u belong . con : bad company term hr policy , many different team , go wrong one , u suffer hell ."
